#{"t_start": 1770273673.059886, "env_id": "crossing_planes_multiHead"}
r,l,t
82.838841,108,7.291656
-133.166492,72,8.188143
131.124172,180,10.474258
192.115225,182,14.371938
212.092005,208,15.643033
-101.238445,55,15.993239
-159.206927,75,16.649044
149.381136,174,19.112689
183.619911,209,21.826431
-38.436722,98,23.500734
98.830529,149,26.886397
-171.565467,37,27.157866
-66.058419,77,27.710164
-114.503261,47,28.239362
-56.995937,77,28.89549
118.192198,219,32.278989
125.548346,139,35.330577
144.251693,114,36.958122
-178.444984,70,37.352232
120.192936,134,38.422883
-97.749756,39,38.856777
137.661558,157,39.995207
143.145269,144,41.841211
88.194098,205,43.062235
-14.301969,150,45.206874
-300.61106,60,45.61873
-196.357136,72,46.196377
-109.773637,61,46.634242
137.115648,141,47.644605
-113.909616,40,47.93462
-184.896692,65,48.351119
64.211623,172,49.684741
43.859211,144,51.64533
-113.917934,70,53.143671
104.390901,119,53.951154
164.782927,105,55.571187
133.30211,99,56.310592
804.272296,241,60.897028
167.637704,100,62.881358
-127.560357,84,64.361018
-58.703741,81,64.798546
76.226224,143,66.633809
1129.220455,241,68.973967
-0.513165,118,70.002104
-107.432711,50,70.338283
147.132284,201,71.823453
106.216752,133,74.576513
147.937878,121,75.294919
129.617583,99,75.930731
-100.790638,78,78.44266
175.435381,144,79.284071
185.859009,176,101.165773
-70.938071,71,102.684834
-193.49145,53,103.003622
116.7603,98,103.605872
211.766053,209,107.375661
144.481981,102,109.075708
145.932165,191,110.465735
169.440692,184,112.520976
204.186468,195,113.607811
125.127023,114,115.243472
1257.489824,241,117.604085
215.318114,227,119.088297
914.380028,241,122.133548
189.036746,222,125.003774
808.871867,106,126.568378
133.481402,129,127.324252
159.192984,160,129.299276
126.151605,157,131.026822
169.292077,136,133.597191
-67.977587,94,134.23516
-182.902048,24,134.399515
135.924093,128,135.204126
-91.755093,45,135.533773
-69.474095,74,136.036858
-137.314191,45,137.257934
147.87522,171,139.064739
131.147604,142,139.973183
176.621317,140,140.862895
162.494276,94,141.474538
-122.542818,73,142.042774
191.976414,158,143.565639
-112.557282,63,143.94805
120.367755,156,145.684633
170.908469,166,147.786135
-90.99836,50,148.011604
180.184257,184,149.021214
202.089277,181,150.132427
108.410016,89,150.722817
154.280411,187,152.853021
-106.655077,43,153.120477
-72.905732,37,155.92753
210.161873,223,157.002625
169.335995,88,157.585404
117.983933,137,158.481218
-148.160372,43,158.803703
-59.301874,1,159.861506
116.8781,98,160.367631
199.210895,186,161.481705
134.924668,137,163.193561
138.952,152,177.303253
155.04207,181,180.319618
162.344064,104,182.108974
132.210543,99,182.642883
979.076432,168,184.609992
179.920464,128,186.205167
119.05926,80,186.605353
152.098042,144,188.343419
5.975799,149,190.087455
121.718405,125,190.832332
163.392154,191,192.89704
-102.419041,22,193.030072
-81.154226,52,193.374965
171.600479,125,195.216908
181.349268,103,195.859452
-115.859989,59,196.204293
194.038718,224,198.312232
152.986792,96,198.999624
170.611205,116,199.698958
152.892323,232,201.323992
54.636323,54,202.465645
332.665441,89,204.78529
224.687365,155,206.588521
149.722134,122,207.330756
155.724924,102,208.211856
123.731787,139,209.204024
220.319037,205,210.441641
82.688259,120,212.867313
-139.176799,38,213.05475
129.674319,110,213.756601
185.757828,170,215.846613
202.78568,214,217.941645
165.055097,133,219.833632
163.774068,93,220.279233
205.778467,125,222.199692
168.398283,100,223.686321
173.314832,157,224.783441
182.871924,199,226.90236
-107.2396,28,228.009755
181.691382,182,229.178057
184.266681,103,231.740803
28.681275,133,232.495309
-98.620176,46,233.687784
110.762095,111,234.420052
96.279539,142,235.376406
-136.601388,82,235.922169
-59.301896,1,236.968209
1196.939285,136,238.498228
165.723035,112,240.226664
217.207945,209,242.336035
168.196933,173,244.406633
190.481691,186,253.120053
113.727974,95,253.64274
96.599575,156,254.799344
898.931877,157,259.571657
216.428903,198,260.65163
176.578577,206,263.706183
1579.970512,241,266.690157
30.174849,149,267.629986
201.566823,121,268.361992
195.05792,152,270.207063
175.611328,152,272.58707
197.528715,197,275.764453
824.321076,177,278.426174
186.06012,130,279.298493
145.110615,175,281.230373
-105.237714,1,281.253671
179.790676,216,283.384568
976.279644,168,285.256381
-101.455762,52,285.608556
114.518018,143,286.760748
-94.839725,9,286.830146
113.904076,90,287.439892
103.032361,151,288.569188
212.368765,178,290.631365
147.581556,117,292.219182
124.349518,152,293.045658
125.826002,138,294.538517
-82.390999,82,295.11972
82.974069,104,295.847925
153.147633,129,296.631291
181.307597,168,298.02829
163.624831,85,298.5749
197.012977,165,299.661611
126.158305,187,302.69269
112.340089,109,303.35988
208.151309,172,304.445173
-322.274769,43,304.773683
152.168158,136,305.728117
124.816186,147,306.77834
174.394739,144,309.463051
149.002691,133,311.875662
164.855979,150,312.672832
153.434865,125,314.962937
182.183473,165,317.771619
668.353651,91,319.083191
159.427038,172,340.416641
152.55469,134,341.308272
167.559455,164,342.511065
911.892022,188,346.752831
179.884048,146,347.702518
204.188751,207,349.038794
176.508425,110,349.742218
236.926797,219,353.03617
126.641037,163,354.146321
130.801907,127,355.036747
174.073374,161,356.863291
135.021811,96,358.415616
161.497533,134,359.321687
-95.996377,78,360.061826
139.854235,127,361.914951
117.768047,95,362.464383
115.023634,109,363.148083
152.471302,139,363.904065
231.816866,206,366.955715
163.424447,84,367.544462
162.346086,121,368.326682
115.745691,81,368.907941
156.538953,103,369.637336
159.81322,126,372.155735
177.777738,135,374.63368
149.713485,114,375.426153
-146.741107,36,375.726387
224.178416,137,376.715861
160.235686,127,378.167454
181.022337,144,379.191601
146.448467,69,380.590118
141.587339,87,381.911342
143.388247,123,382.928244
149.77791,132,383.805814
182.087468,112,384.58749
173.287306,142,387.230052
-19.460927,54,387.544195
120.378227,118,389.3564
192.658503,210,392.734669
126.626388,157,395.59503
1236.228532,226,397.981461
84.020605,137,398.900082
167.222,175,400.949787
151.724657,96,403.090302
153.374552,225,406.443439
175.63313,197,408.550758
129.349584,157,421.637573
160.363056,159,422.603248
161.93092,142,424.641335
101.909824,83,425.190455
121.150385,100,426.931909
766.577748,241,430.087519
154.81372,168,432.087489
173.678049,93,432.653312
1394.932894,241,436.762611
130.612891,122,437.559432
163.990264,93,438.805059
224.624518,241,441.179617
-50.928418,91,442.107179
136.131112,156,443.323902
144.199827,184,445.259608
136.541265,137,446.833946
186.221303,176,448.938019
180.606717,127,450.540783
98.209241,93,452.118542
-226.968407,47,452.482789
190.169181,143,453.494747
145.169341,184,456.481817
165.837574,85,456.869478
219.060212,51,458.857464
157.230803,133,459.711657
192.905688,161,460.736121
106.245874,91,462.034039
125.613544,127,464.695694
