#{"t_start": 1770254983.7495072, "env_id": "crossing_planes_multiHead"}
r,l,t
164.20888,181,8.013163
223.483408,220,9.556622
158.814915,241,13.07067
163.13158,180,14.083193
-101.435848,48,14.420285
-69.512521,95,15.05861
236.447963,235,17.549468
214.031757,198,19.226975
145.73139,174,20.809691
162.313137,241,22.396938
213.383602,215,26.07427
128.942033,180,29.266895
-131.929826,70,30.913602
133.124956,130,31.69756
-87.031264,98,33.392455
182.144603,159,34.622603
128.586118,96,35.342509
80.416739,118,37.261937
169.573561,175,40.301694
156.046808,138,40.924563
-105.245719,93,43.494349
-167.265252,27,43.676892
-107.400984,61,44.083971
172.007974,109,44.714387
146.001244,133,46.575907
68.382301,145,48.523922
182.299172,178,51.235861
182.911351,199,53.560718
64.962604,103,54.178278
-81.772026,85,54.742728
219.495474,218,56.137052
-121.131045,68,56.729533
208.494995,171,57.837985
-93.495474,56,58.125632
159.669416,98,58.596194
-114.313121,74,59.101139
951.355868,241,61.48973
211.257046,217,62.882158
94.04977,161,64.759081
69.452668,134,65.554724
-129.037814,48,65.870748
-165.854942,44,66.147397
169.166634,226,68.512839
219.146105,211,86.563756
151.176326,92,87.246557
135.373873,164,89.504911
164.950262,119,90.365733
108.196767,126,91.372215
146.749978,140,92.42276
200.17172,197,95.705688
132.83969,108,96.371784
165.109552,241,99.945095
167.139641,145,100.7434
283.503011,236,103.184053
-30.021,95,104.783979
115.968156,83,105.277237
157.007302,107,105.883099
-68.601925,104,107.321036
62.823574,127,108.528505
166.612391,144,110.561634
985.577829,167,113.378543
116.390536,114,114.88879
-70.331798,69,115.283606
101.760209,117,116.102586
195.941458,198,117.558865
99.474415,97,118.316542
105.92354,108,120.003062
184.237434,124,120.685686
156.819904,139,122.785115
202.492734,192,124.061336
109.606696,131,125.994231
180.693514,206,127.183698
115.532092,184,129.147006
135.274512,142,130.00105
102.61123,96,130.688612
241.856155,224,133.893133
134.302269,97,134.477996
78.8409,153,137.306649
162.039014,202,139.518072
101.853064,95,140.052956
227.935021,202,141.186914
112.992861,198,142.346284
132.801837,179,143.533947
116.334768,113,145.324167
1257.599899,209,147.585305
162.243481,160,149.49334
163.653068,129,164.501665
124.538271,118,165.292268
142.512379,97,166.912787
119.130421,165,168.570429
146.965598,113,169.231641
238.022305,173,171.624608
157.490064,151,173.67356
140.59455,148,175.543241
147.385751,241,178.369603
193.017411,176,179.773368
181.169239,139,181.595411
170.283814,94,182.076124
142.262057,151,184.137675
214.386841,141,185.842471
152.680275,96,186.60545
158.115021,138,187.799536
-14.750479,96,188.514717
-136.714144,56,188.919149
191.360678,106,189.718606
106.98289,118,191.407116
218.480549,241,194.953743
104.769794,143,196.5017
138.716575,230,198.873274
79.773667,85,199.344736
-72.896706,58,199.705212
-137.814204,109,201.227968
122.492479,130,202.089905
-210.398979,40,202.405629
122.786653,241,204.065432
217.497721,223,206.256466
138.345425,107,208.92168
108.253176,95,209.4028
162.396544,120,211.779372
186.400853,161,212.895545
152.37327,113,213.71591
123.080572,90,214.280826
154.185947,86,215.027166
217.550911,190,216.501477
107.601651,131,218.268558
136.521116,114,218.952422
101.244955,160,219.991915
144.86677,154,223.685405
102.555439,136,224.613429
145.965224,169,225.732598
185.06361,161,228.223019
160.241377,145,230.438422
213.305625,188,247.03959
202.349632,187,248.069017
113.83348,97,248.722368
183.305862,160,251.151378
168.756993,104,251.796183
130.033084,126,252.499333
46.901133,137,254.293029
135.850483,97,255.009992
-170.638587,45,255.345273
104.244278,161,258.163525
145.115767,203,259.435286
187.445494,219,263.364754
165.560179,214,266.623744
165.119974,180,267.89309
195.088586,182,271.056518
126.762077,109,271.81082
140.72337,136,272.740784
172.769309,212,274.944593
191.318721,183,275.850979
1324.796092,241,278.243981
226.096765,215,279.834257
153.937387,216,281.356222
219.277257,148,282.251412
116.068226,75,283.521356
148.87464,133,284.284209
152.835797,157,285.427318
170.104903,156,288.445094
150.240812,96,289.768486
127.596502,144,292.411572
184.890853,162,294.376021
-59.262708,1,295.432315
1320.062746,241,297.732277
133.850965,92,298.365447
135.380832,108,299.961406
141.309827,108,300.619412
209.275274,170,304.229807
170.97351,147,305.1141
204.072401,208,307.541316
201.295588,180,309.542412
229.307279,187,311.520456
155.177875,147,313.59498
122.030753,163,324.526497
238.407278,186,325.553163
169.156448,89,326.157177
-75.838973,58,326.606661
188.6311,172,328.640815
164.364415,123,329.469586
109.390402,101,330.190137
169.847881,199,331.456874
181.301358,167,332.629658
118.020395,83,333.20467
140.488361,124,334.037158
179.351478,170,338.188719
178.875995,140,339.990762
-64.810701,93,340.687901
209.853313,181,342.309803
-89.38666,47,342.650124
-144.91544,30,343.819656
153.582162,94,345.251657
139.745235,130,346.398373
235.452984,203,349.824169
-63.368896,68,350.275192
159.875854,78,350.771663
176.203889,95,352.368928
177.137304,168,353.487209
116.78316,112,354.201533
164.582465,165,356.309303
-105.213959,27,356.463461
8.491712,228,357.879519
-151.440004,36,359.125975
185.137211,143,359.996805
-59.21299,1,361.032817
100.498441,107,363.393612
170.330724,153,365.371558
192.93137,176,367.189772
173.651084,94,367.715115
207.851726,153,368.800997
189.23273,160,369.88764
183.102032,154,371.78509
-74.399912,107,373.219353
197.178666,146,374.098777
145.835322,146,376.059541
177.532645,167,377.035038
114.726854,157,377.940914
101.772182,108,378.608479
-153.147649,23,378.797852
142.671065,81,379.343378
112.965439,123,380.23295
133.097314,90,381.575635
196.816194,179,383.84816
166.780346,154,384.940793
206.126344,215,399.684782
-98.795836,1,399.707151
204.984478,204,403.179228
201.989027,229,406.047592
124.57746,146,406.90782
194.714159,175,408.841437
100.632034,111,409.551326
134.980347,117,412.106041
127.469191,136,413.782546
166.785432,209,416.097484
159.311004,127,417.496879
132.748459,88,418.099239
169.221749,158,419.252953
167.671258,211,421.998256
138.227466,87,423.487951
237.512433,179,426.174618
252.219503,164,428.257779
234.226217,195,430.247488
169.34298,89,430.741555
217.300825,187,431.80487
143.189162,109,432.464404
137.808158,117,433.903278
129.553933,120,435.361603
142.840884,156,437.246158
-60.468809,1,438.288345
987.126741,146,440.739087
145.399817,141,442.369434
109.83018,119,443.366622
152.962623,93,444.031064
208.599124,164,445.40213
173.707602,135,446.048568
148.462016,85,448.18518
152.363263,125,448.778002
155.215942,72,449.184559
154.967616,111,450.813574
50.653177,241,453.041516
198.606794,144,453.915798
203.283688,187,455.160306
-104.667921,61,455.610053
109.595328,154,457.411255
164.705848,241,459.857578
133.987426,92,460.411366
144.847087,87,460.892378
148.499734,194,462.111285
189.287087,106,463.903708
159.92005,165,475.153815
197.617094,157,477.18674
186.53665,142,480.122139
167.507019,88,481.53527
119.530417,99,482.919393
156.752725,175,484.17751
1421.509172,231,487.499485
137.160189,93,488.169899
916.253956,166,489.998837
158.392675,115,491.582293
150.94264,145,494.086552
141.566888,135,495.010548
-90.441385,32,495.260564
111.968946,100,497.134774
116.134239,88,498.875022
1127.358087,166,501.535524
172.566597,216,504.695991
189.801055,163,505.589753
157.562588,163,506.72624
219.150292,185,509.531973
172.690748,91,510.098087
165.487848,161,511.150375
131.925153,113,511.995199
1105.209894,156,514.836643
134.038585,162,516.767732
165.943905,156,518.522868
202.013174,213,519.89268
138.806512,133,522.196597
183.413823,203,523.57147
196.138132,193,525.656338
224.95752,185,527.751401
195.768377,192,529.855938
142.219733,142,531.559038
221.00608,172,533.299511
65.727007,127,534.039335
187.113399,131,534.945178
530.205898,126,536.645457
136.295182,176,538.59993
135.081796,121,540.474125
36.636916,140,541.276459
171.027396,211,543.056376
139.8823,170,544.030906
71.682029,241,557.450638
147.084858,186,560.859178
126.043016,108,561.633002
135.643215,107,562.346595
163.354559,195,563.478813
215.006574,226,570.170337
214.277406,188,572.444209
164.40263,214,575.379517
179.273994,180,576.600711
117.066143,75,577.119531
125.294327,82,578.86451
194.545097,145,579.690442
130.763673,146,580.503483
138.815564,101,581.164002
-29.190396,97,581.77231
148.432523,87,582.325173
149.6094,103,583.872496
217.555904,170,585.818796
181.302047,155,587.748232
128.950711,111,588.416816
163.313518,99,589.936467
130.98399,101,590.618366
124.016512,213,592.841173
189.352297,152,594.614432
121.418142,95,595.243906
213.387187,185,596.435154
119.998684,151,597.636922
114.468327,241,600.001039
172.388771,177,600.937995
-147.378269,29,601.129887
209.718159,121,601.830613
162.469014,80,603.229784
212.567086,232,606.475029
121.543505,110,608.301757
169.352963,156,609.981342
224.538567,209,613.957836
184.371597,146,614.877312
151.246652,136,616.477933
207.199166,159,617.507323
-51.262323,97,618.290223
81.019003,2,619.438633
135.123807,115,620.169623
249.489967,192,621.176106
167.640003,91,622.622571
170.018802,186,638.20181
145.961771,115,638.971783
156.945623,129,639.863386
161.044044,209,643.413947
194.777217,187,644.593906
172.218873,178,646.940806
178.516551,147,647.918087
161.291082,154,648.927523
155.666701,128,650.586286
116.902928,111,651.309064
164.368404,82,651.832611
162.46401,193,653.188629
143.76665,99,653.791761
89.828066,106,655.449224
191.589534,155,659.822469
127.52799,162,661.817914
-94.228339,32,662.050471
-91.25273,41,662.387362
159.909186,77,662.951083
190.775588,150,664.079776
198.854629,156,665.019961
154.938079,154,665.914178
156.604362,77,666.347954
119.214614,84,666.899071
188.191443,149,668.085489
160.683249,123,669.608903
167.545675,174,670.850609
166.907739,85,671.356583
164.448373,128,672.244931
179.855891,140,674.112772
739.527961,207,678.338037
207.954617,186,681.209897
152.64885,94,683.385844
203.145403,185,684.574401
195.303482,186,686.633424
168.602076,86,687.965459
197.665757,164,689.921919
158.663943,105,693.116894
119.614705,99,694.676018
868.691259,56,695.916369
183.176432,162,697.658705
1258.223348,145,699.358713
172.166599,147,700.31057
211.214734,210,701.920074
163.657242,105,702.620859
230.58678,193,703.880862
151.020809,112,704.555694
158.171631,148,719.464574
252.076107,158,720.319686
163.87529,241,722.224076
152.881225,72,722.75964
180.986555,97,723.542946
230.46839,177,726.431205
219.924225,235,731.567093
130.706248,88,732.00231
162.448416,152,732.907462
164.872418,167,734.313309
121.86276,96,734.975983
208.657322,122,735.747475
165.711962,127,737.473014
225.146408,192,738.834766
168.373643,182,740.26198
128.727256,129,741.139152
49.385335,231,743.95345
281.669599,191,746.409211
1468.827852,205,750.79584
214.637784,168,752.869284
122.103121,85,754.380482
132.738362,221,758.111429
130.126317,84,758.598493
164.284861,80,759.171861
209.167976,169,762.161001
201.569486,132,763.085088
165.515247,141,764.191366
118.834004,91,764.820934
194.028986,164,766.857724
223.086689,191,768.757601
167.043923,189,770.907986
185.435311,156,771.862966
822.553215,194,774.075861
187.449442,188,777.676275
215.818119,196,778.822881
206.000634,164,781.133661
205.265438,173,782.315596
225.582331,26,783.449112
112.207571,95,784.075738
105.645423,106,785.682846
143.346622,90,786.180426
135.21165,109,787.798948
166.856958,129,799.732752
139.163569,94,801.275856
129.015612,208,802.738169
161.790345,79,803.29835
179.145196,165,804.576653
168.10656,142,806.4763
130.247088,241,808.950596
154.315994,139,809.873342
217.451225,175,811.962005
166.056725,197,813.372969
139.621682,89,814.04295
136.657409,121,814.806573
166.235193,128,815.503878
222.532752,144,817.989027
171.067815,88,818.393743
-113.354238,33,819.548299
204.729395,155,823.174197
158.349532,161,824.060261
154.064017,125,824.948368
197.144913,179,827.088104
160.872893,78,827.541627
122.508565,128,828.331428
162.400401,80,828.781798
169.165413,107,830.176587
137.434831,150,831.094644
156.331086,212,832.617857
175.617068,129,833.988457
142.703615,125,835.808617
1322.401553,190,837.717447
27.265881,241,840.14831
183.671597,140,840.97295
137.285971,115,841.72706
189.871755,138,843.456955
134.599622,140,844.34521
199.491484,112,845.027415
147.616911,128,846.709227
136.074588,115,847.349215
147.376421,132,849.750534
155.35011,117,850.584169
192.906413,159,851.985563
223.934938,171,854.967779
158.71347,89,856.473679
134.894142,241,857.993984
138.119686,94,858.597941
183.004791,137,860.416751
254.242618,224,875.049338
177.372781,92,875.599709
196.009789,147,876.467515
184.025862,137,878.227092
245.932263,187,879.312189
1177.801206,188,882.530446
185.896338,149,883.51303
190.316986,171,884.836254
139.154317,90,887.239886
740.463023,241,890.400083
166.26318,120,892.154708
150.441303,94,893.573199
168.263145,203,895.893463
236.464145,186,898.284617
184.52088,140,899.313938
139.637267,115,900.063512
201.80706,138,900.879702
170.486243,120,901.585405
180.567279,96,903.876648
142.876098,95,904.408951
164.328678,115,905.934242
1008.545469,180,907.937493
227.428917,158,909.29841
180.020732,241,912.460398
210.787871,160,913.472732
149.607182,95,915.062888
162.93573,156,916.100828
136.698283,121,916.824769
185.161986,163,920.314386
219.951758,207,921.487013
164.518087,133,923.442501
163.041047,92,924.868052
-14.493535,73,925.380536
153.079173,72,925.849197
176.799008,126,927.517773
99.883148,100,928.083869
179.032928,140,929.787614
144.772334,111,930.722893
133.253835,103,932.387961
192.34323,216,934.675706
145.255236,126,935.433898
245.251089,192,937.501806
207.938743,167,938.656058
160.396158,94,939.318405
162.954078,125,954.606114
179.927951,101,955.209985
130.977799,109,956.09686
151.849506,93,959.468252
161.414916,126,960.016637
189.141775,148,961.882505
201.039714,160,964.452111
198.713866,156,965.319972
64.411327,26,966.636018
130.748471,90,967.116447
138.980763,134,967.96113
171.08682,106,968.652673
338.443812,58,970.697973
197.355583,171,971.681975
172.232199,150,972.649653
482.53363,82,974.931478
120.985023,94,975.386882
156.381944,124,977.820611
217.306007,130,979.440086
188.942032,195,981.346735
-93.352502,38,982.550171
150.457372,99,983.058446
165.042841,161,984.827611
181.969232,136,986.423313
203.519139,157,988.11121
1064.031879,142,989.754029
191.377353,152,991.054208
145.590228,129,991.911491
223.919734,188,993.210381
162.438627,216,995.323893
151.099955,102,995.950429
190.387772,152,997.739489
172.460274,89,999.196601
199.813335,156,1000.958762
214.725654,176,1002.969217
165.945885,130,1004.823458
159.151314,157,1005.976912
822.608228,100,1008.529673
207.324912,153,1011.199209
169.358288,85,1011.660781
247.582179,226,1014.169191
1011.504136,202,1016.090686
164.15024,181,1017.458824
-27.590654,77,1018.026031
156.527559,105,1018.67387
-59.208174,1,1019.599948
129.358313,107,1020.135409
151.553756,131,1020.932677
136.157609,93,1022.404959
-58.795835,1,1023.385615
204.578335,205,1038.428074
-63.801089,1,1039.432204
152.438177,133,1040.242418
1092.178877,202,1042.760098
921.059814,121,1044.569635
-64.651074,62,1045.703613
204.902304,155,1047.668416
113.378871,80,1048.16731
941.501802,126,1051.197871
136.654807,110,1053.654086
190.898877,151,1054.639199
126.295649,92,1056.203873
151.087263,103,1056.793441
227.482007,179,1057.930621
216.234949,208,1059.996293
211.731617,119,1060.80346
164.135173,83,1062.237157
181.982863,146,1063.050471
204.61641,158,1064.200183
179.084385,132,1067.767604
195.566339,167,1068.738828
173.290503,127,1071.967283
118.874983,130,1073.026403
238.086619,190,1075.187013
118.725857,241,1077.455275
172.375399,106,1078.205832
217.921844,179,1080.359552
141.657155,100,1080.971635
-50.205917,139,1081.85267
177.32272,137,1082.534335
149.750678,113,1084.104773
133.284176,92,1084.661674
168.664689,123,1085.538636
-58.795833,1,1086.628746
92.2399,145,1087.399466
159.068828,140,1089.04488
189.069547,166,1092.665061
128.25109,81,1095.049565
187.677736,136,1096.122231
207.021854,120,1097.871968
176.247133,190,1099.85653
270.896108,171,1101.814637
135.60079,127,1103.718203
201.242441,166,1105.654994
168.024191,170,1106.86875
141.520979,115,1108.524351
170.872749,135,1110.331763
212.597746,191,1126.005917
941.382154,137,1129.092686
3.827144,104,1129.898778
167.188761,163,1131.895427
160.856803,142,1132.86852
165.392674,125,1134.622957
188.492387,153,1135.791502
179.672086,158,1137.293643
112.584955,241,1140.104398
139.800955,133,1140.832539
116.144607,128,1142.618185
189.57224,179,1143.872517
170.873097,183,1145.969151
163.56218,113,1147.506636
1057.784027,163,1149.101882
155.011915,85,1150.636923
107.481556,122,1154.396874
126.807158,77,1154.876971
158.239117,124,1158.309062
165.803415,113,1158.972509
182.044422,139,1159.988277
204.655598,166,1163.944489
154.636414,113,1164.741629
160.881366,79,1165.342383
179.717743,94,1166.148379
142.707222,108,1166.90899
195.174871,171,1168.935504
209.318262,229,1172.690526
202.141192,157,1174.531252
784.579978,139,1178.387818
142.847962,118,1180.146776
138.481824,88,1181.802952
156.510013,90,1182.47357
142.598874,99,1183.299136
243.760381,173,1186.606328
188.929214,145,1187.662008
135.767459,214,1189.56111
165.025686,118,1190.521212
173.534256,129,1191.47473
232.93584,177,1194.587236
1282.162503,240,1198.30562
143.941701,118,1199.095746
170.908267,121,1200.985865
203.412296,215,1202.377121
201.153924,192,1220.980426
126.095422,105,1223.078911
193.057077,147,1225.045709
210.094392,164,1226.8845
206.752418,198,1228.148421
173.602425,122,1230.006658
1070.797234,204,1233.049943
163.583793,113,1233.797118
220.140601,177,1236.03964
170.077297,129,1238.908593
195.078717,139,1239.761989
168.03882,120,1242.530037
1417.146885,178,1244.371578
149.263712,119,1245.115601
139.521285,130,1246.127145
198.37414,145,1246.990654
188.832732,144,1248.712615
253.915919,227,1252.136621
187.743996,169,1253.229954
177.757621,187,1254.455642
144.971087,105,1255.129356
171.570481,94,1255.754932
154.191075,150,1256.762898
224.023538,171,1258.865395
179.614067,180,1260.702643
242.512837,191,1261.884377
162.449247,137,1263.63321
162.724664,150,1265.585012
162.392594,95,1266.12038
191.673202,139,1267.733139
147.299596,126,1270.150511
132.054241,101,1270.845998
218.000037,186,1272.174776
113.454225,165,1273.538596
175.435494,89,1274.273608
179.602297,181,1275.23487
190.773634,232,1277.480454
167.44551,113,1279.119071
206.166096,179,1280.361702
180.589251,128,1281.33151
230.59571,170,1283.148938
253.05344,185,1294.801778
140.947167,141,1295.699939
