#{"t_start": 1770137964.4559722, "env_id": "crossing_planes_multiHead"}
r,l,t
107.706614,147,11.248193
124.789339,147,17.505903
-145.900891,44,17.84295
-177.911975,37,18.081609
-79.716155,73,18.780907
-97.683293,38,21.026964
-132.48297,59,23.321349
106.631773,193,27.874834
-51.061744,88,28.675097
170.971297,169,30.754709
-181.009142,23,31.027998
-44.922803,99,33.890589
150.838383,104,35.169952
693.435863,154,39.67307
-122.234068,55,42.464049
-138.57368,69,43.458589
166.840172,138,44.720018
74.92769,173,46.484944
144.048407,138,49.577889
-75.833443,62,50.066827
131.278208,241,56.90125
152.43938,169,60.608146
137.738733,117,61.665451
-109.269021,66,63.396743
111.820339,135,64.206764
-87.751412,93,65.009669
177.424018,241,68.079676
194.82637,170,71.62345
-84.34007,51,72.000354
-149.503347,25,72.257233
136.527778,188,74.23003
192.696812,210,76.162348
163.218037,241,79.093892
173.428741,157,85.72268
128.755076,126,87.082861
106.3639,178,90.862861
-79.092644,52,92.347253
-126.32108,75,93.895765
-90.48994,103,94.575964
120.597587,142,96.300877
191.540276,189,99.402998
157.038897,234,104.058439
169.35972,241,108.112409
-111.654894,76,108.714935
122.957864,178,110.20414
60.799782,130,111.349674
-101.601503,81,112.928601
117.008697,184,116.737921
135.099859,137,121.91807
204.947389,234,149.029024
173.587546,174,151.324075
163.392021,66,153.559848
102.718876,161,157.234375
80.612607,174,159.096359
176.086366,183,163.384907
757.47977,186,166.626999
216.64336,219,168.042132
138.847633,121,168.8648
168.242777,178,172.146247
-121.367088,92,174.964637
-133.040354,96,176.768664
-58.255105,58,178.175273
-57.53323,117,187.137644
124.883594,66,188.086884
-28.763962,138,189.579806
62.019476,150,193.369937
169.342775,166,195.774852
170.955917,181,198.891835
112.651451,168,201.070604
137.094264,109,201.857325
124.973146,141,204.170208
153.465557,183,207.623512
227.8506,55,209.977039
107.234953,104,212.822265
181.393105,210,217.051424
102.561908,106,218.202724
-84.711209,98,219.107939
134.795876,95,223.073149
203.977943,189,226.769257
-33.195989,73,228.457887
168.035488,156,229.60847
186.690508,193,231.069655
177.959872,177,233.5227
90.919709,135,235.615948
126.128924,121,236.63023
1232.61813,233,239.630218
147.005679,137,240.886695
-99.510543,2,240.916305
-96.253377,63,241.440687
-115.795605,54,242.865156
149.602908,119,243.70621
186.896734,167,247.570692
226.785659,182,249.220411
153.070092,146,253.969544
46.825355,96,268.735857
134.963381,81,269.472165
-133.60363,33,270.834947
193.032082,215,275.655696
-195.900147,41,276.34715
139.710193,160,282.659979
-153.04342,47,282.968156
173.744695,241,285.019339
-106.925446,59,285.578172
105.803469,84,286.321315
154.058028,170,287.840896
173.874407,149,288.876651
