#{"t_start": 1770099402.163137, "env_id": "crossing_planes_multiHead"}
r,l,t
181.742198,232,8.985037
-104.333541,75,9.558248
164.190155,206,13.07439
198.415451,196,15.16051
166.57873,241,17.044988
148.699212,160,19.06489
117.761104,119,19.802861
160.851398,182,21.210402
180.715305,232,24.352182
-17.4806,99,24.893666
84.392788,241,28.87107
-175.069261,20,29.01146
-62.078498,74,34.457254
73.415282,102,35.903161
194.99057,207,38.860856
151.322432,160,40.435834
-172.082613,67,41.213248
151.105075,146,43.350992
-105.828354,23,43.466825
-97.323462,20,43.581312
-102.321042,28,43.742437
92.379106,108,45.426918
157.331667,146,46.293657
119.315661,166,47.563915
-63.516175,114,48.362531
-157.287578,65,48.806266
94.979784,149,49.78767
-123.336952,49,50.036644
180.429412,191,51.155821
79.261577,95,51.794382
69.389467,174,52.839683
100.879499,132,58.499607
-147.102185,68,58.884203
104.777341,164,60.083034
121.272767,114,61.728036
172.610576,100,63.110305
138.094343,97,65.754493
966.093857,241,69.71153
-150.096354,71,70.828086
-113.926057,48,71.25739
163.433208,139,72.452583
100.056195,118,74.304679
1072.068432,241,78.571245
-112.196396,11,78.654396
-180.9068,56,79.93084
171.439014,177,83.441066
-96.54937,33,83.615118
131.98011,77,84.004264
140.336675,172,88.993074
-85.63722,56,89.260347
-62.924129,72,106.487727
-134.293974,44,106.714467
-61.814848,69,107.108227
110.798421,193,108.447556
-118.368819,47,109.730194
-63.772508,86,111.138828
131.626663,92,111.630193
163.843328,191,113.598838
172.074102,145,114.570233
180.34775,196,116.63837
140.16284,140,117.418995
1343.148545,241,119.699557
216.078925,175,120.765109
86.489304,73,121.993827
221.912955,204,124.038632
1555.084905,194,130.545962
97.000227,129,131.16581
137.749955,159,132.012849
109.286878,179,134.64598
190.134473,216,138.457356
-98.852249,59,139.611453
39.863806,113,140.238334
139.631422,120,140.894409
-137.246271,44,141.2063
217.373865,214,143.261892
-130.501604,50,143.559028
159.029405,172,145.4086
92.038593,144,146.186382
179.216388,111,146.743522
170.244578,124,147.466546
-146.11303,92,152.197205
179.972199,166,153.020808
175.633431,159,154.74806
190.740755,188,155.749312
-60.070496,67,156.94641
110.35125,112,158.468458
147.43536,229,160.617302
-115.871174,75,162.965933
116.403977,88,163.72409
195.750698,209,165.189003
-114.599754,41,165.436513
158.787591,77,165.936411
187.05487,200,167.211106
162.171999,88,167.771246
188.406343,140,168.637676
-104.303627,43,168.907056
-58.795833,1,169.924918
-98.904227,19,170.030868
149.416266,176,176.625617
-100.963816,75,177.028741
104.603358,141,189.786163
-223.288148,61,190.144691
164.317564,123,191.664724
-110.939835,34,193.159602
987.854505,150,196.260755
175.636217,124,197.932425
120.384445,102,199.336258
103.129945,104,200.122629
-210.027283,60,200.487729
165.388439,213,201.725824
196.812458,179,202.833565
-102.866266,47,203.146914
103.885149,114,203.840889
184.301591,130,205.428719
176.366019,102,205.929592
-102.520381,56,206.177501
125.065362,241,211.416619
89.451119,108,211.892139
154.691965,100,212.302479
-91.008871,91,213.777957
846.143526,241,216.64496
1010.547916,170,219.311357
-81.408629,40,219.610587
168.455832,150,220.519076
137.116981,97,221.044504
133.475299,95,221.563689
224.323236,214,224.255018
137.14284,117,224.917681
-135.880805,37,225.092275
-52.944962,94,225.614556
162.923507,167,226.683559
201.870448,208,230.456013
163.133462,136,236.752276
160.166375,89,237.162211
