#{"t_start": 1769693452.5488489, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-131.954197,83,1.250695
-114.446485,83,1.561529
-322.413023,95,1.795865
-174.108471,92,1.897843
-238.269514,100,2.003432
-92.283572,74,2.077715
-105.66178,66,2.145804
-91.022603,125,2.274244
-124.85713,76,2.3526
-118.018782,69,2.439674
-343.455472,102,2.8378
-284.748936,123,4.796167
-371.50669,122,4.900795
-103.691589,60,4.955524
-349.804514,113,5.057802
-112.243562,58,5.106093
-83.67094,65,5.162889
-116.772066,83,5.237312
-103.185589,67,5.297301
-142.310658,77,5.369279
-139.335601,98,5.457692
-97.508228,56,5.505514
-173.94162,101,5.593334
-318.527823,104,7.067483
-114.757202,106,7.150947
-135.577318,82,7.216051
-125.130373,69,7.272266
-120.216378,97,7.349183
-191.493282,79,7.413298
-121.438067,67,7.469147
-115.162465,71,7.531463
-205.013235,91,7.608718
-167.679397,96,7.690752
-310.416101,106,7.781933
-74.361965,59,7.830903
-140.933491,106,9.672941
-142.765842,93,10.144621
-119.816137,90,10.220215
-77.892875,88,10.295315
-105.888193,102,10.381296
-93.819667,57,10.429547
-99.432384,60,10.481427
-105.136281,68,10.538711
-86.150749,70,10.59823
-142.979739,77,10.66053
-134.674092,87,10.751932
-179.229111,71,10.849687
-129.489228,66,10.940049
-102.455699,67,12.558608
-114.897188,70,12.623025
-140.497176,97,12.707874
-127.493946,70,12.769634
-134.437124,77,12.837719
-29.668495,119,12.942361
-114.283447,109,13.041519
-101.501281,87,13.118737
-18.443094,99,13.208435
-78.850067,63,13.267325
-143.983864,100,13.356701
-127.481714,81,13.427931
-93.259599,61,15.183564
-122.170646,65,15.238642
-85.945505,88,15.314961
-81.991081,99,15.399091
-80.004002,70,15.457539
-108.865622,71,15.518843
-250.893933,134,15.633003
-78.347065,86,15.70443
-106.653632,66,15.780048
-107.022648,91,15.887643
-223.350122,115,16.013664
47.472574,93,16.13082
-109.78846,74,17.667541
-86.594407,76,18.232754
-180.482892,83,18.343594
-130.181494,70,18.428917
-108.809104,105,18.529613
-102.359809,91,18.613583
-126.32145,114,18.714924
-98.491152,96,18.800176
-100.25874,68,18.863287
-79.99691,74,18.927386
-142.395964,99,19.015954
-117.40849,85,19.093798
-196.418292,111,20.72906
-19.179548,99,20.862029
-116.024881,64,20.925236
-150.924919,95,21.016191
-67.004334,75,21.09721
-87.194378,61,21.156722
-100.327766,73,21.231217
-107.716115,98,21.324447
-114.208543,81,21.400516
-73.184535,65,21.469468
-56.484879,78,21.547795
-193.977183,95,21.637168
-177.297544,85,23.458985
-100.525017,57,23.519946
-94.522187,81,23.594378
-156.717615,111,23.697126
-76.83346,63,23.754056
-79.788177,58,23.80887
-117.475896,104,23.907871
-56.483572,65,23.968229
-131.235883,67,24.03486
-111.64673,104,24.135658
-79.048161,93,24.25232
-347.027407,126,24.420661
-119.373964,90,26.035088
-103.138212,87,26.103984
-91.080642,76,26.575805
-124.806452,81,26.672969
-83.494788,67,26.750635
-97.234158,93,26.861965
-96.641098,71,26.943416
-85.697434,62,27.018338
-64.454765,63,27.105179
-66.656174,85,27.226622
-122.630914,114,27.343694
-41.61899,80,27.413805
-119.022538,97,27.499347
-104.96377,72,28.964956
-82.285024,76,29.030412
-68.009682,103,29.17553
-50.773711,67,29.271501
-91.04621,72,29.362789
-56.109392,85,29.477714
-33.496312,89,29.6051
-77.008856,75,29.71783
-144.615049,74,29.835802
-90.120852,67,29.931721
-90.22968,75,30.057
-96.00154,109,30.174297
-62.110567,74,32.187103
-50.727424,77,32.396269
-77.522649,64,32.530115
-83.437215,79,32.64678
-57.242825,61,32.718293
-66.473938,86,32.80419
-51.003814,80,32.897151
-90.846222,95,32.990361
-98.089828,69,33.061489
-103.339927,103,33.173165
-77.677268,72,33.38623
-82.498599,74,33.643992
-93.369133,91,33.776654
-48.944163,64,35.551341
-77.561861,97,35.66716
-69.741526,85,35.773632
-75.122436,65,36.404094
-79.454982,109,36.500965
-83.628377,72,36.566138
-107.241272,90,36.645591
-86.339148,74,36.708854
-29.56939,65,36.76697
-75.644121,94,36.848297
-41.855734,76,36.913097
-77.183752,86,36.985762
-83.266751,61,37.036651
-73.272624,75,38.865712
-53.932886,67,38.952526
-55.884825,103,39.085957
-125.546341,90,39.195012
-88.057046,112,39.34524
-69.430887,71,39.436392
-84.832738,101,39.542209
-66.035947,72,39.60635
-87.160481,73,39.671475
-78.035551,89,39.757338
-108.460397,96,39.848857
-29.267535,68,39.912225
-106.117513,75,41.617778
-86.209649,86,41.693764
-52.405711,103,41.78074
-88.440852,84,41.852222
-33.180208,79,41.921126
-29.92606,74,41.986264
-61.202286,81,42.054122
-75.655178,113,42.147986
-58.617026,77,42.215126
-103.81946,105,42.322732
-104.608634,99,42.454106
-41.467123,101,42.591961
-56.442477,89,44.16354
-55.665406,74,44.240046
-77.296039,102,44.35026
-74.315285,105,45.556252
-93.759346,80,45.631689
-52.988322,69,45.693864
-56.596139,64,45.753833
-62.228315,93,45.896825
-34.171091,80,46.024492
-70.405829,79,46.129782
-51.27317,88,46.24962
-90.467638,87,46.368307
-63.466966,90,48.113596
-99.324471,88,48.236693
-61.766867,91,48.349832
-61.068863,106,48.470532
-42.068254,89,48.553935
-68.106779,72,48.621611
-72.828775,102,48.715805
-179.149068,121,48.825867
-40.895793,77,48.894678
-48.67791,114,48.995572
-48.98176,64,49.050657
-22.132028,88,50.620457
-42.72579,84,50.686383
-55.614513,100,50.769408
-75.783931,106,50.856779
-59.602264,100,50.938958
-46.075693,104,51.024092
-51.908982,98,51.103896
-36.686027,91,51.178639
-61.580698,108,51.270584
-114.403205,103,51.356283
-47.710664,99,53.158727
-40.820362,93,53.237003
-13.166783,121,53.341153
-59.254614,92,54.668301
-0.835653,112,54.767773
-28.075626,80,54.838985
-7.996022,107,54.940957
-27.401741,102,55.039921
-35.748898,94,55.123558
6.836164,98,55.211453
-34.90708,76,55.279696
-48.025285,88,56.86718
1.080528,108,56.956636
-31.2334,98,57.037454
-33.216655,114,57.129614
