#{"t_start": 1770830715.957799, "env_id": "crossing_planes_multiHead"}
r,l,t
184.232675,180,11.697341
47.517704,136,18.977589
-59.220838,1,20.96741
-105.322783,16,21.454139
169.739198,189,24.020205
572.399036,241,30.663838
-58.795835,1,33.463766
-117.038848,63,34.650693
214.970711,191,40.253157
98.617542,83,41.420348
174.834723,241,44.785827
206.629567,216,47.962572
-75.726231,75,48.809038
817.964614,241,54.807631
183.589118,232,62.99226
202.656352,233,66.816514
210.443338,241,70.926443
-114.34881,68,71.854232
97.097676,129,73.304079
-75.345178,68,73.829816
-105.497842,19,73.984169
142.768179,163,75.514258
102.398446,174,77.608744
-115.868268,81,79.944362
186.297509,193,82.270681
84.260071,139,85.126868
-154.101828,67,85.526039
169.879087,146,86.512563
1087.521556,241,88.8797
157.904616,207,90.919277
140.175268,156,93.143317
117.016516,107,94.766987
170.798437,200,98.248116
175.198633,158,100.313903
996.921102,241,102.635872
130.682854,107,104.395749
143.358006,134,105.267859
1393.847674,194,108.48195
-73.586884,88,109.098465
187.014572,128,110.039961
141.237769,198,111.984056
207.249416,241,116.663075
-139.642517,54,139.844265
200.316645,208,141.362406
211.361499,241,142.935552
171.123703,158,144.365935
189.928523,175,147.389525
210.384259,203,150.793763
178.90754,175,152.069423
-147.950454,19,152.26372
-94.610965,16,152.406574
131.121802,138,153.324232
111.794624,108,155.060272
188.688167,172,156.266608
124.005157,119,157.840378
-148.231048,43,158.072019
-108.482267,50,158.392837
197.325138,202,161.432787
114.112796,225,163.301845
163.02882,176,168.146857
-100.72985,50,168.387241
169.728821,133,169.107884
966.058587,241,171.495453
179.171922,241,174.215017
187.512355,241,176.8314
121.010343,120,177.65578
125.018676,104,178.273796
190.442881,168,179.357317
135.482952,182,180.763669
-140.247609,35,181.019692
167.789695,139,183.718127
159.945867,190,187.079737
194.515255,148,188.867189
914.871803,241,193.845189
91.144322,102,195.513538
167.66835,241,198.242835
216.30274,207,200.735792
135.719764,212,202.201462
142.581038,139,204.229319
-148.969998,86,204.804982
182.372525,110,205.474671
183.853576,171,207.488232
117.112758,152,211.149503
136.843545,130,211.957225
118.342618,114,233.467887
122.046406,145,234.839944
174.33376,213,237.476042
129.169923,96,239.763466
79.392144,241,243.330723
173.444275,174,245.008248
93.595944,141,247.073356
-1.659986,139,248.68118
92.143966,133,249.558612
156.016911,149,251.726956
865.953339,148,253.50185
876.952161,241,257.35501
167.089048,130,262.744377
-64.292858,104,263.722187
132.946715,89,264.522556
175.856581,156,267.812557
132.385422,190,269.602706
