#{"t_start": 1770908225.504029, "env_id": "crossing_planes_multiHead"}
r,l,t
-70.944328,78,10.013143
157.209543,148,11.228011
-101.211943,66,17.975949
649.387501,212,21.763333
96.30358,241,26.990721
155.281091,182,29.317101
136.826878,173,31.310021
-81.715533,75,33.070201
90.651224,134,35.737883
206.558993,212,40.279762
-106.647562,60,40.985514
-74.755096,64,41.975745
171.564544,189,45.625256
-144.014161,51,46.144848
82.992813,102,47.28488
-74.756968,70,52.132009
162.184521,107,54.992014
228.455135,47,56.46195
-193.143955,79,57.249357
163.869227,149,58.784208
69.187282,125,60.042282
-77.331251,65,61.405956
178.162206,175,62.310766
-79.180452,66,63.020464
204.630697,226,67.711438
140.565125,159,69.223018
-92.012178,70,69.810945
-235.038747,39,70.130296
-134.72372,85,71.043504
-108.820805,65,71.537679
142.155054,138,72.599754
-97.893669,64,74.357221
-100.654157,54,74.834639
-97.664213,24,74.991689
-67.040464,92,75.919518
-57.93922,104,77.137875
165.75877,172,79.478815
142.958262,120,82.624235
-3.796423,107,83.478543
171.161917,176,87.500503
177.448572,160,90.148724
-64.664945,62,90.456253
148.295553,142,92.393475
-32.708389,115,95.571157
-173.436014,102,96.664896
1048.474668,241,99.140653
-73.580752,37,99.333251
162.369998,241,101.699183
191.900377,168,104.15152
135.786141,109,104.848557
-120.084617,49,105.192759
199.443261,194,110.248458
197.449647,169,139.84112
196.937073,156,142.007559
1191.520215,241,147.545173
134.632176,110,148.472734
121.433929,180,151.661612
132.503958,152,154.423241
110.162085,104,155.937222
112.16925,143,157.828901
94.331134,96,158.31232
925.174688,241,160.528238
1142.524131,222,163.774019
179.968943,164,166.077667
123.485085,142,171.836113
144.298954,143,172.99615
204.930327,194,176.629472
662.671363,133,178.177418
164.811809,159,180.249178
123.48848,110,181.677763
148.698998,92,182.240615
163.12619,198,184.759754
860.690984,241,189.332411
-217.869874,45,190.862355
154.648391,129,193.210905
100.710566,116,198.038732
194.87843,180,199.638999
116.149642,141,200.949392
102.915227,173,203.297022
171.933992,183,206.42157
1588.180134,209,211.880515
132.04145,140,213.935844
199.006083,126,214.748765
188.554969,241,216.926525
-82.384889,78,218.582715
161.182311,100,220.423775
167.25983,151,221.900241
-41.618954,104,224.361441
69.589879,119,225.92332
201.220368,212,229.356905
175.159494,168,231.771828
-112.914436,34,231.943909
183.594368,155,233.991111
91.78505,169,248.553152
139.391168,104,249.275346
186.309785,184,250.401179
166.434028,123,251.168503
131.879327,190,254.196908
214.723101,233,257.961803
177.423617,187,261.359559
164.527793,144,263.462967
150.454616,174,264.792688
157.252811,154,265.805111
177.26089,169,266.991422
57.952628,39,268.244476
143.907329,180,272.265993
139.911824,93,274.336669
-60.599604,69,274.884746
164.01895,198,276.409298
142.262807,189,277.818197
123.04182,148,279.789349
173.523519,144,280.844825
187.557136,163,283.782038
176.684584,120,285.517073
184.618843,213,288.389496
105.845743,91,289.102226
-97.816422,113,291.342797
162.20336,165,294.663665
-108.530856,46,294.979325
207.639694,216,297.428981
-100.746641,70,298.787443
206.754401,178,299.877518
163.600284,121,300.95151
117.478624,183,307.104399
142.843971,139,308.075323
149.476157,211,309.834114
151.039118,126,311.698961
118.81477,123,313.355605
183.899697,177,315.49019
201.911437,234,318.394751
108.623859,119,320.326973
135.939195,160,321.519866
