#{"t_start": 1769185620.8823879, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-175.160636,147,1.485151
-179.329927,108,1.69626
-221.80187,82,1.895216
-160.643786,100,2.094793
-247.063125,81,2.193473
-312.440163,165,2.404653
-259.735147,98,2.600268
-523.22782,94,2.727061
-252.22007,85,2.86395
-295.268322,108,4.186366
-66.326364,168,4.310635
-388.979719,119,4.401824
-296.75457,81,4.46557
-61.274621,86,4.528956
-92.404163,149,4.638856
-88.661433,146,4.750798
-62.91353,97,4.830306
-348.195464,87,4.904265
-324.419051,101,5.969034
-429.290605,128,6.050088
-180.776856,109,6.117467
-313.11798,158,6.220943
-103.661466,127,6.304395
-553.161039,143,6.401108
-65.617599,83,6.460258
-107.736568,109,6.533615
-338.2175,134,7.544172
-91.564871,114,8.062303
-61.560787,96,8.169055
-192.559736,152,8.324241
-174.694964,158,8.595153
-288.550263,177,8.807176
-52.50174,105,8.918794
-21.921265,127,9.052923
-140.010545,130,10.790926
-159.336297,75,10.879388
-47.228118,111,11.011976
-100.740597,71,11.0866
-40.797756,82,11.1624
-83.096719,103,11.250559
-96.342922,85,11.341568
-337.558323,137,11.53347
-62.023385,72,11.639904
-179.882716,143,11.895719
-332.462386,112,13.768413
-72.94168,149,14.014273
-191.766379,150,14.197985
-45.262793,95,14.296883
-143.354033,112,14.426473
-198.356112,121,14.575283
-117.929331,160,14.775639
-136.470856,126,14.922612
-96.294803,97,16.836741
-48.18592,131,17.516314
-73.809944,90,17.710965
-75.233544,81,17.817219
-22.469486,134,18.036488
-184.414524,125,18.237067
-269.502618,137,18.443811
-94.813937,139,18.754114
-93.783232,80,18.860522
-86.968055,95,18.965128
-65.508067,136,20.649397
-62.034625,86,20.7144
-39.961254,151,20.82628
-26.047918,128,20.944589
-72.861758,83,21.063753
-60.724652,97,21.177584
-57.56851,72,21.267866
-86.862873,124,21.422591
-73.585616,110,21.561201
-98.325431,199,23.51847
-59.482032,83,23.605687
-1.360622,98,23.694291
-28.259712,97,23.784894
-105.11923,149,23.923953
-75.672872,111,24.059496
-46.576952,115,24.195082
-33.545976,95,24.327529
-55.364028,107,24.466637
-36.961419,124,26.381433
-5.625036,154,27.585315
-27.950861,150,27.849633
38.109589,167,28.006463
-28.170927,93,28.098436
-15.17718,110,28.380893
-58.839572,118,28.565403
-41.470826,94,28.722585
-57.228521,90,30.616467
-56.915363,161,30.782225
27.442047,93,30.882662
-56.530075,113,30.994007
17.172466,117,31.119549
-27.72276,123,31.333883
-48.141071,89,31.430756
-46.765333,98,31.537885
-68.164645,129,31.682274
-10.067157,134,33.827658
-31.644944,152,34.022028
4.742804,131,34.239976
-33.493585,116,34.373778
-48.85545,105,34.49607
20.025412,121,34.612267
-25.229143,103,34.723817
-38.682297,104,34.842561
-119.873062,192,36.680844
-6.370848,109,36.782057
20.613087,125,38.171734
-1.07623,83,38.256584
29.436163,106,38.379787
-12.232457,98,38.50484
13.65446,144,38.70253
6.839603,156,38.848414
-6.803724,138,40.47174
