#{"t_start": 1770104423.5197592, "env_id": "crossing_planes_multiHead"}
r,l,t
183.900942,169,7.328676
-141.529338,64,7.823765
-58.795844,1,9.007466
-110.075166,24,9.429741
-118.987735,80,11.228128
970.67546,196,14.329061
-58.795835,1,15.379035
95.317408,125,16.204075
153.193859,241,17.855926
96.045738,82,18.513211
212.90543,235,21.585381
204.729505,210,22.873195
-63.279025,97,23.435643
561.8886,229,25.992792
-92.303092,16,26.122021
173.664588,229,28.88697
238.87482,224,35.958155
119.402607,230,39.922856
-225.493058,34,40.252096
138.370195,169,41.551122
-82.596672,37,41.913622
163.462196,171,43.342877
114.105912,115,44.193549
83.568083,113,44.970844
186.18078,188,47.032107
-104.861523,7,47.087975
-161.860319,52,47.473539
165.560174,162,48.755932
743.183209,241,53.247581
-78.391937,66,53.812431
135.735609,163,55.972623
-105.983158,14,56.086631
108.028394,130,59.91042
-49.903873,102,60.552939
979.194343,241,63.010939
98.332215,98,64.512819
80.090984,105,65.175865
913.352655,241,71.031203
141.204462,120,71.756683
193.007047,147,72.71651
146.844674,170,74.66124
264.137327,208,76.909801
-154.8337,43,77.199871
-39.906099,66,77.616935
-103.073302,101,78.273144
-92.743651,63,78.634967
-91.892682,79,79.142645
171.813409,178,81.330172
-58.558917,79,84.535876
93.907884,143,101.323593
-80.632327,34,101.551966
109.967148,146,103.252798
-206.043531,85,103.700011
-68.856028,78,104.120985
106.699162,129,105.784389
-149.619069,40,106.218771
119.181243,123,107.888254
149.058955,185,108.809683
-121.955079,54,109.137887
-71.761276,65,109.537651
192.192084,174,110.722904
-111.107306,46,110.971181
1073.84229,167,114.400803
-49.800884,109,114.938717
187.494889,241,116.254193
-93.075267,47,117.357076
121.959427,115,117.932754
188.82568,153,121.550217
140.391072,169,122.619618
-170.164615,41,122.873462
-50.340263,62,124.172051
76.712958,171,125.337547
155.194291,156,128.009224
331.926805,85,129.471307
83.859987,95,130.44586
212.692305,174,131.743959
205.995851,206,134.9663
104.036133,141,135.827299
-96.432046,62,136.207959
144.06476,121,137.963728
190.340216,123,139.573215
