#{"t_start": 1769173371.002195, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-63.452494,119,1.8122
-175.216963,148,2.035679
-56.458782,108,2.23946
-202.318583,92,2.388574
-269.649152,79,2.507864
-420.002099,97,2.677082
-298.066737,99,2.870368
-48.447308,77,2.981406
-331.848038,109,3.153876
-66.465288,68,3.21828
-171.283565,122,4.676699
-151.33895,197,4.804306
-72.731013,84,4.858555
-287.939375,112,4.934516
-541.366272,131,5.025312
-257.789207,92,5.084338
-172.224871,127,5.180291
-86.044728,122,5.263877
-96.177793,83,6.142414
-99.670487,86,6.186801
-44.639186,83,6.229953
-78.463269,124,6.295997
-260.515613,121,6.362363
-64.330104,97,6.412757
-196.505806,164,6.501917
-159.605728,105,6.561404
-93.570506,97,6.617925
-14.163896,139,7.50101
-151.31365,104,8.027315
-64.776093,71,8.130208
-70.22659,77,8.284552
-177.284702,145,8.504179
-78.055644,117,8.663507
-180.295504,135,8.973309
-47.916603,76,9.073059
-72.488151,174,9.280955
-66.494331,95,9.430562
-153.259653,112,11.464055
-42.326663,136,11.783942
-80.87797,129,12.021941
-184.757925,154,12.25399
-194.595342,130,12.433268
-107.744544,171,12.736406
-105.685586,165,13.024013
-132.886326,96,14.594901
-52.739785,69,14.669318
-50.530611,73,14.741322
-76.161566,154,14.897771
-106.216668,98,15.026579
-31.012153,154,15.170962
-91.987839,143,15.283745
-164.219754,178,15.417175
-65.809104,164,17.026754
23.280132,179,18.258934
-34.715147,85,18.326465
-59.528639,120,18.421161
-73.489998,101,18.496379
-64.051182,76,18.556344
-66.137355,83,18.629412
-91.747979,141,18.771663
-48.263301,74,18.843565
-78.604248,137,20.506391
-71.229961,181,20.773388
-139.759573,124,20.902238
-44.726653,138,21.060816
-44.409811,89,21.155852
-295.583289,142,21.405255
-50.440317,177,21.611238
-61.442007,83,21.732355
-43.414533,116,23.367297
-25.418137,80,23.454595
-46.965189,98,23.59737
-55.753269,127,23.801816
5.305927,111,23.907242
-20.614087,164,24.091872
31.997466,90,24.177924
-34.21399,153,24.32078
-9.768555,89,24.413572
28.609374,141,26.030237
-41.88575,160,27.355471
-30.130478,103,27.434593
-87.328413,118,27.519583
-6.207278,133,27.611798
-36.781741,136,27.708903
19.982271,103,27.784427
-51.716497,133,27.897719
-25.892492,222,29.989783
-20.945178,147,30.230915
-3.275527,108,30.496034
-59.256751,233,30.827139
-59.303906,227,31.136604
-9.413188,161,33.221971
-31.511353,1000,34.150662
-81.031215,1000,37.981334
5.314035,179,39.805249
-4.115913,137,39.963736
61.055816,1000,42.30359
-23.423719,152,42.540428
45.479559,1000,46.578931
5.775878,161,46.74883
44.952005,1000,49.208819
41.350601,173,49.61419
82.066587,1000,52.731661
6.063965,171,52.911263
84.275623,1000,58.501836
84.304153,1000,60.985982
60.518556,1000,63.312573
82.411861,1000,67.678694
7.087635,143,67.803646
-11.807291,278,69.606878
30.961131,175,69.756338
104.100821,1000,71.757417
113.049121,1000,74.15461
41.325085,1000,78.787786
119.624999,1000,81.35192
-133.847249,394,81.815652
55.427016,1000,85.228441
138.644012,1000,86.64013
111.739996,1000,88.771675
37.439202,1000,91.935817
97.299427,1000,96.54727
133.092022,1000,99.387733
127.220226,1000,101.8337
160.335213,1000,105.909771
133.209521,1000,107.554083
158.179528,1000,110.232143
154.545765,1000,113.950747
175.418713,1000,116.071333
140.480505,1000,118.779285
103.538535,1000,122.102202
117.799996,1000,123.423751
25.151766,234,123.539649
133.50305,1000,125.195025
112.952874,1000,129.306148
160.237905,1000,131.068006
161.058878,1000,133.528263
160.729969,1000,136.87319
181.835751,1000,139.001699
163.76332,1000,141.346514
181.734008,1000,144.911041
127.659717,1000,146.288842
153.125368,1000,149.181645
86.127992,191,149.39828
160.310786,1000,153.19112
121.565907,1000,156.50115
47.691009,225,156.754677
137.727766,1000,159.753021
170.817518,1000,163.365196
169.519773,1000,164.772578
129.770348,1000,167.055932
148.288333,1000,172.150268
160.124479,1000,175.369404
161.065155,1000,178.325742
155.643914,1000,184.219596
128.494645,1000,186.735147
150.526789,1000,189.266685
164.872454,1000,192.679506
182.932616,1000,194.499168
192.57788,1000,196.813119
135.312211,1000,200.765762
148.493036,1000,202.5588
152.491287,1000,203.874594
185.652704,1000,207.740417
191.059797,1000,210.012502
144.674204,1000,211.481622
177.24931,1000,213.961348
140.564299,1000,218.081303
181.144106,1000,219.494473
164.567338,1000,221.843291
137.985131,1000,225.281123
163.90607,1000,226.606377
156.478494,1000,228.645823
126.706657,1000,231.521377
117.664707,1000,233.057412
158.112207,1000,234.656955
182.704219,1000,237.859201
117.879468,1000,239.717771
166.963398,1000,241.58065
157.245083,1000,244.859733
156.002072,1000,246.204788
167.891056,1000,247.490138
156.064167,1000,251.347434
161.189686,1000,253.372582
188.032023,1000,255.707153
142.167639,1000,258.962604
173.512806,1000,261.178433
150.22246,1000,263.692091
192.051008,1000,268.311408
57.315334,209,268.524087
159.548008,1000,269.913024
66.530387,215,270.809316
133.507792,1000,271.317907
161.381543,1000,275.621525
154.372448,1000,277.34488
148.266502,1000,278.722336
116.613042,1000,282.960564
140.479249,1000,284.628258
161.971458,1000,286.09737
185.909503,1000,290.72183
174.09772,1000,292.933211
25.914133,207,294.633346
128.429088,1000,295.662018
179.456851,1000,300.260446
169.959045,1000,302.407044
187.156109,1000,304.025291
174.577534,1000,308.503111
185.341086,1000,310.876802
164.983722,1000,313.632353
174.286166,1000,316.403657
174.645341,1000,330.250661
165.663067,1000,358.282407
162.028077,1000,369.262774
164.239054,1000,392.019398
167.721584,1000,395.447844
141.942661,1000,399.068252
143.729866,1000,402.57749
150.058929,1000,406.390761
155.823563,1000,409.695835
166.515206,1000,414.502342
148.822686,1000,416.801985
161.545639,1000,418.37445
154.683281,1000,421.949751
46.947427,196,422.165175
192.423399,1000,424.431428
157.163478,1000,426.386729
139.620554,1000,429.862884
183.430057,1000,431.404289
170.899263,1000,433.290034
172.606398,1000,437.880567
182.930418,1000,439.555736
162.427217,1000,442.357267
187.056734,1000,446.857155
179.444929,1000,448.892782
172.776021,1000,450.85423
138.90458,1000,454.989113
140.723897,1000,457.779533
52.795951,173,457.923909
186.154315,1000,460.198898
201.957563,1000,463.761023
168.903176,1000,466.490468
139.932138,1000,468.911216
136.996393,1000,472.699164
193.479885,1000,474.104139
164.992537,1000,476.917993
69.608924,222,477.167644
133.579054,1000,480.620673
181.279929,1000,483.087859
165.195217,1000,485.402835
173.522031,1000,487.918399
159.898323,1000,492.015268
17.260659,159,492.1296
163.202111,1000,494.085735
122.754582,1000,498.62223
176.788903,1000,501.222197
135.595718,1000,503.173757
135.516476,1000,506.068016
182.952448,1000,509.932005
153.182303,1000,512.70353
58.511363,172,512.847246
153.023159,1000,515.749776
184.533743,1000,518.298906
131.289908,1000,521.261553
183.142981,1000,524.243483
144.699026,1000,527.130727
142.81207,1000,533.50107
164.671895,1000,543.298801
161.029391,1000,555.200085
194.686219,1000,558.933803
30.168626,167,559.195783
166.597155,1000,565.437733
146.816071,1000,579.255212
182.476919,1000,586.822379
155.453002,1000,594.88929
23.692667,156,595.558896
149.557629,1000,605.030337
173.187902,1000,607.579554
156.695847,1000,611.231545
38.893301,175,611.447539
200.108324,1000,615.453791
178.369964,1000,617.073499
174.381999,1000,621.037311
156.851696,1000,626.131372
183.754799,1000,629.464103
177.075068,1000,632.761579
164.957788,1000,637.486702
176.918652,1000,642.386854
170.493681,1000,646.313716
181.564823,1000,651.437069
