#{"t_start": 1770658759.346515, "env_id": "crossing_planes_multiHead"}
r,l,t
-74.501989,75,9.527248
122.320455,241,12.409515
-95.823697,49,12.834858
-136.734741,29,13.236915
200.210985,203,17.146104
-86.583595,42,17.369072
-97.720886,59,17.696218
-11.007503,98,19.965384
199.01718,222,22.909602
-131.49873,76,23.597113
133.220385,144,25.498554
200.378284,170,28.102189
214.758526,195,29.871774
-56.54805,81,32.160599
-160.037637,33,32.554848
174.971229,149,36.780625
193.61369,207,39.572865
160.101739,183,42.505336
-0.704239,228,46.429101
-83.265376,95,47.567933
222.40357,175,50.771847
187.069642,241,56.177434
199.410851,209,58.237896
176.938815,211,59.603403
149.247908,98,60.313133
-86.312985,32,60.880382
-133.076011,75,61.765625
-58.322733,101,63.668375
-99.857339,132,64.47501
102.543204,185,67.244226
163.065845,241,70.853887
-60.091451,109,72.341569
-120.794713,89,74.05117
-111.892618,49,74.581387
-155.2833,67,75.071318
140.594646,111,76.042869
-110.155686,65,76.880027
126.644839,126,78.228375
-149.329322,68,78.735147
-77.572461,60,79.489469
93.902588,125,81.739327
-101.95222,41,81.974056
228.572539,238,83.915452
152.404375,116,86.473189
119.876177,163,87.91616
131.200103,130,90.156744
142.903182,172,91.89451
150.263629,139,94.674683
178.270288,181,124.109734
63.728934,115,126.292479
-35.646957,144,127.252401
-167.347989,79,127.82823
42.622079,152,130.311855
148.443848,116,131.768172
-106.141623,76,132.414444
202.137793,206,136.486374
1120.442474,191,142.118587
115.773744,241,146.676772
201.06875,182,148.261086
129.705874,117,150.196017
106.256861,120,151.085848
929.658712,241,153.911894
152.691974,93,154.498344
-91.205905,81,154.980171
184.747313,211,158.583641
225.20614,215,160.162349
154.152034,147,161.036495
-166.154854,44,161.327444
157.333514,156,162.283292
-81.899144,95,162.839304
-105.85595,37,163.01468
-201.814995,32,164.131357
181.968699,178,165.296179
-104.6805,78,165.883571
-146.092987,56,166.307121
-89.346642,11,166.394308
156.004263,196,167.654476
222.604167,148,168.645183
162.996011,122,170.571958
-86.958303,90,175.252533
124.599374,103,178.03575
159.306634,161,180.242694
156.373512,154,181.256473
179.842141,166,182.537046
121.678965,160,183.747848
145.192274,189,187.908959
170.518196,115,188.686554
-103.377931,102,189.628973
-159.172619,12,190.785097
-60.09449,1,191.928092
165.611538,146,195.062788
-31.456367,109,196.280148
145.407781,174,199.48757
148.441246,159,203.742622
175.598977,193,205.062966
-139.642723,55,206.014283
110.525699,115,208.159364
133.159196,124,231.310969
-94.52976,82,231.898388
138.96975,143,232.866609
649.95669,177,235.74118
105.425073,120,237.943292
-184.95397,33,238.15787
-168.458123,45,238.455215
118.250718,85,238.997233
-72.244901,39,239.270866
-83.775705,120,240.001371
78.781098,183,241.920145
190.46625,128,243.424715
189.063326,194,245.490627
153.458145,131,247.994262
146.046008,143,248.831906
