#{"t_start": 1770503382.4624882, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-126.5399,62,0.933547
-131.189299,88,1.014103
-351.193677,93,1.091094
-63.406525,62,1.144768
-126.976159,56,1.191546
-168.588731,67,1.252989
-118.223603,81,1.326762
-109.721911,96,1.409045
-129.289014,71,1.471372
-85.068213,63,1.527204
-83.198669,59,1.579504
-197.803721,74,1.644311
-340.447597,120,1.750723
-204.155209,71,3.621101
-136.372039,116,3.722956
-102.496402,61,3.774908
-264.337003,105,3.862478
-107.330063,89,3.940328
-66.094243,78,4.009841
-132.310101,108,4.104849
-121.650766,98,4.191778
-97.420811,69,4.256769
-167.069812,102,4.34931
-248.500259,82,4.422809
-238.617299,99,6.247953
-92.69916,100,6.337363
-62.262327,82,6.408381
-77.971533,67,6.467869
-109.448942,106,6.581808
-240.899604,92,6.718342
-200.394408,76,6.856299
-65.663736,87,6.955371
-141.986121,91,7.117169
-83.034376,69,7.21863
-99.207254,57,7.31236
-126.646332,53,7.426789
-53.695052,68,7.595097
-64.896229,66,10.90315
-79.125394,59,11.977349
-142.229751,96,12.195595
-117.764256,104,12.497307
-118.363401,78,12.64758
-120.873683,91,12.808864
-206.027316,105,12.979642
-99.073794,75,13.09477
-102.411525,101,13.313525
-98.212918,69,13.385378
-67.041252,77,13.459306
-137.249021,128,13.597845
-117.987143,102,16.213187
-130.627767,91,16.409977
-121.580969,93,16.501898
-93.781106,62,16.560541
-70.921906,107,16.661086
-122.710318,96,16.749901
-123.120034,104,16.84651
-73.536225,72,16.915106
-132.758265,95,17.001904
-156.949866,124,17.114103
-88.830059,88,17.193917
0.457191,82,19.467356
-164.801403,93,19.65589
-138.980218,96,19.910161
-139.823666,121,20.123111
-106.725813,77,20.32161
1.449102,73,20.451464
-154.587961,106,20.716268
-145.016151,91,20.812485
-116.055711,118,20.932187
-64.938773,66,21.002296
-51.132125,118,21.127206
-141.091944,115,23.835992
-56.10881,64,23.931162
-84.158197,65,24.055451
-15.122634,80,24.181806
-136.444474,85,24.481141
-20.322396,66,24.60183
-100.452953,88,24.867941
-77.944437,76,25.038467
-92.345061,107,25.255831
-103.320582,95,25.415401
-122.995923,72,25.623658
-86.140803,89,25.72003
-110.388595,70,28.451096
-29.579402,64,28.515347
-92.374872,105,28.616408
-89.656606,74,28.686858
-100.693384,114,28.797214
-71.468999,95,28.887535
-140.353019,94,28.978296
-29.477501,70,29.042536
-72.613504,79,29.137223
-110.858919,82,29.297934
-107.53597,78,29.406582
83.270739,1000,33.925881
-105.620456,122,34.128671
-74.603912,118,37.036982
-123.609173,99,39.00775
-78.066469,57,39.128027
-29.283925,117,39.375862
-111.89858,85,39.525304
