#{"t_start": 1770521237.7889369, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-153.245345,67,1.044079
-134.898029,120,1.147009
-130.599505,64,1.205092
-219.360313,84,1.274832
-124.561344,88,1.348374
-238.038311,98,1.429494
-214.273321,70,1.487222
-117.243605,96,1.567605
-108.529773,56,1.613419
-318.196426,101,1.697041
-351.230749,93,1.773569
-77.152695,112,3.468808
-87.325352,67,3.523798
-264.713679,89,3.597733
-105.933135,85,3.669724
-221.891608,83,3.737104
-97.266462,70,3.795123
-116.46031,84,3.862792
-163.667146,73,3.921451
-106.04622,102,4.005227
-84.120472,78,4.068937
-342.16188,89,4.142175
-43.129989,71,4.200803
-112.257993,58,4.247663
-210.842067,82,7.523937
-99.075126,64,7.593763
-157.781432,93,7.700363
-107.96892,68,7.77175
-194.343779,118,7.880854
-221.442395,76,7.959146
-79.775863,78,8.07625
-127.339817,62,8.16278
-110.89412,79,8.262994
-111.042673,60,8.347359
-110.964619,79,8.480767
-114.710639,77,8.6317
-256.740662,94,8.802473
-105.774203,89,11.591553
-106.451208,108,12.665962
-101.003468,76,12.742797
-245.071222,105,12.844725
-117.511179,68,12.908515
-148.733629,95,13.002751
-59.610165,63,13.063316
-165.318706,102,13.154669
-110.522485,63,13.211815
-92.708567,75,13.283479
-82.869825,78,13.353069
-74.045796,74,13.420101
-112.2297,93,15.796252
-87.151052,84,15.86432
-108.270659,91,15.937754
-286.636185,92,16.016254
-217.547597,103,16.104311
-104.398122,84,16.177366
-127.824429,77,16.243656
-90.946652,112,16.339062
-97.701404,71,16.402318
-118.857592,66,16.458861
-192.911758,115,16.688723
77.625759,1000,19.821972
-33.846961,123,19.964758
-61.890018,74,22.53033
-121.899908,82,23.159508
13.262216,113,23.254561
-114.94091,107,23.345222
-127.166623,100,23.429057
-103.678594,93,23.508216
-139.519832,98,23.590753
-81.087238,78,23.659187
-115.352221,75,23.730117
-104.596156,85,23.804949
-138.029356,76,23.869259
-146.068497,108,26.25353
-72.897688,74,26.317823
-73.114674,77,26.385358
-82.643763,69,26.450206
-258.309752,112,26.549843
-48.818179,68,26.608396
-87.303702,69,26.669696
-130.723702,97,26.752472
-85.448531,108,26.84586
-87.11164,79,26.914664
-58.275002,69,26.974987
-86.861056,124,27.081169
-90.930973,82,30.090271
-95.840649,68,30.214238
-98.447973,72,30.341725
-107.224517,106,30.528412
-93.949268,89,30.761492
-80.206688,70,30.840023
-141.810889,117,30.95434
-72.095381,74,31.02348
-90.077769,104,31.116033
-91.442705,76,31.188429
-79.11354,76,31.256455
-77.678436,113,33.604567
-95.67667,107,33.764318
-125.524302,84,35.336889
-107.893807,103,35.430628
-112.683474,95,35.515179
-102.338152,100,35.60618
-88.003978,73,35.672041
-80.792768,85,35.750398
-97.624949,97,35.8432
-54.878757,84,35.926062
-51.568985,65,36.029619
-74.869834,74,36.147305
-87.587096,68,38.646111
-126.030508,96,38.790885
-58.809829,86,38.945786
-96.280493,93,39.076313
-23.905174,77,39.197953
-15.075518,124,39.577319
-84.051318,97,39.761979
-67.98831,68,39.898629
-140.514789,99,40.067767
-220.005193,108,40.263379
-84.464696,107,40.433644
-39.391524,118,43.225786
-97.314561,89,43.344371
4.695978,80,43.463231
-60.46188,105,43.603977
-50.246347,90,43.771605
-94.884251,85,44.028018
-77.201037,103,44.23299
-113.925005,106,44.401514
-96.057483,91,44.522263
-45.818529,103,44.659211
-117.728258,125,47.251786
-30.065501,106,47.343445
-38.880831,74,47.406045
-100.657036,99,52.16016
-28.063551,110,52.271206
-164.312689,144,52.406591
-103.914665,92,52.493816
-77.261482,106,52.591129
-93.986743,125,52.705565
-77.33567,89,52.78599
-19.585308,125,54.920062
-51.169109,95,55.052147
1.737739,124,55.297266
-34.057345,96,55.382671
-25.049791,96,55.46394
-93.954963,130,55.577495
-44.758134,75,55.660253
37.486169,151,55.884715
-32.735891,87,55.982896
-50.89027,85,56.100475
-28.355811,81,58.246216
-25.868398,84,58.340681
-74.53651,98,58.474261
-37.423341,75,58.724758
-53.372006,95,58.932428
-23.688735,133,59.128252
-44.311807,116,59.319759
-32.319575,130,59.537761
0.540353,73,59.649895
-102.140658,103,59.886558
-37.517363,100,62.321873
-150.484575,298,66.182986
-8.365966,139,66.308935
-17.232497,133,66.428678
