#{"t_start": 1769183383.0127418, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-6.207922,89,1.237734
-300.053443,97,1.315877
-192.629645,112,1.405685
-181.673132,95,1.484246
-395.832145,82,1.545997
-28.338951,109,1.632753
-348.426749,76,1.693202
-70.794928,227,1.880915
-381.885476,153,3.129928
-298.177354,101,3.444659
-72.480742,77,3.676568
-76.126937,136,3.942853
-174.910033,114,4.079849
-370.058213,116,4.220338
-53.274068,108,4.337674
-302.337638,89,4.431381
-114.100881,91,4.575922
-260.75451,91,4.729531
-219.662104,86,6.244866
-173.314816,87,6.311961
-279.90451,108,6.391983
-250.704458,151,6.502634
-251.265914,153,6.614195
-275.382765,112,6.703819
-278.995521,121,6.792093
-77.384092,68,6.839741
-162.958361,146,6.997193
-51.004444,85,9.396695
-394.045122,116,10.148457
-101.549387,104,10.484919
-87.003907,136,10.826336
-62.782492,70,10.926022
-93.292062,116,11.062825
-13.711326,1000,14.420196
-29.382675,73,14.509648
-136.356148,105,14.60972
-43.361016,169,14.8025
-124.9396,112,14.923203
-70.471711,96,16.494896
-181.328088,104,16.604623
-91.102392,92,16.695012
-113.70127,157,16.846997
-138.581682,140,17.059535
-131.893974,179,17.26665
-89.090124,91,17.34765
-9.316647,74,17.423919
-62.632633,100,17.534079
-105.089036,93,19.181899
-83.143018,106,20.104728
-37.525003,139,20.246008
-98.709558,190,20.472335
-42.663275,78,20.55911
-16.533933,124,20.687084
-80.883323,114,20.87594
-132.601728,85,21.008109
-72.238155,85,21.141379
-56.581458,83,22.965309
-142.968187,114,23.080818
-89.254721,114,23.281877
-78.349151,85,23.442671
-25.051847,77,23.579952
-28.136369,117,23.803246
-106.38205,172,23.985405
-0.543156,110,24.108001
-51.307344,160,24.321975
-30.214661,156,26.614786
-63.622468,76,26.828717
-11.526486,160,27.088507
-57.586123,104,27.299495
-18.4239,87,27.452398
-0.817689,97,27.589258
-43.723154,97,27.696071
-62.239306,126,27.852412
9.76737,119,28.127776
-22.896918,136,29.823752
-8.328135,109,31.473211
11.74775,94,31.567137
-28.137515,110,31.682863
-46.036211,90,31.778789
-65.95163,1000,34.148588
-18.180479,147,34.403861
14.046072,178,34.590998
-4.351143,142,34.712289
14.500738,94,36.100152
62.388854,1000,37.012314
8.339819,148,38.560843
4.748127,180,40.146071
21.798099,1000,42.275485
-23.483775,1000,43.724982
73.845002,1000,46.180354
19.214483,170,48.128387
2.999406,155,48.303444
20.602617,177,48.426688
