#{"t_start": 1770615337.7372758, "env_id": "crossing_planes_multiHead"}
r,l,t
105.699086,117,10.444228
-69.613808,92,11.119417
54.682463,241,15.16386
224.163092,202,19.283897
209.101985,220,21.727544
80.554125,140,24.514263
-149.356394,69,25.120233
174.864333,173,28.364953
-99.834066,68,29.711992
-19.684286,109,30.371133
-224.49145,54,30.875959
128.269562,117,35.084347
-97.001572,70,36.150556
-169.862623,51,36.526932
-16.712764,129,38.736192
98.90017,157,42.370079
118.123347,170,45.574758
169.84639,192,47.072987
-184.918571,48,47.347316
55.236084,134,48.129444
177.250676,226,50.972126
-89.172112,62,51.442508
-121.326356,76,52.117177
157.381695,209,55.017677
176.301468,190,56.353907
61.282153,147,58.006887
43.966501,141,59.364223
-140.232066,44,59.658418
109.033881,99,60.34653
46.626728,88,62.940089
-109.70326,19,63.039595
65.431907,137,63.98919
-129.822887,51,64.435236
-121.131112,68,65.721757
-154.754257,51,66.065718
181.926364,241,69.130296
119.134552,114,70.295623
934.789667,241,75.321493
-95.672506,71,75.670598
-196.344228,53,77.062671
170.400065,181,78.759072
132.873545,120,79.621531
1247.579725,241,87.040629
-123.447335,19,87.303771
-190.645764,49,87.882175
118.482978,164,90.556686
117.672272,164,93.521039
165.556432,166,94.902227
117.16764,97,95.826185
-148.548222,72,99.023148
2.270653,161,120.899219
161.707538,173,121.969026
115.252793,227,124.466555
-135.993061,75,126.283972
97.757406,103,126.835654
-57.291203,108,128.386681
156.186061,107,130.270789
-175.792856,74,130.704019
155.757343,196,132.315046
192.931869,182,134.792365
-106.882577,61,135.170778
1339.037664,241,137.637785
236.029139,200,139.968053
10.158103,13,141.211274
216.646872,231,143.229632
1476.054502,241,146.574727
146.190321,150,148.636684
156.754723,159,150.511044
133.295977,144,151.275471
166.473526,174,154.126792
123.62825,106,155.363639
-158.627268,25,155.714552
-93.205667,18,155.813827
109.245336,96,156.374541
206.246323,180,158.292819
-108.19757,17,159.301085
149.286375,172,160.072311
97.155854,142,161.572717
197.749125,210,162.540551
166.853034,105,163.479984
-164.446732,61,164.618341
159.026694,241,166.711733
185.844734,166,170.038773
166.7097,175,171.011816
161.175422,158,171.850314
-94.130867,58,174.068122
178.154845,216,175.913988
-123.526748,68,176.254872
88.530322,134,176.902044
149.774352,241,179.30002
130.307293,160,180.222464
-73.005572,32,180.439278
183.098286,238,182.050175
161.58662,91,182.58844
190.799597,159,184.725776
116.509518,109,201.654717
-58.795833,1,202.841226
73.845518,110,203.34791
167.947892,169,205.541229
-98.557932,76,206.063972
110.206741,124,208.15706
98.55893,182,211.402909
159.884767,122,211.988221
-119.990135,36,212.205812
994.948924,155,213.830326
165.768463,88,214.287353
87.160185,92,216.704659
93.81099,115,218.626291
113.450308,158,220.543311
139.640857,159,221.846257
206.094664,212,223.82972
-121.654122,44,224.135931
116.265841,143,225.506758
175.590425,117,226.304853
183.297393,99,226.824099
83.853997,170,229.996082
179.477949,207,230.947486
-111.80352,80,231.629255
137.744379,115,233.694733
161.946174,185,234.973118
984.789128,241,237.557591
997.214884,195,239.646388
167.538594,167,240.590339
188.706696,194,244.092909
-66.935396,48,244.620617
112.501441,102,245.719544
168.255619,241,251.319369
120.974092,123,251.949399
80.695866,121,252.600503
120.158283,104,254.171832
161.410735,198,255.18379
215.242432,184,256.996531
158.18445,133,258.541921
155.694486,90,260.19102
203.648241,127,260.875483
168.869468,96,261.446792
170.394116,173,263.432326
154.03769,148,264.205963
136.588186,105,264.844874
