#{"t_start": 1771238815.516742, "env_id": "crossing_planes"}
r,l,t
-76.091155,88,7.428132
74.655473,241,8.616612
-113.941499,61,8.918202
89.181263,241,11.602145
165.211912,125,12.37109
110.192012,241,14.604824
-115.197222,64,15.085844
68.241973,241,16.796743
-102.012313,96,19.21151
150.153637,132,20.152942
118.952902,241,23.01229
-275.273432,40,25.651799
879.597961,241,29.303235
-97.934742,77,29.768221
-147.122304,49,30.217295
134.451663,103,32.03453
90.041162,241,34.624376
81.319893,241,37.976513
-192.764103,66,38.240432
33.314456,241,39.563773
44.168183,241,42.396605
55.905023,241,44.326935
47.738651,241,46.221271
42.928944,241,47.605598
76.00616,241,50.226262
-113.313039,63,50.909383
86.392089,241,52.990303
78.313949,241,54.82649
17.609834,241,58.695379
31.22039,241,61.092475
38.694101,109,62.524563
74.061789,241,63.631723
77.116111,241,67.169298
-138.567127,39,67.395875
163.085099,241,69.839574
-19.667587,4,70.791941
68.588541,241,92.809637
45.138015,241,94.20983
189.594857,174,95.834576
13.529656,241,97.835844
97.148702,241,101.518267
156.744479,132,102.318325
276.145485,241,105.766572
116.598816,90,106.270071
59.694299,241,107.591205
109.627413,241,112.228365
148.612219,109,113.698149
-130.25332,62,114.006345
87.794177,241,117.084565
108.01365,241,118.583705
-59.000002,1,119.58542
-119.120907,30,119.751616
132.95398,126,121.260925
81.043612,241,122.53625
80.306095,241,126.268903
217.273418,187,127.256879
40.571381,241,128.558911
29.653957,241,130.195998
77.857505,241,133.05088
40.415822,1,134.173683
271.16373,241,136.675745
75.621191,241,138.040011
105.856797,241,139.358569
65.865961,241,140.787061
77.173588,241,142.322601
96.20028,241,143.570905
108.164098,241,146.563739
65.233273,241,150.433541
84.439854,241,206.006091
283.045378,241,212.176476
-49.665078,108,213.399147
210.915339,172,215.813435
94.648686,241,218.752907
163.295525,131,219.559049
91.251416,241,221.787497
-128.470517,44,222.266894
36.65793,241,224.935111
114.997665,76,225.440948
84.251667,241,228.834143
212.471929,133,229.67797
177.023201,158,231.826299
122.007139,103,234.103428
137.736573,147,235.599529
73.199796,241,237.495593
136.410784,173,238.702289
25.496266,241,239.902357
121.100301,241,242.59641
-160.986484,25,242.892005
118.313057,241,245.106839
92.951218,241,246.609511
149.796604,207,248.486837
101.53604,241,250.29725
72.110463,241,253.47025
139.215041,241,255.762211
249.766282,170,258.088364
150.199292,241,262.747607
-59.000002,1,263.889273
79.862493,241,267.249861
-27.381963,203,268.234174
357.607162,84,269.546575
94.683152,241,270.875816
117.940464,96,272.166051
161.018945,121,273.16838
107.343259,241,290.232225
133.084152,241,291.756611
196.767514,128,294.034093
111.999564,73,295.156062
93.192882,241,298.198344
130.979944,241,300.907399
-59.000004,1,302.086924
124.992165,241,305.8509
139.893671,241,307.572651
139.656115,109,309.088949
188.928609,138,311.682715
108.167841,81,313.229379
124.289366,102,314.043841
144.247723,241,317.738251
195.684892,195,321.202031
155.516834,131,323.237542
145.119821,117,324.09773
164.573793,143,326.812416
92.099515,241,330.483305
155.313265,241,332.98692
166.650065,241,337.139727
254.066748,175,339.728375
171.32402,93,342.564273
367.49865,241,349.450241
113.40842,74,350.286811
209.877803,193,353.06557
191.182826,232,355.589008
154.287227,241,359.241914
186.05585,192,360.861848
88.31002,241,364.974244
171.618417,241,369.675964
155.204174,116,372.054475
175.22598,184,373.605526
156.289613,161,375.46469
156.144682,92,377.172964
213.964189,192,380.298511
119.141981,241,398.381503
189.813827,200,404.959845
183.23593,214,406.33755
378.911623,241,409.397553
255.820265,177,410.666572
140.458569,110,411.500506
131.066441,241,414.436556
200.443616,182,415.513625
143.427379,130,417.445659
150.842324,120,418.235628
137.865603,110,418.943719
184.179096,241,421.326187
191.402548,152,422.671184
203.437387,170,426.021089
149.806606,241,429.340053
161.42544,129,430.285758
224.047722,174,432.419346
151.358501,158,433.922418
194.615668,188,436.346814
135.020746,95,436.957608
170.321818,179,438.232471
167.398051,165,442.45205
103.095769,241,448.186009
137.578345,108,449.067319
185.812827,146,450.193124
117.499307,131,451.176978
165.775623,96,452.731164
140.52328,241,454.881247
184.729748,156,456.767337
153.423071,145,457.560389
207.560007,171,459.863039
198.445625,223,461.539515
162.432761,239,463.213615
156.443459,241,466.436932
177.868485,196,469.014011
-99.000002,1,469.043452
889.251888,241,489.270489
235.164129,155,490.680381
155.224958,81,491.702439
113.170026,74,493.007961
163.835456,164,497.637065
152.357974,148,500.054469
158.349857,241,502.064942
175.886953,147,503.620974
160.408134,121,505.692162
140.18039,140,506.585358
230.324376,240,509.722393
142.332045,120,511.532053
200.080877,209,514.151201
174.466491,166,515.680555
888.367757,241,518.033349
118.383113,90,519.640542
173.67681,133,520.523711
145.873326,241,522.243646
1223.944747,215,527.354983
152.147831,104,528.300934
143.686638,186,531.351161
45.130408,241,534.189754
166.563341,102,535.061729
126.125441,114,535.935519
136.631889,96,536.716375
159.845716,240,540.041949
229.014195,194,542.545169
183.600329,214,544.779505
162.889084,203,546.609217
141.084858,241,549.595463
152.576641,120,550.386683
137.118589,141,553.48821
213.468587,134,554.325629
155.832324,98,554.935153
162.698678,187,557.064153
141.224951,101,561.009226
161.279845,128,562.647624
116.999916,78,563.585252
153.357124,90,564.29765
232.248888,191,566.639617
1262.662563,192,577.193794
273.562378,241,584.855548
185.36261,158,585.844362
144.890829,113,586.585538
160.709007,130,587.70773
113.236176,80,589.411067
201.868243,186,590.418984
108.550986,93,591.116195
181.944253,153,593.281076
212.942362,195,596.169675
177.626034,144,599.393065
142.94505,111,600.76517
208.239806,223,604.065989
151.502392,138,607.169655
182.281686,241,609.649155
161.82525,187,611.923873
1381.845697,241,616.125572
173.968769,168,617.32964
187.463687,161,618.707464
156.447996,144,620.228565
20.502796,153,622.692544
171.964012,170,625.865764
153.029941,132,627.586023
128.563202,117,629.887001
170.673495,169,632.055341
151.457963,122,635.655679
156.07219,117,637.43986
118.077505,101,639.031581
149.953551,93,639.670918
235.135135,168,644.517687
-98.795836,1,644.533935
-29.649619,109,646.300452
240.258463,240,648.13215
-88.745757,33,648.366025
198.014155,193,650.291879
150.957415,97,652.580143
175.835843,241,656.106952
148.006958,115,656.840946
154.296215,122,658.764956
191.105702,211,662.813129
147.76194,131,665.810224
123.204018,84,666.342394
151.456604,114,684.039676
207.720849,241,686.507473
199.082019,171,689.087905
206.301362,176,692.970971
136.96361,145,695.139692
215.441979,218,697.170152
217.999418,179,699.004758
1180.56559,211,704.612962
203.834558,226,708.487405
122.00991,93,709.278432
184.339584,209,712.545614
116.621515,80,713.135393
196.6936,208,714.456928
138.139095,112,715.975344
191.133521,156,716.886472
171.902119,140,719.143053
124.543896,138,721.301809
201.624522,237,725.006974
205.96697,181,726.673333
152.126215,89,728.367255
158.724201,210,731.020817
170.037186,209,736.569348
177.156017,133,738.422855
215.412039,180,740.048323
198.947572,159,743.454313
153.203584,114,744.416161
153.493604,75,745.177947
152.240835,193,747.188126
-99.000002,1,747.209958
174.727383,223,749.367952
118.986867,92,750.154819
150.558066,198,751.891299
153.967048,133,752.997865
674.158164,241,756.451851
159.323834,131,757.637808
156.184603,116,758.70846
162.614207,100,760.027137
193.432906,162,763.916287
179.628292,101,764.857718
178.387682,101,766.675401
195.802498,165,782.753803
210.697613,150,783.876601
1395.919786,239,788.64406
185.502463,241,792.372396
130.131835,105,793.401875
117.352424,169,794.962461
98.900577,241,799.389121
174.361563,146,802.283177
141.980863,144,805.576934
157.139837,78,806.249054
135.073666,103,807.086826
238.526149,160,809.326606
156.229545,130,810.276228
135.151039,116,811.29987
189.269942,183,812.706574
110.754172,241,815.506607
118.435394,83,816.009153
227.537448,241,819.688188
157.679883,212,821.182534
168.799808,172,823.205503
163.387536,109,824.655748
220.793322,183,825.907398
165.595813,102,826.674045
147.203982,108,827.877051
163.841304,143,829.372004
163.798686,95,830.061072
188.54047,146,831.030813
159.049886,91,831.797114
134.659213,105,832.765918
105.741504,241,834.503074
136.841112,127,837.117318
213.175489,208,839.358399
126.606916,99,839.974438
148.790351,95,840.690231
-59.000016,1,841.724123
179.140677,156,842.56512
127.987501,169,846.330644
182.221467,142,847.378105
140.997821,102,849.448386
181.927795,161,851.335834
151.799546,241,854.837868
210.095593,238,870.386836
230.877783,188,872.63199
167.789696,241,876.247289
144.864789,143,878.89639
170.502852,142,879.845948
168.647709,144,880.693852
193.444105,136,882.432286
159.659168,83,883.688841
166.535837,145,884.611527
182.450625,173,885.909542
154.407562,130,888.635737
195.229213,187,889.83833
166.120669,88,890.45665
112.269129,167,891.780452
152.827137,155,894.389541
150.558598,86,894.992594
159.617538,135,896.911581
128.407983,89,897.424638
118.397586,112,898.120085
131.646038,126,899.735177
144.749819,158,901.79352
187.350577,160,903.128906
932.123953,100,906.000522
144.56154,89,907.645272
246.496298,168,910.015912
170.41729,146,912.952809
150.710086,182,915.811534
157.418022,133,918.905406
142.432231,89,919.863927
121.111258,95,921.407232
157.025028,88,923.740862
221.146797,141,924.678645
54.77894,241,927.221852
198.899607,130,927.933087
151.697143,184,929.101627
174.222037,134,929.971163
151.403534,120,930.742836
262.495066,233,933.193602
193.682046,115,934.022118
213.652405,195,937.657155
157.38063,101,938.63212
124.610446,85,939.406609
-74.627599,45,939.810445
117.920712,112,941.596173
195.062126,115,942.332999
111.393185,78,942.817643
194.017384,200,968.289913
229.569821,227,971.068346
164.105098,92,972.062826
165.610422,135,973.410858
105.666017,241,976.522759
166.109639,93,977.131823
1194.882917,197,980.110334
147.881051,120,981.177362
158.61076,119,982.127969
159.03638,118,984.928279
204.647931,173,986.4427
121.202295,82,987.993326
65.006866,241,990.437117
137.105716,134,992.910371
210.731249,183,996.043827
149.249708,102,998.507007
187.647892,163,999.911577
196.030908,179,1003.473079
170.368794,140,1006.527056
-59.0,1,1007.587763
835.666676,220,1013.605238
199.497564,162,1015.163592
127.796766,89,1016.91408
198.430591,178,1019.343825
157.447163,171,1022.382165
142.719126,122,1023.810063
150.822126,131,1025.24304
151.57417,86,1025.694985
186.669951,209,1028.068657
191.978206,188,1029.047536
136.624288,241,1031.141819
158.168306,81,1031.594456
143.092568,126,1033.121513
165.369182,149,1034.779313
160.50367,99,1036.811995
157.711627,102,1037.42864
133.503516,129,1038.377664
195.315815,163,1040.297568
204.019862,164,1043.643111
464.956299,241,1046.999544
163.119023,193,1049.085814
127.291743,241,1062.764583
232.858686,200,1065.076679
167.258841,89,1065.596044
163.908449,111,1066.499554
148.665815,131,1067.933342
174.708068,99,1070.867206
192.73034,179,1073.59873
151.202014,124,1074.323922
191.591781,185,1077.791647
184.736962,143,1078.931327
145.148836,188,1082.589999
113.752006,91,1083.867301
154.997032,127,1084.618549
201.261944,174,1087.733926
160.012725,89,1088.306358
218.90559,192,1089.413686
110.270552,108,1090.166782
216.185427,198,1092.294373
488.737332,241,1095.636376
164.978116,96,1096.335552
139.550224,104,1098.840238
154.473172,81,1099.35936
161.957556,125,1102.482919
154.916333,202,1103.71252
200.84899,169,1106.085305
148.075954,83,1106.65683
145.648429,114,1108.408826
126.028385,99,1109.833664
196.445569,162,1110.755445
166.151238,168,1114.343242
212.442783,172,1115.350514
154.594917,90,1116.089239
244.279946,225,1119.144482
-99.213299,1,1119.159311
204.925102,172,1121.242865
174.92733,143,1122.674962
188.957951,226,1125.429436
132.38494,101,1126.24604
222.602761,171,1128.909366
129.066733,103,1130.359588
143.389084,108,1131.892813
176.396875,99,1132.460537
167.222977,127,1133.345315
197.663752,129,1135.203893
190.655243,149,1135.975525
147.786056,94,1152.944242
213.611577,174,1155.693778
127.700459,102,1156.411968
200.742568,222,1158.475964
215.194712,241,1160.538859
191.02614,165,1162.209081
176.2229,146,1163.21077
163.795814,88,1163.7723
181.818388,181,1165.272222
148.386009,110,1166.234036
142.328923,100,1166.945676
-77.000026,23,1168.092706
181.200124,156,1169.806098
173.720855,157,1170.659321
183.044535,241,1172.160225
208.548941,181,1173.356096
177.938831,171,1174.450794
163.911107,143,1175.434411
195.163518,169,1176.471402
170.964472,155,1178.82637
232.576217,169,1179.953286
222.835776,240,1182.217107
164.797365,154,1183.194617
207.09474,128,1185.666263
246.200054,233,1189.62081
154.118923,103,1190.036328
191.287585,162,1191.183626
1267.450221,224,1194.396167
