#{"t_start": 1770477178.683248, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-110.795162,88,0.879997
-70.888745,75,0.944293
-7.586648,99,1.031308
6.394052,89,1.105666
-130.655409,97,1.190637
-126.929409,63,1.247251
-138.598413,73,1.312089
-17.347317,74,1.384577
-93.319239,112,1.48713
-279.940193,97,1.572658
-123.714565,98,1.658533
-217.742689,88,4.804971
-238.280472,108,4.909732
-111.321272,96,4.997229
-135.854637,62,5.053572
-253.981277,99,5.145731
-165.249125,92,5.233033
-81.301317,70,5.29936
-89.058467,63,5.357325
-272.894187,66,5.418028
-146.747166,99,5.506019
-104.838561,83,5.579333
-136.460652,69,5.644867
-103.62345,85,5.723709
-38.286551,109,7.886508
-127.804838,88,7.995455
-115.702124,106,8.338914
-84.357191,67,8.409607
-122.000256,117,8.524242
-109.272944,67,8.590446
-126.578469,79,8.659826
-174.942049,90,8.742967
-146.166636,67,8.808598
-98.967832,65,8.865311
-1.530019,55,8.915879
-118.772643,115,9.09291
-314.295936,102,12.461068
-105.977316,60,12.593068
-100.340369,79,12.761439
-291.662356,131,13.023909
-85.692024,72,13.102493
-127.668494,83,13.214143
-55.503955,66,13.293572
-141.892017,72,13.365724
-127.022839,113,13.481549
-79.803367,75,13.554885
-109.341387,62,13.61602
-92.019232,124,15.67638
-230.451083,77,15.905113
-93.542597,102,16.224226
-312.459991,96,16.420042
-101.463648,90,16.586346
-146.827029,108,16.707589
-134.775936,99,16.809209
-64.107451,73,16.878537
-112.035922,90,16.965839
-106.385799,91,17.054492
-89.381423,86,17.332419
-157.063832,113,19.965486
-67.015552,77,20.042478
-125.290973,99,20.139821
-126.923042,88,20.227462
-83.627778,57,20.282571
-133.897062,77,20.352816
-110.475221,122,20.466518
-105.065646,90,20.550201
-95.996587,66,20.6135
-173.516347,121,20.728835
-81.867709,117,20.84193
-122.755641,78,20.912842
-139.693464,87,23.034139
-76.19555,132,23.994859
-215.586693,108,24.112646
-26.024732,92,24.305316
-74.777778,58,24.389112
-131.171931,112,24.594846
-76.707836,66,24.687698
-97.165734,65,24.888246
-170.767304,118,25.193751
-138.438757,110,25.389415
-122.905453,75,25.539696
-91.210695,66,27.726028
-84.735328,81,27.846156
-98.086866,120,28.049814
-76.620622,71,28.168816
-111.087033,107,28.281422
-115.780548,79,28.389999
-65.322685,69,28.46264
-16.665211,80,28.538374
-93.796875,79,28.62037
-127.608234,88,28.706641
-52.782115,119,28.821149
-35.397684,132,31.033162
-55.099972,115,31.275165
-111.315186,104,31.549771
-137.709657,118,31.66977
-105.735486,93,31.761096
-186.445562,115,31.871212
-103.471366,77,31.945614
-107.518924,127,32.06464
-116.069674,91,32.149255
-114.964524,89,32.234614
-55.927811,111,34.879342
-67.562979,113,35.803266
-97.840924,108,36.069204
-9.185739,75,36.295415
-89.4266,121,36.519738
-67.144567,99,36.713318
-71.30098,82,36.949834
-60.567,67,37.018964
-92.887088,73,37.091496
-112.398512,106,37.190419
-103.936378,87,37.271129
-125.377634,109,39.712187
-87.097279,87,39.808036
-100.612897,86,39.893959
-203.658712,95,39.986084
-186.523536,118,40.094768
-82.028697,92,40.185743
-92.677317,178,40.355917
-52.254709,66,40.419452
-256.688026,139,40.548669
-103.347181,107,42.895559
-149.018946,128,43.014147
-83.863079,87,43.093943
-235.171911,107,43.193742
-82.895773,73,43.260285
-76.604413,74,43.339316
-49.377489,115,43.459632
-51.957491,68,43.538709
-83.829562,63,43.599046
-120.857026,77,43.672021
-116.845501,96,43.764469
-105.107051,83,43.840102
-85.263435,62,46.303919
-65.727329,76,46.40084
-90.643621,113,47.095496
-100.398747,84,47.490296
-92.202128,85,47.611704
-80.088534,86,47.814379
-150.817402,109,47.973797
-82.548454,98,48.317332
-100.965914,88,48.518058
-110.328603,73,48.726688
-95.448841,109,48.916329
-135.90986,106,51.48589
-26.990246,69,51.547106
-72.731178,104,51.644046
-98.695644,82,51.723
-88.317489,70,51.786069
-37.922889,79,51.858037
-192.525067,116,51.962074
-71.180441,130,52.079445
-59.678681,65,52.138857
-168.996651,91,52.221918
-157.026046,112,52.321647
-167.360181,118,54.884945
-69.521924,93,54.962315
-41.868149,68,55.017494
-56.614178,124,55.14688
-103.712633,114,55.298206
-103.409834,107,55.448399
-35.579555,120,55.651986
-55.080116,111,55.909424
-66.149001,118,56.088369
-75.41824,104,56.225826
-78.262789,79,58.31921
-91.818117,94,58.406011
-59.417975,88,58.50107
-110.122935,111,59.546342
-101.341515,115,59.657232
-59.018486,77,59.726305
-69.320082,74,59.794385
-52.184304,81,59.900508
-68.993205,80,60.156805
-176.650733,114,60.33018
-42.425092,86,60.447688
-68.962954,76,62.557254
-96.836207,121,62.721935
-78.420327,87,62.959191
-64.600309,90,63.117055
-19.084111,121,63.321526
-81.587862,110,63.513099
-101.615945,103,63.621794
-28.906465,78,63.713626
-41.96357,123,63.838302
-56.617967,83,63.924146
-81.87407,79,65.697976
-53.720753,101,65.838814
-58.549035,115,65.990177
-107.87384,93,66.101103
-55.837604,83,66.221711
-72.764798,84,66.34556
-25.07071,85,66.547021
-43.914566,83,66.624866
-97.37686,103,66.716788
-41.84708,271,66.966355
-91.122907,106,69.31384
-89.34439,78,69.391085
-48.198771,124,69.513101
-64.55737,91,70.784312
-108.876265,113,70.948977
-88.048885,110,71.171897
-71.478912,80,71.361388
-95.822182,103,71.569672
-53.558057,89,71.836621
-5.437871,79,71.949828
-41.917704,73,75.083104
-22.350946,76,75.301191
-32.972183,125,75.580534
-67.720695,109,75.792459
-98.170848,104,75.979036
-90.791249,65,76.093504
-3.304975,78,76.316848
-85.261514,83,76.409599
-62.011779,97,76.518685
-48.335809,89,76.605215
-47.104325,104,76.705971
-54.154955,66,76.768156
-53.177857,106,78.874876
-63.49362,88,78.956186
-67.032561,110,79.055035
-21.383999,112,79.160363
-20.969142,112,79.263989
-60.977585,110,79.363021
-58.727491,105,79.457521
-15.751546,125,79.563663
1.31718,88,79.637001
-14.543326,93,81.828675
-7.640062,91,81.932437
-34.960302,91,82.065535
-69.942259,101,82.350075
-46.090697,110,85.268344
-70.792593,95,85.350726
-33.510187,85,85.42428
-29.967684,104,85.510764
