#{"t_start": 1770483732.09009, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-238.872889,83,1.062185
-249.716165,80,1.144042
-129.696981,95,1.247018
-140.904161,104,1.359995
-139.296658,88,1.472237
-312.236905,95,1.586169
-147.709387,112,1.699672
-116.752611,70,1.769323
-132.45396,82,1.854524
-113.143803,83,1.938583
-405.715556,113,2.052158
-98.138111,83,4.12623
-88.35525,121,4.235077
-129.834271,68,4.297563
-113.62157,95,4.396945
-105.090111,72,4.463013
-111.134454,73,4.532048
-240.821164,105,4.632132
-362.500253,113,4.742579
-299.459264,97,4.839868
-129.630228,88,4.925208
-219.211505,100,5.032727
-27.922238,91,9.70377
-90.851217,69,9.849876
-89.680986,76,10.147806
-212.452047,89,10.323089
-97.412942,69,10.497415
-63.276765,83,10.715011
-120.461004,94,10.843275
-97.521512,99,10.963827
-133.004474,113,11.105285
-138.958534,86,11.206464
-102.396459,95,11.303123
-164.880011,90,14.595303
-70.372231,65,15.564429
-108.752717,73,15.810178
-182.957965,134,16.191722
4.498091,105,16.421368
-104.723568,80,16.574047
-189.777653,67,16.654529
-83.465714,111,16.777838
-236.809268,113,16.905324
-105.16722,72,16.981983
-124.871311,86,17.069828
-206.002582,118,19.993567
-87.8052,78,20.186709
-97.713494,81,20.349594
-128.323601,91,20.580348
-102.868192,79,20.725193
-161.912163,111,20.850162
-220.076086,87,20.945064
-125.258599,106,21.0637
-168.71155,84,21.154017
-99.899586,69,21.266488
-181.587833,75,21.462549
41.443872,88,21.941456
-81.133308,72,22.078362
-89.691624,59,26.090078
-81.544533,63,26.335479
-84.952981,79,26.430774
-44.808536,120,26.561071
-110.61083,74,26.639997
-121.995856,95,26.749765
-125.77446,86,26.860484
-109.368178,104,26.970719
-83.243512,86,27.059998
-98.796537,90,27.153315
-113.3849,109,27.266369
-141.698262,104,30.536148
-83.493612,73,32.182198
-84.535158,74,32.323185
-83.496216,86,32.545285
-72.217961,101,32.749826
-78.07754,121,33.040703
-219.819987,108,33.202167
-102.127071,82,33.293058
-118.042992,71,33.37005
-101.37686,64,33.44096
-118.606778,99,33.544856
-116.250186,81,33.630206
-175.479526,102,37.329274
-75.64337,75,37.477832
-130.368341,106,37.844758
-145.404947,77,38.072669
-155.830483,108,38.341248
-64.364079,68,38.622674
-93.444389,60,38.74492
-75.510679,62,38.974547
-96.022195,97,39.093015
-62.93435,74,39.178952
-99.197077,106,39.296445
-161.929314,107,39.409285
-139.446579,95,42.540593
-53.630693,103,42.640832
-110.276128,89,42.731572
-139.592555,76,42.900935
-95.8153,76,43.088404
-45.724616,96,43.454282
-79.081318,70,43.595865
-96.66264,74,43.733444
-170.081518,114,43.921086
-77.918514,80,44.068632
-67.047385,68,44.198284
-67.17848,93,47.186218
-72.262889,64,47.245875
-106.134735,70,47.312425
-144.04103,111,48.942555
-89.292272,86,49.098634
-69.588874,78,49.280855
-82.76588,78,49.41599
-59.682037,66,49.616392
-126.526628,100,49.752635
-97.070019,75,49.836883
-127.450167,121,49.971022
-136.442036,97,50.075582
-218.82828,104,52.93747
-99.117844,91,53.030507
-82.783489,70,53.099634
-96.325394,84,53.186559
-90.416105,109,53.302412
-130.209738,84,53.386581
-61.771789,69,53.452421
-103.569999,107,53.550765
-115.37664,81,53.700263
-86.105679,94,53.84038
-110.990606,92,53.996414
-127.67907,101,54.30529
-58.222501,74,57.537034
-35.647919,105,57.733144
-74.284586,96,57.859775
-275.657194,146,58.024609
-97.805877,95,58.137113
-160.613304,118,58.282437
-59.963895,105,58.411909
-105.409384,82,58.503592
-299.71042,111,58.621858
-55.423467,103,62.05588
-135.04336,97,62.259973
-91.132663,97,62.392052
-68.812348,73,63.639375
-91.265014,91,63.800312
-25.229477,76,63.9891
-21.856334,69,64.140451
-48.487445,108,64.434935
-131.579277,112,64.628494
40.517715,129,64.872846
-78.718288,119,65.205603
-151.073552,90,68.008528
-315.510206,125,68.134263
-154.628052,106,68.248919
-128.542052,110,68.382046
-93.264819,87,68.474801
-90.635572,73,68.629977
-59.137606,102,68.876088
-78.427702,111,69.197887
-43.099676,84,69.356482
-90.410985,86,69.501469
-78.697614,110,72.655678
-55.05156,103,72.760182
-81.439196,113,72.874037
-84.811593,88,72.95764
-71.483652,69,73.026298
-70.956995,115,73.139094
-68.78809,95,73.241924
-79.608205,105,73.35249
-47.101285,82,73.483163
-17.381583,142,73.925993
-54.951423,96,74.089795
-39.520679,123,76.789172
-29.383005,73,77.211537
-93.467969,95,80.62138
-48.558924,130,80.890905
-31.950908,118,81.212334
-5.594031,91,81.431497
-48.898035,85,81.589094
-43.018651,118,81.807954
-224.189535,153,82.107568
-94.634003,92,85.237756
-67.455614,76,85.378095
-55.659211,108,85.57876
-72.490112,89,85.741778
-16.210762,76,85.87851
-83.94319,123,86.18074
-86.295375,84,86.268551
-85.82435,89,86.361015
-152.872771,91,86.457274
-21.031484,127,86.587744
-26.828077,75,86.796186
-56.652381,97,89.619651
-51.585314,79,89.693573
-87.603794,104,89.793143
-73.434539,89,89.877776
-24.479052,100,89.970612
-64.508012,126,90.085689
-53.252682,107,90.207838
-78.200542,97,90.463644
-51.669937,100,90.603427
-106.788907,383,94.117924
-51.859678,105,97.107998
-28.38704,76,97.185723
-111.663591,100,97.283344
-11.328521,109,97.388588
-104.480097,98,97.532288
-29.210818,126,97.734611
-29.003773,85,97.858233
-4.691555,112,101.0716
-57.763863,97,101.162752
-3.468189,88,101.245015
-23.981274,86,101.323746
-36.077923,116,101.430797
-51.549558,101,101.523718
-44.650749,103,101.665746
-63.840639,86,101.836874
-16.08623,85,101.973353
-168.82123,136,102.200623
-192.575701,121,105.593482
-1.283531,105,105.697794
-36.173811,114,105.812545
-8.29424,84,105.894373
-38.276222,115,106.053059
-11.107647,121,106.257911
-43.543326,77,106.396462
-24.950885,77,106.550401
-55.779244,105,106.860025
-47.780705,100,107.020908
-48.698264,118,107.208742
2.765013,102,110.016139
-12.707761,89,110.111132
-53.236916,78,110.190521
2.334525,133,114.534405
-56.697013,80,114.619674
-16.429935,116,114.734819
-14.214703,124,114.859733
-47.012515,92,115.074227
-6.658044,135,115.324871
-102.324078,152,118.398794
-36.156965,106,118.500949
-99.606202,170,118.6736
-21.769216,122,118.958811
-26.429535,117,119.248538
-42.674787,123,119.423065
-48.613097,100,119.573228
18.230483,131,119.803473
-16.60955,161,122.59841
-38.19047,117,122.778927
3.210972,145,122.949824
-30.162205,101,123.054484
-42.148695,92,123.159321
-69.79955,90,123.257022
-42.694065,105,123.36006
-15.853286,107,123.464777
-36.439422,93,123.555717
-33.077159,87,123.646985
27.954614,139,126.762161
-17.234242,135,127.080495
-1.54408,127,127.25501
-8.441499,123,130.82465
-48.190543,115,130.930687
46.609511,101,131.02491
-22.57052,136,131.15508
-5.709589,164,133.215421
10.804263,146,133.336207
41.610917,153,133.463978
-32.954771,119,133.560896
-12.807885,131,133.670517
-4.057231,120,133.782084
