#{"t_start": 1770375664.371003, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-354.690787,99,0.88436
-94.080932,64,0.943212
-113.516996,102,1.006919
-284.11723,100,1.09549
-200.832316,100,1.188522
-190.213943,95,1.259507
-401.106292,97,1.324477
-467.526335,90,1.398555
-420.801723,100,1.478858
-245.011365,89,1.541943
-42.318231,102,2.68267
-169.513704,148,2.791442
-78.19332,71,2.833941
-227.110715,114,2.951455
-112.553211,106,3.055323
-285.045234,110,3.158778
-164.95361,101,3.253785
-102.644989,85,3.323588
-155.364011,166,3.463477
-170.950202,116,4.547354
-209.473675,96,4.630352
-38.678444,99,4.734934
-87.111962,98,5.157728
-88.918758,147,5.56501
-158.988471,191,5.898058
-243.625677,165,6.35157
-118.663479,137,6.711158
-67.399403,71,6.816789
-42.590163,89,8.61849
-79.418103,172,9.17854
-137.969918,117,9.510585
-104.814522,78,9.755192
-203.418325,116,10.444944
-64.296969,132,10.964692
-66.535682,71,11.223972
-166.677899,143,11.515151
-263.925434,127,12.833557
-161.403264,107,12.930749
-106.104749,94,13.12747
-23.936267,166,13.528131
-107.573267,154,13.960768
-159.71105,102,14.276963
-82.308334,140,14.676313
-134.971511,94,14.879906
-314.632972,202,16.296004
-82.469253,190,16.454049
-203.365628,214,16.656212
-235.464285,195,16.844416
-231.662864,92,16.938027
-45.172595,177,17.118967
10.391213,106,17.228528
-4.41627,138,20.655251
-233.017535,185,20.861596
-181.427897,172,21.054305
-57.98169,153,21.212603
-82.888743,134,21.35932
-72.793331,88,21.435968
-20.832137,97,21.533115
-9.443704,146,22.732742
-44.385406,99,22.830479
-64.125814,84,22.915539
-59.78801,134,23.040464
-74.147068,117,23.221245
-39.059192,83,23.49028
-34.123564,158,24.010521
-58.24516,86,24.2461
-89.676237,161,24.612543
-38.740227,104,26.533457
-8.647007,131,26.938732
-20.626433,120,27.20336
-22.716461,136,27.447195
-30.154747,117,27.611881
-76.259912,130,27.790609
-50.408913,118,27.967836
-181.388129,200,31.095126
-74.337837,156,32.063145
-20.798516,90,32.162685
-25.508648,127,32.312894
-60.213659,88,32.412852
-53.192574,124,32.543618
-30.402471,85,32.637803
-24.316241,91,32.735464
-12.507212,135,33.011362
-39.369617,148,35.275144
-50.548041,135,35.457119
-31.531282,128,35.593898
-29.27825,137,35.955891
-36.390177,98,36.130768
0.035616,84,36.348294
-40.052605,114,36.791361
-81.751131,135,37.118673
-9.960119,117,37.349392
30.979455,83,39.717311
-21.757081,114,39.900112
-32.069348,123,40.080356
-41.878049,94,40.189311
-20.370774,96,40.283886
-7.53091,102,40.486221
-26.512623,75,40.660942
-31.235709,173,41.290524
41.619638,123,41.594164
24.864416,164,43.615271
-12.325269,120,43.928439
-13.953248,110,46.675149
-26.389269,104,46.994359
-4.305691,112,47.232353
16.177589,117,47.447451
7.494486,120,47.652227
-76.94454,115,47.899667
-39.982661,118,48.124615
-61.812425,137,50.388865
15.866153,120,50.698384
-46.538029,171,51.145425
-35.455806,186,51.495074
48.519031,1000,55.825295
16.304997,158,56.102068
-5.506827,137,56.321307
9.535144,119,56.507616
-18.90095,163,59.37572
64.837897,1000,67.389668
9.581204,126,67.616846
-25.228788,139,67.948858
6.499373,135,68.296561
17.819006,161,68.613295
-41.187866,96,68.819653
52.868299,1000,73.39604
-9.991535,124,73.647842
-15.898366,140,73.875868
-37.987175,180,75.868109
35.324677,194,78.860798
-17.751516,149,79.056172
-7.454934,173,79.315628
-9.495099,151,79.476972
-22.0078,112,79.582059
-2.224067,143,80.771937
-8.373895,197,80.928886
-10.004588,158,81.126359
41.866352,155,81.262261
50.678265,141,81.378319
87.381237,1000,84.011803
40.143541,1000,89.197039
32.335657,1000,91.621798
33.806178,231,91.79933
62.271096,1000,95.762262
117.279353,1000,100.567397
47.03516,1000,103.919598
125.98397,1000,107.267579
86.069957,1000,113.103236
100.983823,1000,114.90004
73.151483,1000,117.692859
156.404891,1000,122.814774
132.744445,1000,125.624986
90.449933,1000,128.092655
141.340749,1000,134.00853
159.410781,1000,136.243726
112.946988,1000,138.738146
120.074532,1000,141.023652
162.592875,1000,144.900679
113.709917,1000,146.539585
121.374852,1000,149.539741
109.409101,1000,153.773675
107.95313,1000,156.837095
126.378763,1000,158.728217
153.328197,1000,161.665434
229.106364,395,162.621224
160.071594,1000,165.294262
131.007022,1000,168.004459
43.535585,177,170.52024
149.325289,1000,172.340219
138.185387,1000,174.117492
123.014222,1000,177.849844
39.55183,206,180.208914
159.182021,1000,183.848667
116.531366,1000,187.813248
158.241084,1000,192.913499
142.211022,1000,195.784155
153.816724,1000,198.659413
140.173434,1000,201.478091
156.427059,1000,205.388704
128.423467,1000,207.729482
126.013392,1000,210.308659
124.726252,1000,214.534244
149.124462,1000,216.914184
154.151098,1000,219.627807
155.752891,1000,222.55167
111.585103,1000,225.395329
162.664483,1000,228.598076
155.598736,1000,232.906512
159.055336,1000,235.184187
173.871322,1000,237.8231
