#{"t_start": 1770516219.1731682, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-248.030448,73,1.006045
-79.890267,63,1.063428
-120.57518,69,1.122054
-27.258779,64,1.176286
-129.364494,103,1.264401
-125.462117,83,1.336073
-153.580817,61,1.387944
-199.566445,81,1.457159
-97.057753,63,1.512271
-227.060885,87,1.586813
-135.289009,103,1.677346
-126.603491,112,1.775212
-140.898836,77,3.782662
11.853534,84,3.856627
-149.992471,82,3.92579
-179.304863,120,4.026809
-19.298683,84,4.099105
-121.641605,73,4.161354
-66.855358,61,4.212236
-97.980131,63,4.265918
-194.426215,115,4.386416
-92.291245,101,4.545217
0.258828,107,4.735671
-112.387529,70,4.814521
-338.474825,114,7.666596
-77.413945,62,7.721872
-131.074394,69,7.780776
-71.440931,55,7.828552
-114.09526,74,7.89438
-112.674691,70,7.958467
-103.717374,59,8.013977
-120.153119,83,8.090098
-101.931353,75,8.173021
-136.857639,85,8.303805
-102.454183,85,8.43914
-144.823857,79,8.562645
-20.799239,79,8.715668
-108.313505,97,11.391079
-93.343463,68,11.828675
-69.038373,66,11.887029
-100.753318,78,11.953222
-154.697859,137,12.067703
-110.670083,103,12.153089
-131.569491,80,12.230288
-113.0868,107,12.352143
-130.851101,91,12.471869
-2.850354,82,12.561374
-153.985742,67,12.655104
-118.399886,66,12.743091
-98.721255,75,15.34279
-85.120011,80,15.467564
-97.148697,75,15.589254
-212.025794,93,15.710883
-124.09358,83,15.845622
-117.057803,109,16.190671
-125.39575,90,16.432472
-65.054673,67,16.559527
-176.158221,107,16.74758
-130.07465,64,16.860193
-108.575118,70,16.997833
-153.247779,88,17.142606
-140.144474,84,17.349468
-43.541331,70,20.942929
-301.886335,95,21.049036
-91.429706,71,21.116213
-106.900373,117,21.229118
-130.798312,103,21.334939
-53.840287,62,21.390551
-30.473868,114,21.491534
-112.709226,106,21.583368
-107.712909,103,21.672059
-131.144606,90,21.747446
-91.865627,81,21.813574
-92.972331,111,24.433553
-114.134409,87,25.177396
-88.679544,98,25.341681
-100.196253,107,25.633134
-153.185311,110,25.865442
-109.922348,72,25.987025
-84.113844,76,26.119574
-69.627185,65,26.237005
-114.567271,83,26.426067
-65.136903,61,26.541141
-100.911521,116,26.817534
-120.203321,72,29.845783
-67.559081,100,30.090165
-98.967086,87,30.258809
-106.447712,92,30.453389
-194.511015,92,30.773724
-78.711481,75,30.913994
-131.674823,80,31.088003
-94.270296,66,31.195078
-93.484196,85,31.3183
-124.51183,80,31.469685
-145.028469,82,31.593497
-233.360901,124,31.88025
-95.119688,108,34.714586
-141.295184,88,34.805468
-196.272862,94,34.892611
-90.858454,91,34.974732
-87.745625,103,35.066362
-126.503233,106,35.161974
-107.539762,84,35.236181
-116.355746,115,35.345761
-120.782952,103,35.436728
-113.246429,80,35.508299
-65.86241,70,35.569518
-84.735199,76,38.549955
-155.817519,109,38.92365
-201.952628,95,40.202216
-91.795405,88,40.285989
-90.659466,92,40.372557
-138.869247,87,40.454859
-74.00925,99,40.553343
-40.579351,73,40.619855
-141.107938,87,40.698808
-116.857173,91,40.781693
-65.715152,107,40.877979
-71.071814,90,43.423458
-62.340945,65,43.512152
-37.004965,87,43.650526
-104.45918,112,43.806192
-62.93843,72,43.978983
-85.404481,85,44.18143
-88.845013,79,44.340214
-87.97842,72,44.511111
-68.124415,87,44.65313
-48.540136,68,44.775662
-71.708577,77,44.903743
-88.386029,106,45.207377
-70.559531,103,47.899584
-45.612939,125,48.016078
-68.119293,83,48.089448
-11.025449,132,48.233023
-48.574039,77,48.366095
-105.759847,83,48.475519
-113.081889,87,48.611692
-81.900685,113,48.97505
-48.826713,74,49.131848
-97.122197,107,49.35253
-132.611602,96,49.498129
-74.200443,94,52.259571
-68.617834,87,52.437442
-60.906774,106,54.731003
-83.827398,111,54.836579
-32.485166,82,54.912079
-60.965305,105,55.047789
-49.355114,85,55.187615
-37.464609,70,55.264014
-87.270267,88,55.387461
-58.746194,92,55.621004
1.661402,120,58.382333
-51.175053,107,58.549214
-85.461704,85,58.676437
-28.096877,102,58.89087
-51.163237,79,58.966303
