#{"t_start": 1770482711.2710788, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-99.047452,95,0.987918
-227.850183,85,1.065527
-73.509681,68,1.131777
-100.286612,111,1.235186
-90.148369,125,1.355456
-133.253518,100,1.448468
-217.917702,93,1.534415
-319.423049,117,1.643338
-134.370135,79,1.716579
-326.863019,120,1.8382
-11.162513,97,5.889531
-110.628003,69,6.064738
-340.602909,126,6.543115
-107.559856,68,6.752893
-177.309915,68,6.913107
-106.645698,68,7.26056
-218.300049,107,7.503794
-117.551409,72,7.67775
-126.922549,90,7.915306
-172.00291,99,8.080175
-132.19151,64,8.156064
-83.687588,60,8.222704
-129.550202,73,10.304689
-124.391297,58,10.364283
-183.56313,74,10.436947
-98.698001,100,10.52886
-99.181363,104,10.621273
-156.458792,101,10.71198
-80.844819,65,10.77092
-89.929922,64,10.827443
-157.758257,110,10.925
-146.101868,72,10.988389
-174.705842,94,11.074417
-101.1471,55,11.125846
-75.104528,95,11.213677
-107.021961,72,13.998975
-119.952878,84,15.200199
-100.856731,101,15.332706
-132.540954,73,15.436343
-156.605432,108,15.585518
-85.289936,61,15.652862
-105.326335,67,15.723976
-106.605664,105,15.835273
-145.977508,79,15.91767
-114.681278,77,16.003841
-118.117376,91,16.099304
-72.239305,67,16.2051
-3.64904,143,19.035433
-111.548542,94,19.130517
-102.963668,71,19.400204
-65.544079,75,19.608851
-8.963536,80,19.7803
-89.677629,82,19.917381
-125.526429,113,20.130244
-94.969251,88,20.29691
-118.410618,88,20.622543
-136.30497,76,20.79833
-124.381547,113,21.048811
-118.116247,93,23.898437
21.680366,68,24.002115
-183.474464,121,24.153736
-133.807464,122,24.355065
-151.492612,85,24.453195
-116.667905,82,24.542357
-96.700075,114,24.66163
-72.630567,63,24.727312
-50.677316,68,24.79474
-106.023426,74,24.869956
-126.028748,84,24.956126
-87.953077,72,25.034546
-77.459734,58,28.75047
-119.051735,85,28.968004
-252.837717,96,30.187688
-88.463754,116,30.548797
-98.084245,102,30.764157
-161.071597,105,30.952537
-102.722877,96,31.132323
-89.65792,72,31.265089
-125.005978,82,31.485161
-85.560852,97,31.626872
-117.94474,96,31.756806
-56.371371,116,35.318562
-176.710175,96,35.513251
-125.770356,119,35.73649
-96.97175,65,35.805152
-60.631069,71,35.882081
-103.212304,115,36.002467
-112.945089,112,36.11786
-138.036127,117,36.23364
-95.606116,93,36.325159
-78.69324,68,36.393399
-151.369406,108,36.499586
-61.108394,106,39.559009
-81.197775,62,39.877788
-103.53131,115,40.127954
-51.134893,66,40.250464
-82.422977,80,40.391955
-118.457233,107,40.605169
-87.283645,72,40.79986
-108.606833,95,40.947446
-92.528325,73,41.027632
-129.354888,104,41.137307
-73.077802,69,41.212228
-105.453977,95,43.987809
-137.179612,109,44.142911
-111.324519,97,48.539065
-99.210673,101,48.654761
-104.351803,126,48.786902
-23.625591,76,48.863152
-93.606507,65,48.926669
-118.571382,79,49.043016
-70.052826,62,49.161168
-100.428747,73,49.270005
-60.180059,110,49.607225
-110.257116,92,49.808703
-112.006917,91,52.086788
-105.665549,91,52.328776
-59.281698,126,52.538453
-119.972498,103,52.899156
-87.281773,103,53.07231
-78.731323,97,53.188561
-59.884741,67,53.253382
-85.919105,110,53.363407
-67.461739,79,53.462095
-80.424657,108,53.831143
-43.509998,101,57.534435
-26.430439,81,57.610812
-74.310354,87,57.693279
-90.13146,82,57.770153
1.752192,123,57.887368
-71.292809,81,57.963
-173.754793,92,58.050098
-49.952958,97,58.140583
-68.304324,91,58.224092
-82.27465,87,58.302843
3.649129,147,58.438252
-44.707428,90,61.26028
-91.019013,72,61.380914
-65.853142,112,67.875157
-116.447055,94,67.964906
-19.544446,128,68.07909
-34.444855,83,68.153336
-45.891951,129,68.270843
-36.147043,76,68.340253
-24.296755,81,68.413345
-106.124551,103,68.507369
-39.859785,71,68.569837
-70.339903,91,70.467555
-75.512609,121,70.875809
-37.336771,115,71.435075
-94.860929,109,71.774305
-59.479178,89,71.957242
-45.695889,118,72.143986
-65.55023,102,72.32536
-56.029477,111,72.58837
-37.268958,119,72.736749
8.725859,134,75.237308
-65.646652,111,75.431932
-0.009963,81,75.758526
-3.341311,128,75.979899
-55.09472,78,76.086016
-52.111696,100,76.253042
-63.178143,107,76.410217
-40.616351,101,76.619453
-101.959969,128,76.760542
-38.519859,81,76.84677
-6.875389,136,79.350717
-67.613671,111,79.445209
-45.341082,79,83.996253
1.515885,130,84.115806
13.652689,158,84.255616
-57.844342,120,84.363218
-11.577725,113,84.461873
-55.395463,83,84.535856
-43.761578,80,84.604732
-28.871694,151,86.555154
-54.770744,118,86.654054
90.887526,1000,90.882647
-56.445529,144,91.130867
-5.021244,136,91.275058
24.581838,176,91.452292
-176.732598,116,91.566689
-41.22464,105,91.666845
-16.588297,109,91.770476
-3.053653,147,94.246228
13.567745,148,94.38904
-62.057535,95,100.656898
1.910956,119,100.7967
-46.081388,133,100.919218
-10.40856,139,101.058536
14.509073,151,101.197336
-17.564348,116,101.313097
-6.034273,175,104.968032
94.209657,1000,109.163176
45.176904,1000,112.45705
146.05671,1000,121.600111
38.936394,146,121.719334
-9.926703,131,121.827318
54.498746,174,121.982096
5.74631,145,122.109767
134.621624,1000,126.286104
