#{"t_start": 1771002211.227496, "env_id": "crossing_planes_multiHead"}
r,l,t
-60.33566,88,9.286368
-123.837826,83,9.834117
-122.298571,29,10.04123
-61.9624,40,10.324782
81.362089,119,12.566925
96.797681,103,15.767905
146.897391,100,16.527119
170.598026,228,19.44012
170.923184,162,21.626696
-164.892391,54,23.057994
157.427463,241,25.179526
154.845967,163,27.873862
179.437018,183,29.51929
-81.255062,73,30.285715
-132.03347,75,31.015013
-71.447868,67,31.56256
99.067863,241,34.811872
-116.528096,70,35.373505
201.443493,217,38.284407
43.257419,126,39.02724
109.782121,115,39.865231
157.347518,186,41.906822
-105.056121,40,42.221569
139.570815,118,42.985785
171.251519,149,45.538185
-76.205587,72,46.031112
179.128046,219,52.191389
226.335915,236,54.070969
-94.818763,83,55.969147
-146.527084,42,56.343332
-127.27349,45,56.869465
999.964699,241,63.161756
142.2743,175,65.123085
200.72915,241,66.978657
113.484971,89,67.707191
140.316944,101,68.460226
126.06727,150,69.862632
180.413717,167,71.024677
146.095321,94,72.611177
193.021469,227,76.121451
150.988256,122,77.151248
-86.160406,156,78.297933
-13.563584,106,80.297835
-51.815778,44,80.691697
99.761144,231,82.322387
-80.692783,78,83.731172
-5.240444,128,85.537748
-166.865846,39,86.597373
105.306193,176,109.213212
102.015812,125,110.150719
-74.038358,80,111.015593
1003.147163,165,113.245776
128.156017,140,116.649285
133.996814,89,118.378926
-147.89326,54,118.763907
-117.178283,35,119.97416
183.119635,165,121.747711
1162.451991,241,125.273456
137.379304,145,129.022214
-155.358818,26,129.171561
172.712791,241,132.66971
144.244733,159,133.598845
129.351778,106,134.288717
147.826055,130,136.86598
138.530131,164,138.707619
146.923273,109,140.561575
1322.027208,149,142.623607
140.838671,167,144.515709
129.302818,144,145.647797
177.091889,241,148.206099
93.147642,153,149.161565
35.564713,123,150.98164
945.417001,135,152.709503
385.992065,86,155.181887
121.93863,108,155.85834
144.265942,157,157.449792
166.717513,220,160.208438
105.256844,140,162.750217
184.9017,131,163.559397
-136.638411,17,163.691654
128.02254,114,164.375739
125.518472,133,165.608823
-146.791321,20,165.812599
132.695089,124,166.802516
201.183346,176,167.899896
-142.229955,31,168.062571
