#{"t_start": 1771441255.116587, "env_id": "crossing_planes_multiHead"}
r,l,t
110.481898,158,9.448314
-121.833541,66,12.017594
-104.166963,32,13.969705
619.928605,167,20.743993
154.555734,209,22.369707
-75.701661,80,22.909717
121.186826,241,26.978414
-87.330117,56,27.715071
-127.729208,79,28.736919
-17.198258,58,29.199425
155.73799,197,31.236382
146.534098,157,35.076432
171.634333,179,37.915979
81.570765,204,39.802163
128.78061,151,41.546303
-54.427341,87,43.147617
170.835796,132,45.991158
223.132947,32,47.62916
-129.819113,78,48.20351
183.892984,229,49.959725
97.843846,134,52.662748
196.700078,211,54.572946
176.703677,184,57.894688
171.31247,241,60.571363
180.71083,192,63.666536
148.612908,209,66.376219
-98.284673,63,66.996307
165.64289,133,68.350642
-150.469327,95,69.407924
-126.268371,52,70.780046
-80.297087,60,72.887875
150.043629,204,79.145272
-94.353232,56,79.707451
-98.91969,37,80.077879
149.962644,174,83.810087
180.379526,220,85.870774
177.396971,167,89.245576
96.985121,147,90.35355
139.134413,135,91.583433
-117.107458,78,92.259039
159.861963,155,96.300592
-125.477804,72,96.919852
-103.343027,68,97.394443
-114.599672,86,99.191069
-142.540001,51,99.627296
446.135742,241,103.392986
-82.171263,35,103.658465
208.109638,241,106.060468
137.118269,108,108.40626
161.801115,177,111.045671
92.812059,164,112.546315
-130.549194,59,112.973225
209.208992,151,116.503704
206.940873,182,121.899523
1054.61336,241,124.353894
139.844302,126,125.191651
-116.518501,75,125.716207
-119.448092,66,126.227211
95.51349,127,127.034741
104.263237,101,127.676744
151.186284,125,130.285066
82.856632,49,131.502273
1118.778014,239,134.304538
167.937373,241,138.20504
130.244369,189,140.585008
173.791678,183,142.718962
216.170617,221,144.769161
657.874161,115,147.453526
168.609452,161,149.273225
117.888499,99,149.806607
-21.30307,80,151.30308
161.710162,140,153.070244
668.162604,241,155.533104
-294.609195,51,155.988102
143.413285,143,157.842169
96.25388,94,159.216067
18.635913,151,161.271715
158.905902,153,165.222857
101.724077,124,167.863483
142.552184,139,169.484193
1189.806385,241,172.971269
126.373159,128,173.889139
195.415819,129,174.826616
182.267601,241,177.244961
146.664175,171,179.377439
182.444613,152,180.725062
160.380376,170,182.841826
136.524187,157,183.752946
144.569295,104,185.022683
208.270412,198,186.496798
168.202379,136,188.358417
100.050746,94,189.009836
186.803637,176,190.218924
160.641034,161,191.311555
125.846865,112,194.696851
182.558495,241,197.102211
161.02891,90,197.69167
131.014911,241,200.188651
177.160794,231,202.139521
165.563625,241,206.457339
168.682886,220,209.471916
156.195095,199,210.887288
153.840503,131,211.77256
184.56579,201,213.039373
1405.7294,217,216.434575
177.704649,219,218.044447
130.790975,85,218.592086
133.40207,241,223.386351
117.235441,193,225.46743
170.255386,241,227.934958
138.769736,145,228.905225
177.750561,180,231.377712
185.170159,161,232.710789
177.539984,110,234.661655
-87.138371,73,235.10548
95.290564,85,235.878254
-78.72132,121,236.788484
172.529996,158,239.523008
-123.508802,45,239.783996
165.210568,186,241.862954
190.794358,181,243.78614
205.043559,173,244.7157
-148.502777,19,244.861265
-127.31968,90,246.634073
139.014255,118,249.111476
202.407893,204,250.45358
115.653207,126,251.3093
138.746436,95,252.32566
188.777382,182,254.344923
128.839996,241,255.959147
118.024082,189,257.41764
135.382804,140,258.647958
193.13165,195,261.615916
159.73752,193,263.920069
-59.246309,1,264.91739
-88.848601,58,265.28088
-147.001178,22,265.461202
224.019209,187,267.529796
86.889468,104,268.135998
154.620715,131,269.911246
162.835828,89,270.353657
77.2194,99,270.92295
118.905737,100,271.552466
199.623064,241,274.627869
172.322469,241,276.175117
115.429432,171,277.41961
157.214144,158,278.62864
-106.056224,24,278.803364
117.241278,131,279.637244
173.172606,241,282.098958
152.930617,166,283.05327
16.358521,176,285.190953
109.388907,148,286.233941
100.199131,118,288.7354
190.598885,166,289.660273
157.047788,181,291.436813
239.855714,203,293.73036
77.351956,147,295.229304
133.250504,90,295.814612
201.798113,198,297.21194
1142.028173,208,300.143883
218.782707,210,301.51473
978.207397,221,303.825311
151.933206,149,304.871903
144.52424,127,305.70358
1201.745683,143,308.408153
106.360487,120,309.180516
134.819938,147,311.106255
130.83815,124,313.069644
202.704097,187,315.141647
208.001545,241,317.542488
199.318438,202,319.794792
192.875417,177,321.908896
158.049907,146,324.017847
128.524877,102,325.591626
114.550644,133,326.47777
115.904479,138,327.361788
184.419129,241,330.800338
167.091368,194,332.040494
228.010151,145,333.96307
160.312097,133,336.947079
239.427871,214,338.279567
186.422115,152,340.588255
210.558123,202,343.555566
192.412127,120,344.320521
210.527238,239,348.013644
175.530821,114,348.81266
172.22955,125,350.924984
102.91232,152,351.873468
163.563806,241,356.516032
139.994019,241,358.274425
223.951486,192,360.965548
79.614625,156,362.876785
155.914819,100,363.451701
119.752148,95,364.109043
177.190844,193,367.357406
-133.140071,36,367.544668
165.73216,147,369.450992
224.437783,222,371.079785
-121.449521,59,371.56063
242.42392,198,373.700318
131.269955,241,375.869346
140.718815,196,378.068899
199.449417,225,380.21504
145.364587,79,380.732781
156.25215,120,384.360107
154.567901,135,385.277298
1399.789717,209,387.725612
133.911528,116,388.592378
100.930787,170,390.958629
164.76229,88,392.330905
0.705642,181,394.8243
1305.276568,241,397.175133
-115.24956,36,397.428865
223.686886,224,399.701016
