#{"t_start": 1770643603.387167, "env_id": "crossing_planes_multiHead"}
r,l,t
-84.793129,104,9.560889
-69.728527,70,9.974648
-108.86505,42,10.210845
83.335176,97,12.865633
142.184375,228,18.061849
135.538322,241,21.301066
102.920616,170,22.887656
-97.155346,54,23.215039
107.118305,153,24.178033
-58.845741,77,24.628493
-86.462967,67,26.424409
190.943735,220,27.869022
197.656852,227,34.097838
-77.522949,70,34.475366
166.325954,206,36.254449
142.067673,148,37.937087
-88.892571,17,38.059125
146.97729,144,40.825141
125.395023,132,43.286709
-116.717032,27,45.287423
621.342373,241,49.903566
-97.972719,48,50.186374
-114.177907,30,51.60763
-106.379731,32,51.811142
-132.453141,30,51.997931
108.268366,183,53.153095
149.791668,112,54.585509
157.033491,131,55.427649
192.404257,241,56.993103
134.871065,185,58.547182
-116.103975,66,59.465939
-96.048499,61,61.126733
133.004161,158,64.053645
154.223287,218,67.47477
7.177375,128,68.397376
182.253048,206,70.378508
-132.703377,68,70.832044
175.241364,207,72.610613
141.074721,141,75.024496
1229.863277,219,80.086945
-86.387844,67,80.746674
1196.781065,241,85.49154
76.458818,85,86.14144
1235.355289,220,88.716692
202.55108,181,90.322611
209.314044,230,94.736498
171.570436,106,115.816183
304.565175,56,117.352625
98.208052,128,118.320926
83.293016,117,118.991404
-103.974718,35,119.320831
125.013031,93,120.519605
161.686015,205,121.72823
225.359538,213,124.3128
174.482014,173,125.472529
-1.811372,201,127.967583
59.789967,81,129.212978
159.689778,207,131.158044
1.415196,90,131.500705
134.490311,142,132.190972
125.980173,110,133.520699
140.181307,124,134.550123
-110.319328,57,134.815371
191.010555,173,135.746537
146.096911,169,139.919148
154.682329,241,141.141394
991.804537,241,143.246064
214.487304,165,144.04769
147.470897,188,145.072445
-104.641801,62,145.421282
161.41047,89,146.789645
130.193302,241,148.742684
147.598947,100,149.249967
144.980663,143,150.877684
106.140388,111,154.215333
940.165566,156,156.966366
123.806693,97,157.736986
114.002036,90,158.2403
106.01629,133,159.03002
140.932081,173,161.153281
164.157504,136,162.71979
126.890397,123,163.346934
107.302321,155,164.091689
-112.290368,24,165.681745
65.792137,10,166.693873
111.659882,109,167.132756
147.444569,83,167.465374
148.336414,113,168.964553
158.979839,177,169.73621
224.290572,240,170.8487
149.484037,177,172.736922
130.659602,185,174.215641
180.39982,156,190.999614
191.784514,232,193.111961
188.784302,198,194.595129
118.781814,195,197.41643
-124.171557,37,197.550849
164.537645,181,202.61934
174.936873,194,203.44639
165.494466,166,206.599955
-1.886729,78,206.964765
-58.553181,107,207.538647
331.585137,132,209.236228
-20.718063,77,209.782455
168.590571,169,212.195656
-102.466939,87,212.699991
153.310278,92,214.446771
171.158634,153,215.308698
-144.360325,41,216.993015
125.596549,149,218.790131
1370.957643,208,220.727639
120.935002,83,221.187883
156.79656,88,221.912625
241.859105,214,223.825919
153.315388,97,224.215696
154.499946,114,224.691631
-161.040633,19,224.792481
144.721314,130,226.352501
-130.353734,82,227.638462
145.713026,148,228.253704
138.160887,123,228.835166
84.79777,194,230.19915
-45.047234,158,230.86955
1205.089396,239,234.036259
142.596381,126,235.395942
182.250325,179,236.934025
79.51819,155,238.75816
921.693906,241,240.922723
210.390237,168,241.783232
