#{"t_start": 1770359392.013781, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-33.617919,86,0.887655
-85.984013,75,0.937796
-104.949345,165,1.039153
-36.14992,70,1.099239
-131.883566,70,1.134711
-542.506819,282,1.343767
-158.664597,122,1.439628
-79.033951,113,1.529539
-122.329348,114,2.508565
-335.128641,91,2.557595
-202.990042,102,2.633
-8.938254,87,2.713419
-391.491768,147,2.828982
-117.570744,96,2.887109
-294.952868,98,2.972969
-73.168976,78,3.030612
-84.369668,92,3.089683
-527.294194,149,3.232221
-255.633858,87,5.848145
-313.850112,128,6.019171
-118.162283,148,6.175919
-122.63677,126,6.375307
-175.273906,69,6.467416
-61.046615,87,6.575877
-422.916962,186,6.783308
-182.250341,183,7.018299
-50.367438,93,10.687033
-125.45435,105,11.158313
-338.084365,147,11.604417
-142.267675,176,11.810766
-130.22109,95,11.914329
-31.085915,81,11.997355
-38.216949,92,12.089724
-100.059473,180,12.279901
-198.162539,117,14.33968
-56.900129,113,14.485341
-76.246895,84,14.572085
-141.635815,143,14.719141
-21.511584,147,14.86103
-94.661618,150,14.998839
-48.485929,180,15.15089
-72.013856,82,15.216861
-24.522472,140,17.589609
-100.764291,128,17.925349
-72.983661,110,18.179595
-76.053679,91,18.479748
-58.180742,80,18.788223
-0.315081,118,19.147419
-27.332313,115,19.265467
-83.767341,82,19.35366
-275.515911,189,19.551415
-63.459772,112,20.663584
-324.994295,164,21.874404
-42.564467,111,22.273124
-138.56016,218,22.766503
-33.617317,120,22.99614
-82.744391,221,23.2639
-79.688071,241,25.406128
-71.109909,92,25.516211
-46.475268,198,25.725451
6.736299,171,25.899578
-7.807594,166,26.216182
-60.465904,132,26.513262
-75.618007,178,28.980349
-74.763719,136,29.287761
24.028271,101,29.5518
-44.133207,237,30.182973
-25.07273,115,30.423539
-51.654208,178,30.721267
-30.981259,175,30.918529
11.233903,171,33.43018
-19.08825,108,35.435103
-19.169112,149,35.765108
-174.381077,243,36.169001
-9.90643,120,36.33698
-14.556564,100,36.496636
