#{"t_start": 1770236092.271167, "env_id": "crossing_planes_multiHead"}
r,l,t
174.47765,198,7.9496
-130.390642,64,8.337767
-94.8609,71,8.861615
-101.444567,14,8.999594
-100.070831,60,11.190696
-86.642911,77,11.808598
8.188723,157,12.906637
188.412982,241,14.536892
179.764379,225,17.170563
170.331039,192,18.812533
-235.404009,35,19.042139
107.053779,241,21.930068
-35.41785,201,25.433669
-115.021196,44,25.712675
148.349734,241,28.38482
116.405938,146,29.495222
124.097815,167,31.597428
562.787292,241,36.350962
151.101571,117,36.966202
-59.737098,103,39.511931
-87.577265,93,40.307771
195.136486,200,41.57137
142.596989,181,43.314316
-87.182239,48,44.441118
128.851737,151,46.264963
149.441251,161,47.342531
-69.159289,208,48.805178
223.316859,204,51.102085
-43.906838,82,52.414093
26.286064,145,54.336318
-115.240473,30,54.529248
88.948317,113,56.216888
-113.530874,36,56.421276
172.919396,151,57.275628
-48.312918,79,57.796683
-95.529818,56,58.155237
-77.658815,70,58.779581
-172.754726,25,59.064977
-151.626682,92,59.643556
-55.284516,77,60.05546
155.892304,89,60.678394
90.598377,115,61.417598
146.738645,160,62.368127
163.390892,109,63.065094
211.191116,204,64.174229
163.960302,136,66.054198
228.911199,241,67.630798
72.208338,131,69.891349
-124.230048,62,84.812353
129.32776,96,87.410996
104.840886,122,88.30615
-112.087904,62,88.806151
-70.524975,106,90.298633
134.505196,123,92.538541
-100.520296,1,92.558785
-159.119727,34,92.809393
189.329655,108,94.475129
88.392845,153,96.550153
88.681401,106,97.259944
48.521367,129,98.248604
162.354546,168,99.339097
141.909784,120,99.990117
161.440517,108,100.513556
211.172791,198,102.534756
-129.312439,62,102.898921
166.691396,133,104.639827
133.550209,100,105.783412
142.704095,157,107.522243
193.847225,180,109.679808
121.065025,101,110.476291
119.409102,94,111.068008
-124.906333,47,112.201637
117.050954,156,114.40552
-145.909333,58,114.717463
123.782445,105,115.266946
-119.239675,34,115.458665
-5.675264,170,116.511483
-98.159919,63,116.872895
143.021804,85,117.31713
-139.202876,62,117.639766
104.679854,125,119.221087
-87.74445,91,119.732902
-77.411297,76,120.113325
-159.725689,45,120.371457
61.243942,147,122.161568
191.175679,133,123.720747
-80.562804,74,124.278116
179.596575,202,126.912153
181.171411,145,127.818928
1413.896579,189,130.257278
99.920419,105,130.930262
1249.463041,241,134.142601
165.236609,164,135.125926
-94.646619,20,135.26312
-111.843185,61,135.695799
185.567649,198,136.837706
123.120395,72,137.206989
115.365001,103,138.712513
172.121323,108,139.228887
145.647234,140,140.015566
910.349019,241,143.20958
178.066013,166,144.751246
136.249008,125,147.425362
134.273417,154,161.990388
-99.567854,61,162.345107
-34.288759,67,163.036933
-69.781171,62,163.492155
123.755603,92,165.12315
167.711324,139,167.133626
102.847519,83,168.492273
215.549505,196,170.538117
178.082182,216,172.154305
164.700675,167,174.024397
161.442382,150,175.220873
-100.826005,58,175.545913
-134.924408,75,176.053164
132.899699,159,177.943047
107.409699,128,178.85473
133.159618,139,180.607567
113.459923,124,182.344973
150.999151,170,184.547952
144.518864,137,185.403049
113.278672,97,186.805116
145.53621,117,187.41881
-140.135438,32,187.627924
200.829738,167,189.429679
169.530796,203,190.599851
221.403399,199,191.685752
118.856757,189,193.714906
180.843488,125,194.567339
171.713919,131,196.358973
133.72112,93,196.926263
185.895079,218,199.525823
205.360792,176,201.320678
930.705653,136,203.367637
222.367066,231,205.66414
-78.93381,70,206.954991
137.657525,181,209.648159
169.609302,100,211.077259
200.207761,219,213.082457
145.746542,163,215.856611
118.998017,142,217.594784
173.004515,156,218.589089
131.15126,150,220.230781
172.41076,168,221.270128
-94.795245,75,221.816362
76.403609,133,224.176168
133.709196,156,225.148566
227.936474,153,239.407938
173.721973,102,240.966814
131.228977,207,242.147211
156.623131,103,242.985173
165.414296,169,244.040984
1284.267522,165,248.626628
190.778241,161,249.493869
152.085489,98,250.981686
983.675874,154,253.515853
102.485362,149,255.180993
189.103983,226,256.714849
197.70663,169,258.455042
168.273487,163,260.591657
127.204106,84,261.342848
159.534445,157,262.716702
189.809571,220,265.870982
582.594331,172,268.55919
154.720398,196,270.520013
-24.329649,76,270.867657
139.526632,85,271.316366
243.854138,176,273.249155
94.918283,128,274.068165
142.879695,148,275.989416
233.393109,206,278.055459
229.433547,216,280.968283
138.69813,125,281.816165
205.805536,187,283.046814
142.454836,195,284.891987
242.246612,205,286.833013
169.171321,85,287.23444
161.45876,146,289.138448
117.817505,141,290.124786
1067.41797,181,292.074743
-164.030312,31,292.302378
192.106303,180,295.180444
166.241128,92,295.626718
168.230953,84,296.134543
129.365964,116,297.015059
153.665143,94,297.624438
152.587199,105,298.389877
184.262311,183,301.135382
140.686584,103,302.911029
169.703018,177,312.28833
-148.296193,17,312.422494
161.916863,119,313.584585
135.391749,145,314.504384
149.541429,178,316.966073
151.889918,151,317.91802
167.645744,96,319.612768
209.245303,177,321.436059
173.842277,115,322.204731
220.518082,163,324.350787
945.154958,200,327.401212
108.397092,171,330.70844
197.4168,118,331.91447
204.436834,209,333.322914
1397.103172,241,336.357073
193.309558,198,337.752037
118.628443,115,338.614632
75.673431,141,340.742391
159.519541,82,341.240251
183.986837,187,342.316017
172.261338,158,343.342545
-64.148642,83,344.028802
131.707388,111,344.83761
-240.620191,52,345.227342
103.739424,127,346.133871
96.655175,89,346.718136
135.055181,92,347.221989
195.76008,173,348.794116
175.977454,221,351.033295
140.88166,119,351.896176
165.422465,164,353.717333
176.851446,144,354.529215
175.655608,163,356.402186
202.258405,180,357.342487
-247.860161,47,359.41474
211.277455,172,363.741536
135.519278,96,365.913825
220.979367,197,368.691198
141.268837,142,369.608496
75.885773,149,370.58887
161.529474,172,371.723433
1200.177837,142,374.929824
167.596119,141,375.750332
184.323486,141,376.633633
172.271925,122,377.538442
207.201507,153,390.617137
163.245556,122,391.314946
167.592458,117,392.855372
209.037764,241,395.498666
230.600218,206,396.911836
-63.598691,81,398.299223
101.20648,102,398.778869
223.598705,184,399.695626
143.516542,114,400.419755
116.901273,92,400.993095
149.91848,156,402.52963
107.486788,90,403.093079
138.466742,90,403.642453
-129.932304,50,403.932325
548.088919,66,406.026224
152.14131,111,408.361966
148.64363,144,409.952375
153.086399,166,411.87225
146.40848,136,413.553684
182.281923,149,415.237473
158.015437,123,415.741051
164.633858,128,417.244758
769.333677,138,418.757855
426.015486,104,420.925346
203.889158,185,422.685027
-111.148625,34,422.909358
181.908003,162,424.766296
214.67491,137,425.428195
211.591825,176,427.1266
935.222049,125,429.699305
