#{"t_start": 1770506490.9697201, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-232.03377,73,1.033636
-145.000017,101,1.119326
-216.885381,117,1.219822
-227.726482,88,1.295347
-89.736271,77,1.360438
-305.754107,81,1.451329
-340.845364,92,1.533291
-123.173576,78,1.599033
-112.390521,61,1.652236
33.231047,88,1.728252
-139.051484,122,1.831196
-34.112676,82,3.416331
-118.444741,71,3.475049
-98.059847,66,3.527498
-87.479008,61,3.575576
-39.824517,112,3.664711
-155.539845,89,3.737211
-362.744585,105,3.826006
-108.79968,75,3.88851
-178.434447,79,3.959132
-147.25252,102,4.04555
-90.713338,76,4.108995
-108.135787,96,4.189435
-71.921834,55,4.236087
-81.895873,63,6.290478
-168.741408,95,6.513023
-108.349257,71,6.679794
-96.741011,76,6.809112
-112.956653,82,6.959652
-174.110323,116,7.176866
-216.626358,92,7.414066
-65.412323,70,7.487384
-173.477366,77,7.563467
-165.143894,67,7.627884
-117.839005,103,7.724338
-160.81122,85,7.823968
-212.658259,99,10.380722
-111.654102,63,10.48061
-102.337894,70,10.593489
-169.22424,81,10.718401
-172.111195,112,10.990355
-128.150897,80,11.069297
-127.881956,85,11.150925
-139.947269,95,11.238429
-274.061444,86,11.316325
-154.121464,86,11.397229
-98.973125,95,11.486223
-245.541403,97,11.573924
-91.421886,69,13.812356
-120.919456,119,14.084486
-119.248893,83,14.165069
-86.65357,90,14.25461
-122.004447,71,14.323577
-93.997885,79,14.398282
-128.734094,110,14.499585
-90.504242,69,14.564791
-127.028087,81,14.639001
-68.454122,72,14.704534
-108.451493,82,14.778716
-141.920508,101,14.87235
-314.645618,109,17.209829
-121.192061,78,17.281022
-110.211647,81,17.352232
-110.824293,91,17.432795
-43.346046,94,17.516966
-90.476319,102,17.607642
-129.996041,107,17.701748
-98.695367,92,17.780965
-103.567981,85,17.862708
-110.905536,63,17.919554
-125.910677,80,17.98968
-77.29039,63,19.889512
-154.954028,100,20.924846
-61.467118,79,21.059228
-96.645035,100,21.151004
-108.310194,94,21.236341
-80.688546,95,21.320926
-68.458712,62,21.378385
-108.051027,76,21.448107
-85.638401,101,21.541908
-107.056457,96,21.631505
-57.470574,59,21.810162
-127.353907,120,22.501014
-92.191563,83,25.195238
-86.6732,76,25.260588
-77.321766,75,25.323475
-83.518055,60,25.373416
-114.235655,106,25.484522
-99.13723,75,25.585509
-155.774183,108,25.700413
-83.648521,73,25.787039
-157.757324,89,25.920965
-84.035787,86,26.045685
-102.254847,112,26.225317
-91.824159,86,26.573276
-92.416256,112,29.135602
-89.976885,97,29.294247
-93.632719,110,29.474241
-101.061792,114,29.742388
-93.088039,80,29.815802
-155.051779,81,29.891207
-114.229737,95,29.979746
-58.135491,125,30.09449
-130.522789,65,30.154963
-117.03619,95,30.243057
-51.619808,71,32.556608
-82.070885,87,32.649632
-63.989773,77,33.34707
-93.506849,76,33.412693
-92.245405,66,33.466104
-35.309854,63,33.518556
-110.134779,71,33.578796
-64.608522,79,33.646564
-111.542783,72,33.709222
-137.729904,104,33.795838
-93.827671,68,33.857548
-65.140599,67,33.947976
-75.609128,78,34.052091
-108.935914,100,34.157633
-91.608037,88,36.917008
-62.412423,90,37.088771
-80.947129,71,37.209837
-75.50881,75,37.339677
-55.913764,91,37.479807
-80.307777,90,37.608528
-20.001187,133,37.74327
-141.628525,111,37.844863
-55.053911,74,37.909034
-78.154701,76,37.978923
-84.247247,120,38.086629
-78.71257,115,40.360483
-180.979971,106,40.448882
-43.741922,82,40.516905
-130.173809,132,40.628363
-75.709842,83,40.699357
-112.494775,89,40.777356
-94.110603,89,40.857161
-60.587165,90,40.935552
-65.263838,92,41.015376
-102.243158,91,41.094037
-78.72702,127,43.319764
-86.14105,91,43.407765
-64.631167,83,45.119607
-39.018215,98,45.273609
-68.70659,94,45.513709
-68.587755,78,45.913595
-115.501427,138,46.39968
-54.703052,105,46.563153
-23.190823,93,46.73121
-75.957912,81,46.849222
-137.066402,124,49.119972
-150.702147,118,49.215071
-15.493185,121,49.312895
-35.940267,75,49.371224
-116.121924,107,49.454319
-76.361929,72,49.509117
-112.294973,105,49.587296
-82.242974,97,49.673753
-72.529384,88,49.779882
-52.077089,88,49.869671
-169.367059,115,50.017295
-33.147293,92,52.252546
2.725787,91,52.478756
-30.072645,103,52.612093
-33.135062,104,52.765448
-53.12551,109,52.9066
-61.165696,85,53.014458
-70.8608,83,53.140279
-29.974303,92,53.28915
-77.153008,118,53.518014
-78.915146,93,53.60118
-6.06348,110,55.597085
-33.206777,93,55.812209
-84.90048,114,55.947978
-44.278412,124,57.001003
-32.271547,87,57.078292
-7.759339,114,57.175772
-41.105922,140,57.291334
-51.247411,90,57.362814
-3.966301,122,57.495615
-59.948406,104,57.642396
-67.873152,122,60.072361
-16.444906,90,60.196546
-29.800239,106,60.461537
-55.541584,87,60.58873
-31.080236,150,60.824325
-44.022466,106,60.962103
-35.464974,118,61.143816
-34.75326,95,61.275556
-51.793855,104,61.414122
4.20895,116,63.682848
-37.16425,115,63.836695
-24.789474,98,63.925791
0.992235,115,64.025833
-74.122644,86,64.098613
-16.968324,103,64.18529
-33.159009,123,64.340596
-61.025289,87,64.47405
-97.555314,109,64.635786
-10.827891,123,67.941942
45.986306,144,68.194525
-25.707604,116,68.334643
-41.505039,95,70.94056
-37.129705,117,71.05727
-57.714912,120,71.169212
25.996989,1000,74.598907
-65.684557,120,74.827716
-2.559176,132,75.063447
-37.361113,122,75.238893
-42.0683,82,77.166647
-5.682455,125,77.363654
-16.474476,125,77.566069
59.204879,1000,80.458859
78.99577,1000,86.469004
28.640302,150,86.650502
52.965967,163,86.863134
-168.543712,125,87.024065
41.892878,117,87.26424
133.148801,1000,90.728627
95.597448,1000,95.682806
-163.099047,238,96.085097
-235.373427,212,98.287218
-50.082468,140,98.402649
-5.154323,303,98.665757
-7.858518,160,98.801814
-37.781769,138,98.918137
50.576884,1000,102.585298
-151.628231,228,105.043293
-32.204159,133,105.473848
96.371523,1000,110.957775
56.315463,156,111.080218
4.294582,145,111.192217
83.520046,1000,113.879812
-12.298129,185,114.039166
-25.232856,190,114.197514
8.450372,206,116.4933
91.122883,1000,120.467019
164.03955,1000,123.288079
124.053985,1000,126.517462
-49.954948,182,129.435859
3.250243,171,129.586167
70.616525,1000,134.962214
132.092893,1000,138.079728
-77.591959,251,138.385146
147.470335,1000,141.144799
-94.285545,393,143.912004
107.144901,1000,146.568525
85.823853,1000,149.487218
-30.173863,225,151.656278
133.485657,1000,155.172433
159.93845,1000,157.726649
