#{"t_start": 1771054117.647668, "env_id": "crossing_planes_multiHead"}
r,l,t
132.719396,201,10.888391
194.722829,214,13.281386
-76.32596,81,15.415124
-171.633477,28,15.69005
-138.033828,70,17.561009
240.316896,240,19.687687
-107.468063,168,24.504565
-82.000304,106,26.773895
-67.231174,75,27.435941
-128.726541,68,29.753648
166.346012,216,31.602453
124.253843,149,32.987355
59.264608,99,35.118254
131.37492,199,36.8202
143.154815,160,40.29703
-88.64064,64,40.788859
84.270314,115,41.693173
191.605473,207,44.721494
134.477966,179,47.959186
203.358089,207,49.40216
-54.144068,82,50.095554
147.522028,116,51.031206
-128.043771,23,51.19707
101.45026,241,55.984206
931.916627,241,59.356656
96.860896,129,60.658674
566.589399,241,64.160401
-76.740084,86,64.749187
122.365095,128,67.345264
-167.567441,72,67.929497
76.492899,141,68.932934
170.127985,176,70.459308
125.572032,147,71.758961
165.616772,219,74.34539
-208.091318,38,74.570661
151.965798,148,75.516701
170.015434,195,76.826383
-105.78317,64,78.426591
163.605286,155,80.421643
74.297769,151,81.567831
58.728028,217,84.264143
300.862466,102,85.842332
137.509391,121,86.622709
1543.880695,235,116.912279
173.598387,194,119.160283
67.045271,209,121.977009
-288.781224,40,122.373821
111.493421,83,123.105225
190.879684,164,124.807424
40.408047,142,125.881212
-98.591641,23,126.038776
-59.203989,1,127.101146
-92.619587,86,128.473915
155.064049,241,131.781723
205.076302,241,133.172136
133.29736,119,135.778615
130.483783,189,137.054612
-65.317463,67,137.59607
107.787603,93,140.027224
162.662832,125,140.753665
116.703021,143,143.876981
146.921897,149,147.212632
84.191839,130,148.955678
194.66736,198,150.18023
-157.67734,47,150.520514
181.887652,146,151.554043
123.914657,119,152.497927
116.518388,152,153.55249
98.047515,85,155.13052
157.564713,79,155.549227
1221.149016,241,158.213638
114.665077,163,159.395831
167.623511,121,160.253498
98.868679,141,163.013803
149.670833,119,163.75033
137.771647,146,166.379354
103.445977,143,168.125942
176.548872,150,169.442277
173.254001,174,171.814694
213.654969,199,173.224267
39.455489,151,176.49893
-80.085211,69,177.225569
125.965824,149,178.723422
138.289914,150,179.774518
799.39888,241,182.895201
104.428066,241,186.187484
188.701749,209,190.337977
154.206294,149,208.032295
-139.251212,42,208.311416
209.746412,233,210.311879
-109.165203,54,211.92325
156.436481,91,214.264336
89.744705,137,216.441455
166.373207,130,217.375349
145.45069,168,218.709668
227.861933,204,221.009599
51.669588,129,222.956247
162.40878,241,224.770402
108.671169,143,226.055537
-118.59499,88,226.644579
173.343944,155,229.246778
