#{"t_start": 1771495740.924382, "env_id": "crossing_planes_multiHead"}
r,l,t
-160.624657,50,10.236802
-138.20283,61,12.141659
97.154796,151,13.298832
-38.698136,71,13.847506
153.223855,241,18.761596
-88.382769,76,19.367375
-120.407627,45,19.730041
-108.076259,20,19.905897
110.067715,107,20.718563
78.569907,146,26.437124
165.747924,150,28.785943
103.288893,111,29.601685
170.296395,165,31.622687
-95.715145,41,31.925977
-59.578937,88,32.737425
152.345989,145,33.964971
-140.391129,33,35.175249
163.388645,241,37.655851
-84.650852,68,37.973958
150.537684,170,39.581734
142.645623,241,42.813339
221.696344,220,45.45151
-146.386985,45,45.711482
152.542328,174,47.938225
-95.501287,79,49.600332
212.375017,228,52.231676
-113.398763,77,52.905993
-37.832514,79,55.357406
-64.191391,98,56.169722
170.222703,170,57.624567
182.231651,107,59.423218
164.144684,177,60.660735
107.98928,241,63.063876
-93.608599,29,64.229631
-91.306424,19,64.328673
-97.406542,76,64.944758
86.184109,170,66.264517
-163.125225,33,66.560105
184.27412,186,67.923189
225.460337,227,69.631257
109.899242,105,70.586234
-45.574474,92,72.132731
-0.271162,91,72.644047
-117.308703,59,73.076006
107.873418,184,77.056665
113.77121,117,77.664008
-89.687798,71,79.070326
179.056998,156,80.170618
163.922399,171,82.418927
-92.297682,51,82.73855
-154.82799,74,83.111343
142.762583,143,86.55876
106.450709,166,87.452338
-97.709699,57,87.886807
122.399576,145,89.938505
101.06892,187,92.0792
-62.544825,86,93.402449
182.890261,209,94.6096
147.966034,113,95.299201
146.791747,132,97.223134
118.84827,148,99.896003
158.545282,100,100.306643
-187.854086,31,100.499432
-121.642812,48,100.737432
161.570056,162,102.500602
-109.61175,55,102.834527
1050.865602,241,105.028425
134.047734,227,109.705128
326.172904,73,110.998835
-112.871193,97,111.577686
-112.493456,66,112.083264
-102.228744,68,112.497914
132.970547,143,113.397107
66.384513,146,114.176321
941.579874,230,116.943548
183.143108,168,119.073934
179.089726,140,119.981684
114.656176,205,121.498845
119.642947,97,122.163911
113.172947,108,122.92225
179.075833,191,124.118302
-75.589481,122,125.926937
-95.821033,52,126.204441
123.204947,111,127.106293
198.840114,200,128.245274
209.797856,233,130.805913
164.46509,111,131.657986
163.164995,96,132.285554
191.959487,211,135.65759
95.430566,161,137.22297
116.797561,109,137.746487
116.135322,160,138.757301
175.291559,115,139.505455
60.078138,106,141.037663
141.452754,163,142.856176
199.315187,217,144.209525
148.103981,221,147.674689
1070.484339,219,150.463119
122.312,176,152.768972
75.733287,122,154.4118
150.475947,117,155.046612
168.141858,168,157.146321
1201.141899,241,160.258318
134.523582,84,160.690689
-78.936405,54,161.036907
159.253841,201,162.341751
173.433841,127,163.119664
196.585203,133,164.868146
141.112278,223,166.211217
159.580311,241,170.604858
160.213576,114,171.318928
151.806605,143,173.238939
174.873729,147,173.893524
142.032507,178,175.096342
135.332173,119,175.87045
58.124066,143,176.925855
-68.367721,69,177.448962
133.031422,146,179.383292
196.208995,217,181.03541
89.739665,127,182.982672
158.979429,195,184.44756
150.508145,241,186.924092
161.388687,241,193.041568
148.535504,192,194.809142
135.925724,150,196.99472
149.153692,141,198.715702
151.232976,98,200.487978
165.310905,160,201.8289
165.239945,94,202.408673
112.94408,121,204.758507
910.435423,138,207.291947
-107.403346,45,207.871743
158.741565,167,209.062609
151.294256,156,210.909373
138.705667,163,211.735867
94.664873,176,213.048678
-98.408014,37,213.325175
146.85557,117,215.298074
227.091885,204,216.564707
368.93518,70,218.48183
-106.726846,58,218.820751
142.351084,192,221.702555
-24.408902,167,223.482736
-98.112665,127,224.347049
163.941188,136,226.092461
186.800109,138,226.7843
178.086596,241,228.219656
140.067157,137,229.943402
175.104648,185,232.630287
