#{"t_start": 1770485953.796818, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-98.575175,113,1.132015
-122.962778,100,1.221374
-172.231166,83,1.294763
-149.067965,77,1.363826
-107.280474,58,1.415209
-111.669054,88,1.498735
-262.346507,109,1.601189
-74.400366,71,1.665446
-97.179736,72,1.734604
-229.247539,107,1.830516
-58.554763,64,1.886711
-199.564304,110,5.122137
-210.663194,86,5.214873
-126.675054,71,5.286868
-101.120877,103,5.634708
-106.464231,86,5.809008
-228.212181,92,5.969104
-89.246937,78,6.117165
-90.780465,61,6.2202
-95.811576,107,6.41933
-62.399806,61,6.703283
-112.707956,62,6.809708
-124.122056,108,6.948741
-284.814758,95,8.571446
-126.612245,88,8.649572
-223.140543,97,8.73936
-160.652834,80,8.817796
-143.670787,106,8.914371
-114.599318,73,9.237534
-227.704829,102,9.339238
-87.524662,67,9.403401
-84.875083,93,9.49674
-52.425575,64,9.561446
-164.431782,117,9.678913
-105.075172,66,9.744885
-161.368666,104,12.341765
-163.988346,104,13.918352
-89.187141,74,14.163746
-91.710973,84,14.387958
-63.676267,68,14.462776
-147.443815,92,14.562337
-69.140483,65,14.638777
-102.570678,75,14.715698
-68.097371,68,14.789907
-232.441445,125,14.934189
-128.305894,87,15.018478
-109.818206,94,15.109393
-248.358162,124,17.018698
-124.784888,128,17.454182
-82.162504,90,17.869118
-98.493328,67,18.000283
-144.384163,88,18.119026
-150.528007,99,18.224291
-107.472658,99,18.328687
-239.872691,126,18.47413
-44.180759,67,18.552139
-66.69474,72,18.634841
-109.532732,102,18.74878
-109.475788,109,21.588149
-288.965062,112,21.697377
-103.525548,87,21.780157
-121.963496,87,21.862991
-136.119953,121,21.974342
-92.301247,114,22.0804
-90.429621,65,22.140839
-88.427398,115,22.248661
-72.77786,79,22.321969
-68.74987,106,22.425652
-81.079601,83,24.052607
-152.937097,95,26.473156
-80.470531,81,26.653848
-104.97599,79,26.807809
-162.288564,116,27.100068
-213.20208,117,27.335456
-167.338604,122,27.522491
-118.990527,112,27.676656
-76.920075,73,27.77963
-92.099403,75,27.893168
-124.486062,128,30.203639
-82.752538,98,30.306174
-34.492732,68,30.374973
-93.477661,70,30.442506
-51.101702,71,30.510794
-106.938828,80,30.591099
-110.775783,92,30.678955
-65.556195,80,30.755288
-109.637024,91,30.840551
-117.706881,88,30.922921
-129.649773,92,31.008001
-104.806439,84,31.08313
-114.609677,97,33.543728
-74.355643,93,33.745442
-96.830884,80,33.845914
-126.950862,127,33.973587
-109.610018,74,34.055152
-102.992366,114,34.174153
-73.940112,74,34.270587
-94.203955,73,34.358552
-92.793297,91,34.449354
-90.615997,89,34.536791
-149.478491,93,34.623786
-102.838269,101,34.729462
-97.456089,120,36.93842
-80.865691,99,39.031571
-48.097673,119,39.203459
-87.969339,79,39.34259
-68.04764,86,39.451414
-51.589205,62,39.510258
-35.155037,112,39.607776
-95.272607,125,39.723204
-60.064457,76,39.796554
-77.27635,70,39.860066
-36.38024,78,39.93184
-118.701121,105,42.251748
-23.223957,81,42.32365
-158.426812,113,42.423714
-105.444879,96,42.50835
-42.461824,82,42.578902
-29.0752,127,42.688363
-89.244075,72,42.752825
-87.858265,80,42.823061
-291.441889,140,42.946921
-70.35587,68,43.006747
-99.633523,120,45.782657
-59.226424,114,46.014019
-77.235252,98,46.307104
-50.745924,84,46.498533
-53.211053,91,46.685625
-35.731965,118,46.933378
-81.119347,105,47.112665
-77.419068,86,47.204554
-69.388917,66,47.27112
-152.031033,133,47.407123
-139.416847,124,49.874994
-21.324657,78,50.027067
-47.347436,121,52.715904
-1.942312,76,52.789615
-37.112695,107,52.890428
-88.628045,123,53.005169
-85.544467,98,53.095226
-59.83752,106,53.194123
-40.724421,94,53.285555
-80.184656,92,53.372759
-81.413244,101,56.275071
-61.842607,99,56.448467
-44.414274,135,56.707251
-78.053882,97,56.98003
-55.754244,79,57.125493
-116.057607,123,57.34884
-56.451645,88,57.501658
-67.957757,105,57.69586
-40.054398,113,57.963047
-48.468104,81,58.047554
-50.270992,81,60.359278
17.028398,75,60.42835
-16.345714,140,60.555715
-33.761403,111,60.655605
-53.230878,95,60.743593
-49.348722,78,60.813741
-11.915765,124,60.927689
-28.756012,98,61.014594
-49.468322,131,61.129665
-25.14201,107,61.226429
-39.54378,86,63.498761
-25.955935,141,63.628386
-35.104763,131,66.919547
-42.279054,87,67.003844
-39.256715,123,67.123452
-83.09569,122,67.237723
-38.519845,108,67.338096
-19.036495,81,67.412406
-58.407569,97,67.501335
-75.598749,101,67.594235
-6.348904,98,70.172984
-38.011116,120,70.285299
-61.416686,102,70.380641
-70.665391,93,70.508002
-47.517741,100,70.6519
-6.762196,114,70.819522
-26.11488,122,70.97825
-66.313287,101,71.123187
-25.890576,117,71.397291
-72.188831,94,73.273763
-47.577149,102,73.420047
-0.065476,126,73.731648
-21.749501,107,73.917905
15.592603,95,74.092548
-31.452673,97,74.234936
37.115904,144,74.43926
-8.986872,110,74.744634
10.905026,130,75.018229
18.971234,93,77.219643
14.919839,119,77.31731
30.448751,144,77.435118
-8.17978,124,80.834245
-22.139152,118,81.06018
-50.821959,148,81.21379
-15.385741,105,81.31049
-95.546525,109,81.410397
-2.826892,144,81.541995
-27.320037,129,83.12904
21.000918,101,83.20717
-7.78398,125,83.304974
9.098422,119,83.401244
-8.302565,138,83.511374
-4.662626,106,83.596137
8.18481,137,83.709635
14.675128,144,83.834237
2.602942,119,86.173065
3.275127,149,86.301926
115.708206,1000,89.282978
-147.02132,446,93.088055
-22.28731,146,93.219639
-16.261808,121,93.323864
-14.220314,128,94.903336
18.893256,99,94.981085
-48.257562,145,95.090775
-38.375519,133,95.196276
-167.684061,128,95.344838
20.908948,134,95.484501
25.164325,151,95.912188
24.576588,147,96.157059
37.514678,1000,99.894378
38.656975,1000,104.807035
23.597101,152,106.570998
31.304883,149,106.690843
-22.006192,145,106.806429
23.953074,157,106.937087
-23.81647,157,107.070928
-46.828897,147,107.197184
56.220168,123,107.302946
22.778112,118,108.865701
118.161066,1000,110.208436
-19.052455,169,112.731966
105.267358,1000,122.177125
40.534351,142,122.313113
-53.720092,119,122.594929
-14.043755,133,122.803743
110.12149,1000,126.260735
13.002206,154,126.399079
133.498057,1000,131.536038
125.604938,1000,133.829916
95.300848,1000,137.164158
-109.434109,118,137.319607
136.050684,1000,141.426707
27.309374,137,141.539765
23.796994,131,141.655677
35.761027,161,143.643985
109.978335,1000,147.134023
18.084264,129,147.391582
132.495914,1000,150.898898
62.503264,1000,155.407629
15.267601,1000,158.547619
138.904942,1000,161.506108
154.22577,1000,166.641267
119.198913,1000,169.655678
-28.703682,236,169.91897
145.871215,1000,173.208135
32.937619,175,173.361311
145.709848,1000,181.931093
129.849452,1000,185.593083
160.610013,1000,188.5816
114.829061,1000,194.444364
174.216391,1000,198.669722
191.269286,1000,201.683182
149.143477,1000,206.813931
133.472055,1000,210.081659
-123.783687,217,210.47924
164.801454,1000,214.068616
121.535602,1000,219.651391
161.884261,1000,222.45946
216.207535,868,225.776858
241.112923,671,226.311843
188.325413,1000,231.049715
264.707375,367,233.388572
278.081803,904,236.986652
282.996185,281,237.487502
266.057438,628,239.958301
262.204491,523,241.816227
285.318331,392,242.128248
230.608512,806,244.91526
245.566865,318,245.21826
26.306123,159,247.697045
243.637782,252,247.899504
54.701589,187,248.050612
190.605456,463,250.148511
237.301652,292,252.594408
276.255233,260,252.818502
-266.426134,404,253.157773
278.480316,360,255.003112
290.526547,488,255.457399
272.951358,397,258.353334
272.995438,257,258.706607
21.221161,181,258.87426
208.353741,436,261.511776
235.420431,333,264.299002
269.43036,340,264.668212
197.553401,414,266.523337
