#{"t_start": 1770484901.692182, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-112.50045,122,0.948367
-83.213253,64,1.006948
-154.096179,76,1.078312
-232.237722,66,1.139475
-264.530202,113,1.24462
-88.098205,61,1.300039
-64.013348,61,1.354978
-152.327355,104,1.450046
-221.520293,75,1.519756
-91.21526,60,1.575253
-116.234936,90,1.659705
-129.903805,74,1.727717
-142.461459,102,3.477345
-239.003551,110,3.574049
2.241522,78,3.64286
-94.946197,65,3.701493
-118.501197,74,3.768782
-52.586486,65,3.828054
-161.012568,67,3.887414
-89.783861,72,3.955774
-214.833429,85,4.035561
-160.8988,100,4.133089
-110.131878,77,4.208978
-193.061242,98,4.30732
-40.533228,76,4.403814
-270.727513,90,7.333916
-125.499529,111,7.48201
-190.661146,111,7.595413
-100.580495,96,7.691716
-165.352472,108,7.801476
-74.032621,58,7.862865
-117.430092,71,7.936118
-96.62334,66,8.002183
-239.171747,98,8.099374
-77.993147,68,8.200511
-84.243559,61,8.384017
-236.30439,93,8.544015
-145.941039,80,13.233414
-120.915869,87,13.322001
-124.056669,98,13.425946
14.326736,135,13.560981
-112.862583,66,13.627304
-139.176178,89,13.715946
-156.737753,75,13.791081
-108.265451,85,13.877147
-128.991278,94,13.969979
-142.097631,112,14.079844
-126.855748,119,16.400404
-79.511369,89,16.567858
-105.413274,78,16.760312
-85.53191,88,16.905928
-152.672834,122,17.140911
-119.978937,92,17.408607
-96.585405,72,17.499331
-228.937636,123,17.63068
-112.581495,68,17.701455
-119.987161,117,17.827628
-106.264621,69,17.900699
-129.698788,108,19.996737
-135.157251,88,20.236692
-102.825773,106,20.429397
-169.276564,124,20.669055
-131.528027,99,20.786959
-187.356714,96,20.886784
-155.750885,69,20.955078
-107.604616,102,21.058482
-82.503037,80,21.138483
-135.99198,102,21.243102
-92.488047,103,21.348963
-101.501356,109,24.261827
-66.189308,72,26.391991
-112.264786,109,26.621525
-97.636442,76,26.728234
-114.120654,110,26.843633
-152.208909,78,26.923034
-70.294543,63,26.986538
-92.003449,66,27.053097
-82.862509,93,27.148449
-5.604886,121,27.265911
-134.330253,74,27.333262
-75.052888,68,27.39719
-132.522224,89,29.779024
-101.228023,73,30.145817
-71.258241,112,30.4091
-133.391905,110,30.640411
-102.007833,75,30.795585
-93.51016,104,31.138408
-76.202357,72,31.297129
-96.863048,100,31.518694
-136.643436,127,31.765352
-113.141202,80,31.854674
-73.416931,80,31.937763
-114.242153,92,34.594268
-65.46391,78,34.880071
-128.940245,103,35.006377
-119.688137,90,35.105387
-143.959588,106,35.218571
-100.635973,101,35.325103
-114.386894,95,35.419377
-110.35192,98,35.518073
-192.786259,126,35.644629
-69.549179,68,35.710785
-102.959809,83,35.803129
-93.813972,82,37.514968
-62.258934,94,38.906951
-121.225204,104,39.152106
-95.500191,119,39.391706
-208.839957,111,39.586059
-81.791703,78,39.677647
-116.627135,95,39.793085
-115.270359,82,39.912126
-177.158528,121,40.06265
-129.063105,94,40.162334
-99.257605,73,42.700119
-87.467831,95,42.91061
-72.680085,125,43.045765
-95.616178,104,43.151606
-103.796542,90,43.24785
-103.491969,76,43.327944
-72.406473,107,43.433534
-73.425953,78,43.513092
-128.367662,99,43.609353
-119.240073,94,43.700757
-107.011632,83,43.781733
-51.429659,129,46.521084
-64.706527,64,46.634009
-64.915286,72,46.748373
-55.499481,82,46.839427
-67.662079,80,46.937028
-82.848832,99,47.042846
-75.326227,83,47.130153
-77.577231,93,47.26218
-125.570348,85,47.529337
-81.377161,128,47.897113
