#{"t_start": 1770591790.997854, "env_id": "crossing_planes_multiHead"}
r,l,t
115.47917,130,10.362839
140.10211,211,12.028553
-78.73937,82,14.577396
-72.087139,95,15.162463
220.644644,241,18.21221
177.373172,196,19.513527
-119.414876,39,19.898806
181.514992,185,22.468118
147.888015,183,25.6572
118.501336,97,26.260126
-116.054526,34,26.495949
-18.659361,89,28.378137
-106.504119,60,30.209233
139.855163,241,34.244166
203.116898,186,36.582497
-194.361395,62,37.073059
-185.594351,51,37.413536
50.150939,241,40.951338
96.861616,131,43.220308
174.370282,241,47.449383
-229.247209,65,48.02245
-94.311536,54,49.459951
779.482905,241,52.500747
-64.652984,66,53.242656
-44.085906,115,54.868163
96.566553,115,56.183897
-53.314849,85,57.251776
-160.459988,54,58.001482
-104.85996,95,58.991604
-82.182302,66,59.409556
142.768661,157,61.618145
-105.52742,105,62.270201
-113.994416,68,63.07195
179.174969,219,67.264226
119.279644,108,69.621377
186.488532,222,72.689145
163.825582,172,75.47581
-74.258821,62,75.988667
-105.923615,75,77.540967
131.431094,216,80.892179
92.180106,98,82.452122
868.452463,241,87.742821
162.276339,183,89.468671
-77.890489,88,90.152855
-162.685588,82,90.87069
109.420129,175,94.846513
-193.010105,40,95.070687
-158.17028,17,95.187229
-61.326461,51,95.497777
8.401298,5,96.746261
151.338751,143,126.213971
103.55531,122,126.877395
120.182636,241,130.010302
153.026779,155,132.226754
-80.668777,88,133.264081
-142.631486,39,133.635992
-194.75525,50,133.956359
-100.16721,61,134.359337
151.809324,228,138.235888
134.910387,197,139.265054
-178.451254,56,139.587337
107.970009,105,140.231693
84.500962,92,141.184214
111.001343,131,141.953885
130.697447,88,142.514675
159.861182,194,143.712993
110.189521,140,148.485182
73.642758,130,149.161979
124.735684,103,149.769436
-63.801089,1,150.750189
136.735545,119,153.074595
150.255164,142,154.321412
143.481442,241,156.60373
-122.862224,27,156.779372
-110.705871,102,157.345602
67.733446,108,158.212948
171.009746,192,160.799773
190.606788,196,163.681095
145.940659,93,164.985447
-92.149601,41,165.183126
116.74897,104,165.754648
92.014391,202,166.97426
-99.577449,1,166.984342
175.204379,95,168.385864
239.302916,183,169.869958
123.742883,101,170.420009
150.639111,171,172.198847
160.58768,173,173.87215
185.304146,157,174.994516
177.380434,164,176.975291
-45.279642,110,177.514465
146.637865,133,178.143173
154.015645,104,178.813344
161.271849,131,179.527266
142.590399,120,180.167212
135.111691,161,181.816073
141.247635,241,183.185964
115.590228,79,183.697062
141.847752,241,185.598244
161.310465,89,204.551775
231.486121,196,208.402846
137.399345,105,209.027339
-25.198498,127,210.746246
132.08987,118,214.583095
125.839424,98,216.737497
136.889841,159,219.075213
-167.508318,43,219.619453
174.64985,207,221.310181
155.949167,105,222.080065
-152.50367,41,222.358437
152.278464,180,224.364238
190.860741,208,225.396673
244.098546,198,230.992814
-205.54832,32,231.688103
176.971797,160,232.565882
-195.064054,35,234.633155
154.067503,129,235.432159
100.067268,124,238.521286
174.980696,109,239.037717
108.319958,79,240.348065
158.623204,181,242.180664
192.355352,197,244.041503
1418.806613,150,246.479353
182.000357,189,248.461178
99.659425,177,249.221336
173.550393,129,249.878282
180.377451,157,250.850631
132.715052,143,252.443357
208.723427,200,253.993587
138.224791,142,254.860366
209.633843,215,258.460865
-59.047942,1,259.500728
159.024803,116,260.107406
232.201421,211,261.263507
156.335691,79,261.768242
147.051103,117,263.39391
140.28316,80,263.831238
141.984414,148,265.480789
1412.756701,241,269.35726
134.65874,104,269.846913
181.967543,199,271.869107
136.134145,189,273.79481
113.624869,143,275.865461
-90.244339,97,276.384175
144.953113,69,278.577742
1398.906981,202,292.997403
163.08682,178,295.741129
148.81299,73,296.11558
-49.186107,110,296.911517
109.897715,130,298.357288
149.562948,117,299.14323
110.19706,79,301.405389
143.540091,141,302.20975
-216.404632,27,302.368236
184.726356,127,303.382289
94.91441,101,303.971144
119.33132,84,304.436294
120.79837,136,306.830899
175.352813,173,307.75573
137.699993,241,309.779828
-58.795835,1,310.704785
158.214628,107,311.244482
-131.998698,40,311.452679
193.5822,185,314.181918
214.338471,205,317.613251
168.228589,106,318.228354
168.267536,190,319.394378
-85.522107,65,319.750477
158.1756,81,320.155147
149.326237,133,320.916847
-119.80112,61,321.307762
141.997404,163,324.908335
-135.678379,70,325.260911
134.552849,109,327.512882
185.636046,144,328.251423
