#{"t_start": 1770042238.769509, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-317.424683,102,0.855812
-199.272832,82,0.938539
-133.979762,96,1.044884
-229.193329,95,1.217181
-169.139515,105,1.358142
-92.79257,81,1.465433
-239.416692,90,1.574833
-132.074336,67,1.654006
-100.918731,56,1.71992
-177.82646,94,1.833904
-84.723298,88,1.940332
39.246894,70,5.230773
-110.425302,99,5.366457
-186.984619,95,5.492061
-123.574267,61,5.567895
-125.387457,102,5.691355
-6.659754,97,5.812475
20.006626,84,5.916343
-147.592223,86,6.02376
-181.355216,112,6.144359
-115.386101,113,6.274518
-198.635908,120,6.406981
-93.992247,59,8.896863
-194.891302,79,8.978998
-112.227253,108,9.15559
-214.645552,79,9.255537
-149.942321,68,9.343432
-125.153402,59,9.41665
-120.834465,100,9.572771
-135.833859,92,9.70892
-111.259504,62,9.800431
-92.391812,65,9.900411
-168.966804,71,10.019551
-62.377568,60,10.129389
-130.246124,105,10.655643
-79.807873,64,10.843603
-114.946972,121,15.621719
-173.402982,121,15.792219
-304.380276,91,15.902394
-189.71909,95,16.034015
-86.552529,101,16.228946
-248.40036,93,16.437503
-193.777777,76,16.529131
-103.522064,88,16.648114
-85.769489,85,16.743237
-174.756306,62,16.848037
-231.393036,63,16.943301
-214.538466,95,19.624777
-114.054455,65,19.697966
-96.824193,124,19.870038
-288.481822,99,20.016138
-142.402748,77,20.131488
-289.456236,80,20.365035
-104.702923,66,20.469302
-350.190029,103,20.61504
-150.889914,101,20.786641
-329.648031,118,20.968443
-132.745924,91,21.148542
-148.663455,90,23.9703
-73.798938,70,24.352012
-36.385509,68,24.509322
-114.076252,64,24.654895
-103.388154,100,24.944168
-125.869489,118,25.189641
-66.144612,111,25.36837
-158.993009,113,25.53506
-287.866582,117,25.67745
-226.336869,90,25.788559
-142.100874,84,25.919153
-202.744534,111,29.009509
-123.577384,81,30.176095
-208.794157,79,30.470961
-191.774471,73,30.582884
-145.085163,110,30.746843
-138.686903,75,30.859454
-178.47105,88,30.98426
-113.659353,128,31.212836
-269.824021,101,31.377224
-71.637371,63,31.485794
-361.275262,119,31.705323
-294.436812,104,34.522705
-145.959315,112,34.64457
-113.538621,105,34.786417
-105.443861,73,34.876623
-252.786901,116,35.091679
-179.021673,92,35.217659
-52.501282,112,35.384016
-189.199593,65,35.478962
-129.742053,71,35.566877
-96.651406,71,35.653978
-219.928846,113,35.807165
-121.378642,85,39.465439
-81.613097,72,39.630825
-135.2887,110,39.820918
-194.591639,95,39.969401
-134.709556,121,40.17107
-150.783771,98,40.353529
-162.124404,65,40.46191
-138.500774,109,40.608971
-233.795609,87,40.721803
-147.190258,87,40.859537
-236.281313,94,41.111638
-47.095797,99,43.452742
-90.850853,87,43.88528
-83.794897,70,43.949876
-81.419804,59,44.021213
-98.876117,57,44.08592
-299.072333,120,44.218682
-104.893431,62,44.296073
-133.676192,77,44.396979
-104.821551,74,44.491834
-301.683384,90,44.620723
-114.176362,120,44.767145
-156.213646,83,44.86666
-117.555997,93,47.721232
-129.471039,107,47.883371
-127.874991,103,48.01556
-123.871051,74,48.095527
-117.842533,59,48.168682
-208.50964,117,48.365201
-147.713214,105,48.532618
-66.036795,60,48.623711
-96.498123,66,48.720544
-100.804957,77,48.848446
-117.752101,84,49.013909
-91.621952,82,49.128975
-94.975098,72,51.762869
-108.833886,67,51.855579
-160.75171,103,52.07866
-79.108874,114,52.2575
-116.545373,79,52.402395
-115.876731,103,52.769538
-112.894015,64,53.031768
-101.294915,118,53.526203
-111.591587,86,53.830392
-107.286586,117,54.251263
-123.967905,85,54.481869
-57.832015,65,58.56316
-135.693734,95,58.652872
-60.331722,61,58.714787
-170.959815,88,60.181733
-99.238864,72,60.368621
-94.741994,60,60.523857
-183.241364,130,60.707838
-126.805345,73,60.786602
-136.076847,100,60.887599
-91.51348,74,60.988129
-218.149726,106,61.113972
-126.862861,99,61.23814
-130.744321,76,64.13102
-125.426499,64,64.229632
-142.919232,91,64.451732
-62.849263,69,64.567228
-49.794118,66,64.679062
-122.317492,135,64.942863
-109.746695,83,65.113047
-198.588778,108,65.280288
-131.827363,83,65.441031
-92.014783,63,65.538591
-130.653272,106,65.713301
-97.376459,66,65.823984
-96.589682,95,68.111407
-173.536986,114,68.206398
-103.673853,94,68.283405
-83.07531,78,68.346406
-86.206158,70,68.405401
-82.104177,95,68.483167
-144.515223,79,68.548213
-107.982959,80,68.616054
-97.739235,96,68.698218
-98.896362,70,68.755935
-243.318371,82,68.82874
-94.639907,105,68.924402
-117.90806,105,71.945721
-77.085861,78,72.048656
-115.936433,83,72.149026
-123.118432,97,73.043321
-85.362498,64,73.117082
-104.315185,92,73.246227
-79.985958,117,73.372712
-147.219967,109,73.484406
-63.222609,66,73.558383
-94.93177,87,73.661889
-82.019556,66,73.738663
-97.335415,92,73.844159
11.954986,115,76.254926
-53.712331,70,76.319595
-107.587612,73,76.385598
-71.419094,70,76.451249
-91.470274,64,76.507759
-111.578001,95,76.593936
-75.204148,93,76.676119
-105.44128,98,76.785106
-96.693116,104,77.063142
-133.735968,92,77.183982
-99.806632,75,77.285917
-97.288878,76,77.379988
-72.112557,106,79.497768
-79.994097,88,79.571412
-70.914764,105,79.657032
-92.033122,72,79.71704
-99.390405,97,79.799659
-75.442307,74,79.861969
-93.305076,102,79.949667
-51.054794,94,80.031445
-57.529031,78,80.099819
-57.102135,66,80.155203
-76.815497,96,80.237622
-129.82783,93,82.779981
-35.267199,84,82.863696
-92.797262,89,82.949361
-58.038029,79,83.024686
-47.785426,80,85.39592
-65.19235,70,85.484504
-95.181865,67,85.596487
-6.984257,73,85.69773
-34.649851,84,85.805034
-75.821531,80,85.903763
-38.074338,76,85.995594
-62.100748,110,86.13929
-80.029071,64,86.219428
-91.682217,78,88.747814
-70.656893,95,88.998209
-105.883875,111,89.224104
-71.295618,88,89.412376
-71.568298,74,89.560531
-117.914776,94,89.715719
-57.326852,93,89.882481
-110.656385,101,90.147858
-38.356985,96,90.396573
-34.735688,110,90.614524
-57.156882,84,90.735486
-47.246321,85,93.24068
-80.050112,87,93.321892
-64.662115,95,93.413025
-27.555789,104,93.554001
-81.472626,93,93.643666
-76.628833,98,93.735503
-35.299552,96,93.865375
-75.945722,75,93.981205
-49.462511,98,94.101909
-17.107262,107,94.254781
-41.097896,88,94.364652
-1.040327,85,96.771453
-7.706706,81,96.849548
-65.144471,89,96.933846
-28.541486,90,97.020464
-57.835626,107,101.036052
-80.427638,82,101.108324
-72.871881,81,101.180864
-101.927221,103,101.274806
-23.237046,72,101.340042
-40.419381,70,101.404793
8.368699,77,101.47665
-47.837515,84,101.570974
-31.400073,90,105.365021
-3.921842,111,105.567673
-17.860745,87,105.704636
31.212492,92,105.8873
-52.337217,94,106.067645
-2.236182,124,106.427665
-45.611648,76,106.641474
-22.95293,109,106.905918
3.207099,118,107.174793
-16.034237,106,107.349409
-81.322391,91,110.363933
45.744736,133,110.529115
-5.08605,118,110.70246
-37.155435,69,110.801007
6.860161,145,110.973199
-32.006263,104,111.108504
-48.023612,79,111.216902
38.929784,130,111.430662
-51.102423,108,111.548253
17.970227,107,114.074232
18.648488,75,114.160235
-36.422627,102,114.273677
-33.973953,150,114.468561
-29.175128,84,114.645946
-28.94068,79,120.35027
-16.886916,112,120.466927
5.363129,110,120.581678
-2.426686,108,120.695246
38.220763,122,120.818678
-41.057347,91,123.080058
-16.861963,118,123.229008
35.089447,137,123.417691
59.362436,1000,127.272668
38.964437,1000,130.297509
24.441962,124,130.409004
12.26629,1000,141.713707
19.990169,86,141.87855
7.808561,123,142.164434
23.764975,138,142.425451
69.27065,1000,146.390935
86.936754,1000,154.548055
19.544583,109,154.645512
15.510903,147,154.783712
5.106665,1000,157.468878
8.292559,126,157.57824
3.914968,117,160.66045
0.452825,125,160.825508
-101.837351,451,161.898807
4.05899,146,162.252515
11.342698,114,162.552661
48.565462,1000,171.193656
137.377544,1000,174.378048
28.992959,130,174.57196
149.075558,1000,179.226957
64.245139,1000,187.796414
144.776852,1000,192.054918
143.997155,1000,197.308383
155.404923,1000,202.40837
153.87755,1000,206.407036
125.476997,1000,209.592821
148.238983,1000,215.447117
104.247657,1000,218.101175
86.532977,1000,221.284465
142.068214,1000,224.847805
135.733169,1000,230.56669
150.73546,1000,234.421094
170.288098,1000,238.021969
135.932495,1000,243.083166
112.557241,1000,247.398863
179.940277,1000,250.755805
-131.581944,404,252.937879
131.784321,1000,255.682865
162.693107,1000,259.643209
186.398278,1000,262.430178
34.236566,139,266.696982
154.711027,1000,269.859295
139.068484,1000,271.23504
157.213141,1000,274.542622
143.6076,1000,279.16284
158.936724,1000,283.454432
165.116498,1000,287.188799
175.930804,1000,292.696759
184.626296,1000,295.413213
136.779914,1000,299.414352
149.974326,1000,304.288926
176.852734,1000,306.957128
61.593546,1000,310.828186
136.688706,1000,315.880038
10.980311,188,316.068679
244.365586,307,318.15053
267.673023,225,318.348564
275.356596,496,318.876196
246.485026,265,321.649158
274.953952,223,321.880874
279.588378,408,322.270829
293.092145,299,324.369343
290.634948,233,326.083577
287.127824,311,326.359559
59.993974,126,326.471315
247.386701,292,329.217773
250.684824,243,329.42864
273.828469,360,329.807222
286.921045,470,332.81887
271.163184,225,333.031816
278.211326,299,333.302936
252.776909,394,333.664273
290.051783,345,337.562425
316.402264,238,337.771665
265.738179,237,337.988771
271.107156,255,340.512508
280.620018,218,340.834878
280.287857,223,341.120453
307.234783,252,341.376109
270.571684,237,341.615903
292.278845,228,344.028619
267.550963,199,344.189739
269.087807,259,344.399926
256.021186,212,344.575881
-1.955919,1000,349.34128
300.471176,257,351.344735
297.51706,258,351.552667
283.268209,382,351.865965
292.720503,225,352.056612
291.953869,252,354.741095
276.33395,218,355.01248
68.610332,158,355.221889
275.675417,242,355.554967
90.644738,160,355.747054
296.266204,308,357.832429
293.321073,312,359.625606
271.056579,202,359.803414
269.986349,268,360.03913
305.163091,278,362.538711
258.836983,238,362.781833
298.44079,248,363.033905
285.0797,226,363.336469
266.533947,225,365.880324
236.116948,223,366.121778
261.397514,298,366.389528
260.230304,282,366.641372
287.79024,263,368.651883
271.988558,221,368.833279
291.244868,230,370.480035
261.442104,251,370.752987
284.670431,262,373.653811
282.058166,337,374.108678
298.094495,263,374.46282
263.035103,251,374.843632
244.799971,281,377.287525
282.209686,395,377.618597
287.507717,229,377.82776
273.426206,230,380.131794
264.989385,225,380.322405
309.566246,249,382.256887
64.544434,167,382.570468
303.569581,237,382.850391
290.490733,247,384.937877
285.42662,223,385.117435
256.666566,241,385.312995
269.719409,207,385.487343
271.322469,225,387.834324
274.550525,185,388.018709
308.375046,320,388.42248
279.879239,365,388.900579
288.110138,255,391.478796
260.686037,229,391.782506
271.827299,331,393.664964
311.266509,311,393.972543
288.347955,252,396.063137
280.877574,206,396.22975
272.172579,229,396.484697
298.594827,263,396.740137
261.32811,201,399.833277
306.039763,230,400.198532
263.471783,256,400.582982
264.710007,187,400.846644
278.175676,225,401.309503
257.89235,214,403.396033
270.830101,292,403.712072
294.134934,195,405.728818
286.312303,238,405.966355
294.420343,237,408.059361
278.946754,216,408.238991
297.491577,269,408.467348
263.590213,205,408.65509
299.493328,234,411.533608
52.133034,176,411.806135
287.82489,215,412.155902
280.867342,292,412.61563
300.121658,210,412.97476
101.124311,1000,417.701188
312.099142,269,420.17497
290.457489,311,420.437074
234.087042,257,420.66796
299.418841,207,420.84937
275.97473,223,423.673753
282.171487,265,424.10751
274.177005,207,424.312599
253.610217,267,424.562831
251.001727,208,426.722352
276.293669,202,426.939916
274.195125,239,427.244797
307.715609,223,428.739997
249.150392,269,428.980667
298.294666,215,430.947643
248.638469,212,431.121772
246.700559,237,431.320754
320.631524,195,431.48438
278.473687,205,431.65704
-224.622874,383,434.121496
261.218213,281,434.385737
257.319064,285,434.658487
292.652286,219,437.317596
297.678354,211,437.49575
279.44034,213,437.680868
259.160719,245,439.828534
301.081465,200,440.037197
276.895953,200,442.034662
278.521319,234,442.228132
244.62004,252,442.441216
269.62921,201,442.61132
260.665008,243,444.909695
315.562557,210,445.216899
286.910408,265,445.670307
284.444981,219,445.962266
288.11472,196,446.240793
286.038837,255,449.250539
274.40393,206,449.53578
258.070553,193,449.721148
280.502111,251,451.158695
260.189251,208,453.179424
290.491671,224,453.367767
255.113765,219,453.547307
315.606368,178,453.699439
