#{"t_start": 1771427262.726846, "env_id": "crossing_planes"}
r,l,t
-169.130123,63,11.308221
73.066356,241,16.046396
73.433123,241,20.413353
-153.273406,59,22.922739
-104.356815,35,23.283906
-134.462149,57,23.891556
0.926218,49,25.398865
-133.913625,28,25.569932
-105.507234,60,26.008622
-181.214219,50,26.416724
-59.000002,1,27.712419
-228.504199,63,28.227025
-149.889483,33,28.460169
31.567723,241,31.249852
-144.238768,46,31.718415
102.426141,241,33.798368
60.531696,241,37.838807
16.702562,241,41.416515
84.72025,241,43.988995
-40.84681,74,44.523533
31.631107,241,46.570939
-269.200791,44,46.986277
-45.619695,241,51.351957
113.536538,241,55.064766
26.529766,241,57.28503
-160.568151,75,57.752889
-157.463745,48,58.140491
64.202147,241,62.102003
107.02654,241,63.541026
43.672966,241,65.202409
75.73062,241,66.673322
41.624527,241,69.105539
-271.059549,53,70.418698
10.821594,241,72.464364
86.500931,241,74.148327
133.610131,94,74.666658
-123.80868,37,77.667448
41.478997,241,80.418134
164.509288,192,81.605437
14.265601,241,84.101641
-35.34147,102,84.670353
-226.123815,37,84.906447
164.309884,241,88.49841
97.071591,241,92.657946
22.873853,241,94.737535
73.998738,241,98.555493
-117.952066,57,99.0847
64.941898,241,101.55311
15.918613,241,103.664097
48.981078,241,105.871113
88.464613,241,110.766859
119.60415,241,116.158116
59.898332,241,123.055565
131.593406,156,124.177238
118.841849,241,127.138605
51.343705,241,128.83594
21.682122,241,130.702795
104.760577,179,131.937772
107.398196,241,134.847046
125.837949,241,140.166753
68.410198,241,146.243412
54.310326,241,147.936161
-20.451404,241,149.958147
-25.868634,241,153.192207
34.602829,241,155.631199
35.281695,241,157.985255
-85.008748,52,158.299154
-124.110965,35,158.528537
171.407066,241,161.649495
23.71866,241,163.732398
202.027959,54,165.105134
-88.369909,79,165.542101
111.668597,241,168.214085
31.36324,241,171.157793
-178.626619,50,171.457223
-28.079465,241,174.883222
-107.756145,27,176.049516
35.482851,241,181.749328
-130.726795,28,181.928726
65.017865,241,184.086026
-59.000003,1,185.391574
76.38325,241,188.250742
104.83083,241,190.254125
96.094916,241,195.143466
138.959398,165,196.902277
10.331976,241,198.807238
124.612636,85,199.595524
-178.683492,37,199.908074
107.544226,241,202.124149
69.098282,241,205.253872
170.99536,241,208.392412
25.786014,241,210.202928
58.957012,241,213.129969
69.216111,241,214.93706
141.408334,102,216.212756
84.460535,241,219.006769
113.215045,241,220.775203
165.582504,90,223.06305
106.677633,241,228.01701
58.396279,241,229.69315
58.135825,241,232.085504
172.558369,155,233.288618
91.911927,241,238.099335
91.217671,241,242.078229
95.239705,241,244.403438
57.965222,241,246.10751
