#{"t_start": 1770669024.0673332, "env_id": "crossing_planes_multiHead"}
r,l,t
471.514691,241,14.881268
171.726757,203,16.375681
1119.537061,241,19.199912
-101.486773,61,19.593381
-110.044481,64,21.783495
-75.396302,54,22.174513
127.030307,104,22.93187
46.969046,125,24.196443
-168.724343,70,24.953413
207.027625,172,28.424621
171.85674,168,29.377616
146.476906,142,31.952705
-94.789283,31,32.580761
106.942316,94,35.174864
127.82376,166,37.201867
208.917033,240,42.043882
148.650127,170,43.418071
-184.201114,54,43.756476
-74.150304,88,45.554435
-129.422801,73,46.061372
-82.427475,84,46.644706
247.746827,239,49.624849
-82.214447,83,52.252831
-146.321256,74,53.014688
177.097406,192,55.368761
107.366172,147,56.702504
-91.182456,42,56.973792
121.870494,138,59.76869
120.474446,241,62.189974
-91.53783,76,65.720274
-92.269486,31,66.414272
108.647495,125,68.50311
-85.444166,29,68.921903
200.656234,192,73.370774
-224.738284,51,73.825395
172.304097,194,75.820427
168.616544,154,77.695356
1189.392735,241,83.38377
88.212244,127,86.778001
171.413116,185,87.911485
-116.918241,69,90.545305
179.214423,178,93.997853
-81.325809,61,95.676344
166.531255,226,97.256251
-136.639811,58,97.599959
-46.425114,111,98.236299
190.750895,217,102.209274
161.023257,50,104.311287
145.519328,157,1067.02703
-86.523033,27,1067.235696
65.307114,95,1068.433034
49.583898,222,1071.913179
137.228804,85,1072.673306
100.507295,105,1073.506958
107.422231,96,1073.939295
185.122999,221,1076.176491
211.121015,217,1085.806198
106.051835,104,1087.104328
-131.312917,32,1087.553995
159.635028,187,1089.905446
-80.109118,56,1090.765456
134.021539,125,1094.207134
-115.129251,115,1095.207165
213.906122,217,1097.71702
853.691279,241,1103.634324
127.3786,99,1105.10028
177.54479,159,1110.191804
-24.92804,109,1110.987392
146.88913,151,1113.368956
-173.074966,54,1113.804642
178.323174,241,1115.817788
124.201564,173,1118.136512
1178.151159,230,1121.546202
140.723293,95,1122.312456
-101.312872,14,1122.449641
-156.897385,27,1122.868419
92.891177,105,1125.217362
197.489367,232,1128.943271
-143.019273,52,1129.381595
-33.676993,66,1130.603096
145.233415,167,1131.897339
181.526312,165,1135.148602
103.600606,122,1138.418881
179.158806,202,1140.800224
-97.347415,56,1141.267447
10.690975,90,1142.195864
38.194159,87,1143.269636
177.290469,241,1148.107918
177.076996,170,1149.353633
-147.843166,56,1149.8546
137.18017,142,1154.457562
109.530764,122,1158.544114
51.125283,81,1160.318147
87.205365,94,1161.076319
-126.044039,127,1163.151955
146.957579,178,1167.765
183.567904,188,1191.686023
-87.44553,92,1192.403614
86.315698,151,1193.688088
138.984277,200,1196.79371
114.159583,139,1201.804718
111.247195,89,1203.737484
178.088321,124,1205.350616
121.6521,201,1207.57319
-128.478207,40,1207.786239
-99.553157,26,1208.944064
-23.096323,113,1210.592206
-56.795623,68,1211.30972
21.814686,169,1213.921089
883.684032,241,1217.958269
-156.454386,61,1218.402765
167.003259,159,1222.310909
159.281553,146,1225.144182
190.048472,192,1226.635346
145.834914,190,1227.914508
115.59981,158,1229.675522
-92.401552,95,1230.147096
201.609064,160,1231.082933
174.059888,173,1233.213088
-61.014172,49,1233.569827
160.929002,105,1235.437171
144.808197,141,1238.104473
148.81965,125,1240.005774
114.380094,157,1242.036501
108.335545,134,1243.994983
158.100865,180,1248.148526
-151.630411,58,1249.906057
191.852941,177,1251.573438
169.74279,189,1254.454603
-82.523989,88,1254.983315
865.982954,167,1260.00944
214.484457,201,1264.566375
135.618389,120,1266.107931
56.099755,154,1268.469142
-129.56556,38,1268.742716
-80.201341,71,1269.209691
177.775341,198,1270.451392
152.417307,122,1271.218357
128.715462,148,1272.172795
206.489204,224,1273.59522
102.484987,83,1274.810119
203.818242,186,1276.827784
144.277565,84,1293.812108
172.068284,94,1294.555016
-151.897656,34,1295.945991
24.526637,82,1297.440924
-111.811991,97,1302.424247
150.660682,199,1304.476061
-225.991664,51,1304.968298
-123.896374,74,1305.59582
204.489683,210,1308.55655
132.233754,127,1309.881941
121.434263,91,1311.067256
157.105502,172,1313.170531
176.341897,153,1315.819501
-104.987071,27,1316.099113
135.559886,175,1320.316583
143.613987,136,1321.905485
71.58592,233,1323.681725
-63.379877,76,1324.134506
-60.194898,82,1325.672481
133.829197,190,1328.627547
120.456933,100,1329.313288
109.404569,129,1330.147687
128.523514,164,1331.281217
123.294755,162,1334.029429
86.776514,106,1334.542376
128.619358,105,1336.098494
251.496735,173,1339.276557
142.026616,111,1340.075335
147.431223,205,1341.647469
-136.173715,56,1343.047011
197.457959,167,1344.733779
151.085033,104,1345.339926
123.249885,132,1347.284909
126.830421,136,1348.212974
-122.346453,70,1348.899852
141.890504,150,1351.029934
171.088557,206,1353.437194
-99.096347,72,1353.917654
210.603859,211,1356.742448
-185.177606,55,1357.067906
25.12344,168,1358.21075
201.078069,156,1360.209407
158.805233,145,1362.164103
102.372583,140,1365.004485
205.390517,190,1366.490198
214.552054,176,1369.644502
109.661488,106,1370.462855
-35.03655,41,1370.869074
175.118157,159,1375.028719
255.841085,211,1392.752198
114.339344,117,1393.798567
201.587692,203,1395.115536
147.658535,139,1395.934948
167.398539,199,1401.044982
157.044068,196,1403.583934
94.427122,115,1404.289321
170.96893,174,1407.139036
173.04815,160,1408.117254
144.881776,105,1408.973836
122.38871,160,1410.924152
173.682577,139,1415.251268
-60.712959,90,1418.264248
128.159957,127,1420.059638
133.065758,103,1421.749549
1525.778392,222,1426.439322
143.342676,117,1427.570491
175.712535,161,1428.864496
121.007301,148,1430.007176
182.901979,131,1432.012599
128.416295,142,1434.640751
185.471007,159,1436.377161
-132.643226,68,1436.894875
149.196222,150,1437.86175
168.820562,184,1439.804099
86.829503,100,1440.447118
197.717735,171,1442.534266
-139.723935,75,1444.737657
80.463425,130,1449.17878
92.716896,133,1450.924
174.478443,157,1452.172574
228.349308,177,1453.554549
31.637319,133,1454.378404
98.021584,120,1455.011473
190.420642,208,1457.265214
-164.011334,97,1458.022749
951.255847,178,1460.268712
116.468239,117,1461.058204
1093.152939,186,1463.309687
115.42407,113,1467.728886
182.270297,172,1469.734494
1261.178842,151,1474.370076
634.999092,241,1490.582175
189.970969,161,1491.60553
110.098932,181,1495.096286
15.133699,41,1497.529453
114.170835,78,1499.175552
191.774785,188,1503.818388
1419.364626,183,1508.406139
113.413592,151,1509.3772
144.100018,129,1510.283575
128.052885,109,1511.129174
162.181997,83,1511.712002
141.783295,160,1514.538994
211.875014,197,1515.822871
186.284448,191,1517.111656
124.23392,133,1518.043864
1140.533397,184,1522.477537
-107.597914,28,1523.684686
148.45065,110,1524.297352
147.603427,186,1526.734415
195.853198,164,1528.924741
203.232902,163,1529.969162
155.767396,194,1532.161389
207.382775,188,1536.202962
151.357493,176,1538.764483
151.346401,120,1542.276409
211.570284,161,1543.312061
211.623987,207,1545.212913
172.683281,172,1547.419405
80.086957,132,1549.543807
109.351954,134,1552.214767
195.384891,194,1553.477016
189.069587,179,1556.621178
-103.534972,63,1557.083659
112.846146,101,1557.890386
97.497794,115,1560.004556
177.944191,96,1561.661029
106.221196,94,1562.977441
134.433929,199,1564.583463
265.020141,218,1568.896503
178.253319,184,1570.472775
213.252848,167,1571.873577
171.437563,104,1574.777478
103.273183,78,1575.86537
137.753001,142,1590.470459
21.658311,119,1591.363669
176.497723,178,1592.686055
149.593132,149,1593.986945
138.613781,134,1597.168159
165.364951,178,1599.110948
1169.184676,241,1602.026986
143.728061,142,1603.11626
140.569556,216,1606.666845
107.404005,123,1610.721464
154.258785,153,1613.520747
52.16448,202,1615.175163
182.446123,149,1616.319136
130.499167,104,1617.129143
156.138098,144,1618.160104
178.954233,181,1619.448505
140.689558,139,1621.441567
161.813014,106,1623.630332
125.717988,115,1624.532398
122.782288,122,1626.682289
223.201178,190,1628.517977
177.860961,150,1630.778438
116.664694,95,1631.74549
153.784681,141,1636.202658
184.899915,164,1637.10207
121.015584,105,1638.099835
231.120159,181,1640.137346
-136.858452,39,1640.438107
208.379733,155,1642.484276
-213.575346,37,1642.708958
163.266658,108,1643.394203
141.847938,118,1644.28721
227.491306,211,1646.777082
119.387215,129,1647.893906
190.00845,193,1649.596536
212.695995,178,1652.047693
182.87197,186,1655.842004
157.487235,154,1658.01333
171.89432,156,1659.9968
141.766671,113,1660.88854
149.222463,123,1662.741532
139.712485,101,1663.846517
180.828134,166,1665.992011
201.244769,179,1681.197953
144.867681,110,1682.603288
213.097315,186,1684.982811
150.530077,180,1687.36702
96.975489,121,1690.296056
211.265143,176,1691.559395
138.570979,141,1693.668965
125.463201,219,1695.334603
153.300216,114,1696.955746
149.370538,77,1697.560774
187.66798,178,1698.935829
153.133627,182,1702.480724
157.073941,93,1705.27437
250.335704,172,1707.396448
154.686381,135,1708.836779
98.058416,100,1709.671883
-162.500367,76,1711.290386
1048.930061,194,1713.705804
125.569478,148,1714.949793
1061.707777,241,1718.770008
213.185737,230,1720.489823
111.592507,136,1722.553548
167.171532,115,1724.157569
141.62059,92,1725.006575
208.975873,186,1726.751773
160.027779,131,1727.989103
-52.075782,91,1729.484216
578.628397,86,1733.43206
161.664905,170,1735.931914
150.31023,120,1737.771643
175.124029,138,1739.806474
140.810149,130,1741.774893
149.340303,189,1743.870892
136.753195,124,1745.714232
170.463336,167,1748.053232
-64.2286,87,1748.663717
1230.142523,239,1751.370636
174.237035,204,1753.706379
196.10139,159,1755.242052
185.763872,187,1759.604109
157.498564,90,1760.298415
185.920981,172,1764.29718
215.59757,178,1782.3132
114.501991,78,1782.754212
201.350666,174,1783.733841
159.336497,188,1785.624241
191.156915,165,1792.250499
147.224154,122,1793.850684
134.323619,102,1794.957548
198.789497,218,1797.762649
220.000196,151,1800.880142
125.049784,144,1801.774312
173.014102,165,1804.633049
-110.102023,68,1805.874315
141.537821,122,1806.786481
108.903589,130,1807.460223
157.886522,96,1807.996841
67.694003,88,1808.42305
188.719577,163,1810.180602
152.919584,132,1810.971954
1519.519476,196,1816.374396
197.385789,187,1818.013584
129.889462,138,1818.64743
163.457077,176,1819.646097
189.404709,119,1822.118325
217.73282,182,1823.557429
113.165261,119,1825.482
130.154219,107,1826.017998
156.936986,110,1829.021983
-105.463947,8,1829.070349
116.367505,83,1829.497819
150.95616,141,1831.957472
142.112568,132,1833.471672
131.704251,85,1833.908768
184.762934,180,1834.889529
230.723619,185,1836.638289
115.247494,120,1837.214922
191.519471,183,1839.030289
197.333527,184,1841.053595
198.204326,197,1842.778569
118.54352,137,1845.026206
-58.795835,1,1845.921055
116.510497,115,1846.468695
124.102326,137,1848.508128
150.127529,153,1849.413466
155.491925,141,1850.131348
196.804274,180,1851.019588
134.928729,135,1851.8035
159.861053,139,1865.061696
171.491982,188,1866.867195
157.999377,106,1867.391029
995.090178,148,1869.025604
112.829182,117,1873.258244
932.9334,109,1874.700294
146.843103,136,1875.624604
1398.510395,241,1879.973138
158.592844,79,1880.351235
213.271371,208,1881.273894
196.74151,168,1883.186353
125.889955,94,1884.168951
112.119238,81,1884.626842
134.050075,159,1887.161513
1278.448617,241,1889.180354
138.222487,119,1889.828918
151.156961,148,1892.325506
241.826477,213,1893.269476
939.241257,177,1896.56629
186.678904,207,1898.374256
188.024631,193,1900.723334
174.739368,175,1901.563593
132.018985,118,1902.957026
-169.484079,42,1903.178033
118.979209,111,1903.725822
137.215742,127,1905.048
190.293288,161,1905.946346
89.279618,164,1909.44216
135.291422,96,1909.854514
922.48941,179,1911.571142
152.305101,74,1913.692167
133.700189,88,1914.09816
-158.631603,39,1914.319328
127.737304,96,1914.752561
952.937024,105,1916.022346
180.143616,159,1918.478983
228.358991,199,1920.819279
189.587131,213,1922.523852
730.5679,100,1924.709958
187.235302,150,1926.817199
1014.890345,241,1929.6562
142.664731,121,1930.244253
159.236829,154,1930.990048
192.786995,158,1945.064661
256.938374,167,1946.775346
219.71543,156,1947.591345
186.444845,148,1948.377263
-87.264786,48,1948.658988
189.217102,195,1950.24925
135.561563,159,1951.344197
168.492558,174,1953.541515
124.426834,241,1954.792527
-133.230044,35,1956.079631
160.421346,129,1957.213918
139.567424,109,1958.4379
153.007215,94,1958.95389
82.349805,164,1959.855983
164.302154,147,1961.703587
78.291427,156,1963.462484
-138.116419,32,1963.621843
160.976673,123,1964.203559
-59.043543,74,1964.66379
174.53982,209,1965.896751
128.716552,134,1966.541758
-130.447184,70,1966.842912
155.91233,160,1968.345171
-125.984575,108,1969.521381
223.303022,197,1971.43615
868.90229,172,1974.062288
143.508282,125,1974.808208
167.266393,134,1975.515415
151.182147,125,1977.08505
146.527137,80,1978.409942
778.838637,93,1979.719789
1414.884978,214,1982.376987
141.072891,126,1982.941133
124.4477,86,1983.308209
190.205448,171,1985.791829
22.590279,241,1988.70473
149.138527,134,1989.368017
128.314393,133,1990.634002
126.995492,115,1991.306667
110.268156,104,1991.933715
131.689431,163,1992.870537
267.875444,223,1995.4381
94.372982,107,1996.829014
130.818038,91,1997.132043
-97.212447,107,1999.351614
140.946953,167,2001.937724
129.268192,122,2013.15024
189.142717,119,2015.200446
236.577359,202,2016.100706
-134.339267,29,2016.26895
190.549781,141,2017.116824
171.017882,169,2019.389064
142.309501,125,2021.322866
113.132668,85,2022.395082
188.794769,149,2023.054001
133.635041,116,2024.669285
99.981615,106,2025.20339
161.741554,152,2025.926616
173.020495,96,2027.507083
168.20284,163,2030.259291
143.038396,91,2031.499867
119.37288,137,2033.019004
195.470198,213,2035.728984
108.536424,133,2036.372921
181.685123,168,2038.004029
111.107894,117,2039.385948
163.076925,134,2040.124358
231.502191,225,2041.986522
209.067032,213,2044.110186
177.79727,160,2047.228729
110.369818,156,2048.51808
148.474244,75,2049.874395
198.93651,174,2051.613751
210.237285,176,2052.391513
235.637813,198,2054.092068
150.197499,103,2055.428465
213.993708,183,2056.149884
57.070252,121,2056.698671
202.560108,174,2061.056568
182.591771,174,2062.664488
174.465818,141,2063.899731
121.298608,79,2064.281206
188.053008,128,2065.824124
175.64907,139,2067.901324
239.204773,151,2070.7439
191.675678,202,2072.971733
182.858264,154,2073.760028
218.279102,178,2074.816945
-56.1044,88,2076.344282
160.243792,172,2092.214089
133.642816,119,2093.123976
159.878727,113,2094.906579
165.738482,148,2095.80906
226.069617,217,2099.519077
1189.892167,167,2102.877908
166.920969,149,2104.923687
141.028019,129,2105.83324
170.23331,129,2106.779588
1021.501615,121,2110.905106
178.690019,159,2113.654191
218.757971,173,2116.406569
164.10243,101,2116.91648
160.839933,96,2119.232859
223.893192,155,2120.827452
138.841428,118,2122.401567
155.649483,109,2123.157483
181.834659,159,2124.125153
216.135977,181,2125.207216
-65.742052,81,2126.551956
129.166181,85,2127.89544
-126.789657,14,2127.98496
-14.196845,63,2129.908259
87.643385,90,2131.302622
191.947726,181,2133.469078
157.822606,231,2140.328378
-98.369809,2,2140.35703
-58.795835,1,2141.280277
213.559629,188,2143.051474
174.904071,108,2143.618694
150.58707,120,2145.206342
154.025385,106,2145.873109
137.733114,233,2147.389391
121.347647,75,2147.868258
34.511499,81,2148.429183
165.582291,84,2148.97714
197.384237,153,2150.586415
202.144194,150,2153.836872
232.859174,193,2157.029628
62.767681,115,2158.333285
157.647114,170,2161.118646
152.552434,115,2163.067962
145.700518,159,2165.173583
231.623081,180,2166.259348
-32.932723,113,2166.887902
208.655556,149,2167.701072
176.390341,132,2168.568491
181.932819,149,2170.222854
123.317135,111,2170.801834
-81.492108,111,2182.421643
160.761516,80,2182.855177
152.060901,100,2184.377583
73.276874,106,2186.606795
203.728094,155,2188.240725
1085.310812,203,2191.411598
185.576534,139,2193.103833
-187.455357,24,2193.23087
171.902779,148,2194.109915
201.687833,178,2196.844192
230.771237,195,2201.457616
154.547526,98,2201.895427
1265.27964,208,2205.370282
103.329794,121,2205.927603
161.91012,99,2207.212516
161.307579,191,2208.961483
-84.620011,50,2209.252996
76.757331,120,2210.772883
153.956389,98,2211.506659
209.653581,135,2213.88783
156.843329,91,2214.391229
145.530918,93,2215.570575
163.486696,157,2218.362997
-126.827113,42,2218.577198
183.435814,157,2219.611413
125.386883,118,2220.917515
162.189858,117,2221.68416
160.158786,123,2222.357717
208.478724,163,2224.144742
146.57302,130,2225.762107
214.49526,180,2227.764431
128.794797,85,2228.157861
162.304817,98,2229.507752
125.781884,89,2229.927957
1258.473965,226,2234.190884
131.568409,181,2235.944185
176.182295,216,2237.692636
163.790845,123,2238.537232
154.210631,219,2241.901328
251.748877,170,2243.992528
155.593042,110,2244.653925
164.390036,117,2246.189369
158.757205,150,2248.296001
171.824232,125,2248.947902
134.122216,157,2250.736196
160.108653,88,2251.190668
151.140532,153,2252.055164
180.443391,95,2264.650609
109.140662,112,2265.468912
159.756338,145,2267.127298
-118.306485,40,2267.387276
138.256427,150,2268.416838
167.278204,121,2271.808111
208.848876,192,2273.525789
164.994557,133,2276.781305
132.684872,123,2277.92355
184.33028,162,2280.838194
149.563798,123,2281.499282
-136.632981,16,2281.605704
149.3297,150,2282.527315
125.333679,108,2283.243302
185.282944,146,2284.917727
121.204289,3,2285.843973
137.987747,168,2286.717115
215.574501,187,2289.796369
156.685136,77,2290.187445
199.262854,168,2292.832145
136.090956,85,2293.319569
212.673185,188,2295.881003
158.720795,121,2296.608976
141.40123,141,2297.482858
181.724426,157,2299.298581
112.882229,93,2300.28512
144.09192,69,2303.256624
154.46195,74,2303.689031
1141.920266,185,2305.635055
-134.905868,32,2305.831779
178.181213,100,2307.346148
164.720903,118,2308.85346
130.999898,115,2310.46345
202.552216,168,2313.228328
145.674,97,2314.585872
144.800508,241,2315.804299
189.761971,146,2317.493339
132.151979,122,2319.189363
110.098054,75,2320.522361
157.579493,123,2322.461316
138.274634,122,2324.89033
154.514422,128,2328.166544
182.422127,170,2329.528189
126.634828,131,2331.839655
85.563303,87,2332.242643
175.441123,94,2332.729385
232.258079,159,2334.542553
169.060587,165,2337.076492
171.857925,99,2341.478237
188.18672,146,2342.451268
165.940533,115,2359.07901
126.98229,133,2359.908845
147.677489,108,2361.705654
212.626248,160,2365.321175
160.580612,78,2367.163746
141.033894,103,2367.820598
150.884224,110,2369.38439
140.738797,152,2370.596976
139.204765,119,2372.73384
179.192395,149,2373.705781
146.687676,106,2374.382238
152.496416,138,2375.496842
153.455778,97,2376.031792
192.83585,170,2377.096238
-103.892223,103,2377.682208
225.352259,196,2378.93522
160.726842,120,2379.643712
151.624361,164,2381.505428
-142.205072,53,2381.81711
170.061023,141,2382.647725
193.429183,161,2386.069922
220.312218,173,2387.194693
138.607556,93,2387.858663
181.248827,147,2389.005839
112.405599,95,2390.786463
185.258452,146,2393.106584
179.921749,173,2395.032867
230.719748,184,2397.904254
219.905011,197,2399.1514
205.713818,166,2400.176352
154.601254,154,2402.079118
78.676072,137,2402.887589
125.879324,115,2404.458159
140.549203,112,2405.050555
188.713019,154,2407.446631
152.502264,85,2409.801171
117.794857,93,2411.786557
52.83417,138,2414.132813
202.866316,190,2417.886417
184.495291,162,2419.682932
145.347653,100,2421.0049
201.553129,179,2423.63113
169.239829,80,2424.155535
129.7929,103,2424.88803
1053.322681,171,2426.838998
185.987031,172,2427.948903
174.87307,126,2428.755778
230.320753,153,2443.589698
155.438678,116,2444.227995
124.166442,111,2446.666659
181.58128,144,2450.091729
165.281216,111,2450.924985
197.310533,118,2451.751994
887.104978,121,2453.673403
137.988172,88,2454.202424
181.447368,167,2455.134069
199.047895,168,2457.86062
157.129681,164,2459.772482
162.815506,194,2461.796586
-142.973108,46,2462.136227
149.2711,132,2462.969772
176.012741,127,2463.797412
176.248077,162,2465.607372
248.286938,181,2467.513004
138.750299,103,2468.148411
142.58172,139,2470.345207
165.776548,131,2471.155183
141.977221,88,2472.659819
898.238999,157,2477.249459
139.63331,152,2478.195332
219.314649,182,2479.379506
161.086005,120,2481.08352
130.38192,122,2481.781701
153.946265,163,2484.46898
175.147364,157,2485.231988
230.152886,183,2486.308625
220.174395,186,2488.315028
1018.565544,176,2490.961677
195.819192,158,2493.586034
186.374088,149,2495.446198
109.258615,139,2497.185229
197.698526,156,2499.13161
248.531314,190,2502.871601
218.135702,193,2504.058205
179.679345,138,2504.902443
168.343602,136,2508.225731
190.203254,146,2508.928677
156.114087,166,2510.853518
129.444106,103,2511.369342
153.893405,78,2511.851906
133.290665,141,2512.752038
161.570473,191,2524.615748
217.955823,171,2526.168636
188.472088,173,2527.171989
167.824965,101,2527.785401
149.784123,105,2531.630362
114.357753,119,2532.730227
210.497788,197,2533.773606
116.376278,83,2535.998874
1450.028024,241,2539.383573
189.998905,149,2542.334182
258.949365,158,2543.976171
234.60174,179,2545.096535
193.868368,154,2546.925986
118.563516,74,2547.334858
1426.16698,173,2549.098785
270.827501,205,2551.321716
127.686311,141,2552.330685
148.404707,88,2553.755256
-63.801089,1,2555.002409
121.095508,97,2557.129253
134.780166,79,2557.6558
202.047346,171,2560.384416
99.533594,241,2563.549718
148.262997,143,2565.2308
1444.540382,241,2568.593276
213.984341,208,2570.054732
141.451783,107,2570.756744
-98.795836,1,2570.768814
135.275632,112,2572.455498
1335.252462,141,2573.970034
162.571388,130,2575.448566
289.217655,175,2578.002446
174.814327,116,2578.78175
161.321417,157,2579.766448
142.532224,93,2580.956452
137.636457,109,2582.059546
231.958159,176,2584.166728
239.743153,190,2585.121022
121.873331,167,2588.720689
158.054531,118,2590.25174
186.687515,91,2591.756023
178.345799,203,2592.922201
159.309519,92,2594.261023
178.940397,161,2595.067577
212.111729,152,2612.217404
174.351722,87,2613.32453
106.542638,145,2614.174787
189.434444,137,2616.648126
162.855061,129,2618.829583
124.180907,109,2620.028644
211.613531,164,2621.290192
164.351162,124,2622.361365
143.183032,124,2623.174531
174.745785,155,2627.542483
195.413649,165,2629.465828
195.529122,159,2631.313935
132.180775,97,2631.864224
90.958452,115,2632.650798
177.928274,92,2633.226971
152.352732,161,2635.128872
137.403704,103,2635.604372
160.052766,123,2636.996131
123.602778,99,2638.416931
146.227475,120,2640.644454
-126.812573,54,2641.796721
200.777301,118,2642.901978
147.26371,160,2645.755434
140.689286,105,2647.085591
225.533271,164,2648.717821
156.077219,134,2649.552903
-134.183084,57,2649.944158
148.722648,184,2651.130352
212.424097,167,2652.184103
122.313872,108,2652.873109
206.87759,167,2654.792977
212.491826,196,2656.79237
149.074445,112,2657.508359
151.733156,119,2658.928873
118.107836,120,2660.652266
122.571911,91,2661.124415
240.186353,194,2662.387252
173.586139,140,2664.144997
133.287488,85,2665.686249
150.799806,134,2666.495027
143.987875,109,2667.144335
