#{"t_start": 1770991647.0724669, "env_id": "crossing_planes_multiHead"}
r,l,t
-64.564494,92,9.408917
163.082454,205,12.593749
-59.289688,1,13.471283
-62.407227,94,14.079235
94.515703,128,15.156887
217.923193,118,17.036097
-31.187617,103,17.677441
-89.701361,50,18.039402
-115.233733,52,18.428765
181.676394,204,21.86081
-85.563517,36,22.029359
141.986124,130,22.981764
566.897719,241,25.252648
-95.221634,63,25.624975
-98.30011,101,26.260804
-84.710354,66,26.832812
151.024401,223,28.342019
161.31585,166,31.057021
149.080347,214,32.439636
114.284843,80,33.020729
-100.979025,37,33.294397
138.169541,150,34.474316
93.046033,241,36.876474
-111.877639,36,37.163063
158.594084,241,38.987868
-87.944268,34,40.211584
-59.212989,1,41.222312
-58.795836,1,42.272764
133.000642,57,43.436304
154.844038,197,45.789043
-73.82905,98,47.608229
114.599505,241,49.482414
-58.795844,1,50.626398
153.990425,152,53.095736
174.301948,101,56.010338
112.856708,203,58.083485
-68.821875,74,58.555839
144.596011,170,59.888138
-154.262109,44,60.358653
103.003116,125,61.481125
118.816938,127,62.374734
96.351077,121,63.167516
-135.076609,71,63.647421
157.339495,170,66.813541
101.159125,109,67.488955
-114.02889,68,67.95771
163.83742,171,69.307714
100.36451,81,70.89268
715.115305,241,73.143585
139.050123,128,73.945379
-130.848612,58,74.296707
-96.172063,56,76.412458
186.687362,135,77.146245
140.08846,92,78.312063
-94.433203,86,97.403946
114.269126,136,99.314918
119.305533,107,100.812877
-104.634942,36,101.031887
-147.104872,63,102.492871
-78.749673,81,103.995884
90.278207,82,104.417887
-97.041481,38,105.55479
142.321939,167,108.150888
105.585973,151,110.807852
1059.217158,174,115.677645
168.967684,163,118.082665
171.424679,226,120.038048
137.925515,118,122.028553
124.126799,102,122.747244
119.934541,187,125.011466
-94.035423,23,125.218901
-158.178531,34,126.625489
-89.238734,80,128.165068
167.530361,230,130.090292
-115.644357,29,130.348257
159.623118,98,132.281789
112.094709,152,135.063807
171.88662,176,138.986688
-60.726518,62,139.458503
218.746442,184,142.905546
173.280341,216,147.842362
187.969296,128,148.748101
193.016489,197,150.557366
144.967069,170,152.169605
134.041009,139,154.709839
-48.757399,84,155.314229
151.30694,140,157.400432
98.897927,165,158.709107
205.219436,193,160.221415
131.276807,111,161.144276
193.281528,126,162.15988
163.454418,130,164.100704
155.482758,105,164.883967
111.812827,142,166.008193
143.24538,138,166.980809
188.826345,180,170.862025
889.177361,171,175.917316
155.827054,168,177.279344
142.370573,122,179.085738
141.496458,136,179.974311
114.412596,120,182.672909
170.860813,100,183.776838
130.582494,116,185.312271
-67.673087,49,193.455154
190.189236,181,196.546619
138.383087,172,197.670305
188.193424,174,198.905055
243.55283,182,201.906475
191.47289,211,203.389441
-176.239271,19,203.595034
105.162212,123,205.570225
147.43806,178,207.182961
218.643084,186,211.289716
195.450625,133,212.04208
-75.377664,70,213.448198
-61.163522,145,214.364511
137.953499,98,216.863172
173.169697,192,219.571142
167.416233,155,220.848255
143.912583,132,222.705215
183.176889,195,224.015094
-84.369955,33,224.257798
220.095887,210,225.997821
1802.189,203,229.456489
110.622044,145,230.723711
156.216118,90,231.619944
-59.263491,1,232.844725
167.855599,179,234.303993
167.472519,164,237.824075
-9.016438,73,239.787009
-37.264677,80,240.404517
-83.364041,100,241.099188
126.990516,147,243.180247
155.834438,198,244.897791
138.356815,156,246.161594
118.581305,79,247.930209
-123.058434,24,248.188887
173.106889,199,251.158894
157.038452,115,252.188678
139.789049,98,253.117511
-23.041627,2,254.258849
134.454191,129,256.386177
171.867646,209,258.170036
104.4056,199,260.96607
587.841583,113,262.901846
1237.64354,241,267.950059
150.813029,89,268.76031
115.908668,138,270.917583
110.742768,86,272.948826
-217.46648,42,274.507844
597.706444,121,275.973891
167.040803,148,289.791403
194.638052,241,292.158414
-43.730967,72,293.408245
125.776587,91,294.877907
272.082347,99,298.267251
-152.699987,38,298.503737
185.937287,169,300.238782
151.549742,118,300.814948
218.740965,206,302.921422
153.30579,196,303.929615
-106.647689,73,304.383478
187.3534,237,306.979209
123.106683,122,308.490103
159.109362,160,309.491985
177.651248,241,311.079579
-105.086426,71,311.613249
194.1147,188,313.655171
1166.648499,132,315.337917
217.112454,229,320.397122
52.042737,90,320.969181
-175.672279,35,322.279365
132.470926,165,323.91846
138.959003,112,324.606981
100.203637,108,325.375151
109.816832,87,326.062196
181.359853,167,327.942142
185.202883,199,330.05752
203.544792,189,331.193662
139.890199,130,332.141759
818.626944,150,333.873721
134.668619,122,335.350663
129.827901,115,336.803835
-102.41948,93,339.016358
142.082429,147,339.735319
150.317209,217,342.265125
203.613557,202,344.491775
185.557677,223,345.983679
170.629436,178,347.061195
182.648876,146,348.002839
176.97252,159,349.630094
1246.840652,161,352.364908
118.534544,121,353.205977
62.244035,105,353.92553
136.820702,146,366.709134
-67.07711,88,368.132454
166.641023,158,370.162335
129.24528,100,370.767088
152.65745,196,372.99727
152.952612,174,374.064753
128.04195,106,375.597685
-63.088477,76,376.092788
168.220089,158,377.916691
268.482708,235,379.594854
163.205508,108,380.380765
91.629911,98,381.641743
123.435604,142,382.487874
-59.21299,1,383.505501
160.331615,137,384.203146
143.607461,241,386.015085
147.452946,97,387.599458
190.804008,170,388.655127
110.50359,103,389.680563
202.618617,138,392.192718
163.099289,151,393.382704
146.974118,122,394.499845
207.35174,173,398.192817
136.037158,108,399.189424
156.656042,142,400.291052
-96.801143,63,401.893418
184.730712,161,404.040797
150.782692,82,404.546307
148.558789,144,406.330889
-105.264705,21,406.485973
153.631743,150,408.867478
122.899046,88,409.654682
145.041326,102,410.568451
129.680583,105,411.555353
171.525736,128,412.639271
134.113585,119,413.747858
147.560573,94,414.674214
210.820074,178,419.060396
160.316216,149,421.513467
609.044763,133,425.724604
181.173916,145,427.079518
162.557907,241,430.097806
176.76509,141,431.310115
185.594558,151,433.29351
135.807705,130,435.956804
159.46029,158,437.33437
254.360678,194,439.454161
123.79321,105,458.121956
231.800096,174,460.794379
194.220782,159,461.649337
123.792502,123,463.261551
139.331436,153,464.177034
153.542543,126,465.823731
149.693828,144,466.694515
180.04904,170,467.816305
134.509472,111,468.540948
168.895506,216,470.921481
113.028167,152,473.601753
-81.969899,51,473.900047
-124.429961,8,473.966889
147.313846,143,474.804743
90.512076,241,477.498961
114.023075,115,478.346374
192.074572,163,479.361593
170.031888,135,481.022107
140.768569,121,481.770553
155.670806,134,482.617512
868.083396,118,484.292587
212.986183,194,485.392151
-100.273924,1,485.40563
200.652169,169,486.373953
132.422847,135,488.909672
158.324839,114,489.391845
928.649332,202,492.187872
172.049431,106,494.104264
146.895874,106,494.996312
139.237722,132,496.701299
173.958994,165,499.145803
160.863557,98,499.733931
151.190211,122,501.601115
167.601477,194,502.93066
127.981484,222,505.115682
183.887028,149,507.56756
177.383103,158,509.218335
185.889129,161,510.219343
135.480244,100,510.898814
221.093318,202,513.184704
166.297424,141,514.720862
140.268768,94,515.393362
154.794226,121,517.114277
155.178195,91,517.683748
167.90379,112,519.206474
143.959363,95,519.694329
146.934601,103,532.899787
175.754495,186,534.112358
152.151827,140,535.165278
167.862255,141,536.104618
980.264628,160,538.105453
120.724676,167,539.139036
201.103402,211,542.267181
1211.829872,194,544.087223
149.409493,130,546.338802
147.729792,170,549.392845
140.567119,157,551.089222
165.227201,142,552.671029
159.38173,182,553.682136
185.521859,181,555.702239
211.688681,179,559.40669
184.416878,174,560.694116
189.757466,106,561.300932
141.637952,114,562.088679
153.715351,119,563.577333
174.412676,127,564.176232
157.832353,102,566.55108
129.350464,129,568.077559
192.313784,185,569.869787
207.469076,185,571.211705
222.900629,204,573.440627
112.670572,241,575.75745
146.973731,165,577.765054
-114.586367,20,577.894939
-62.079096,59,578.319104
161.129865,105,579.912064
234.678644,179,582.552231
148.887683,115,583.106092
1003.542908,241,585.419524
147.380312,78,586.810561
162.334031,114,587.459353
116.44193,101,588.116084
110.059478,124,589.76311
144.293912,75,591.136885
124.250443,88,592.141848
222.92765,229,593.866743
187.303798,196,595.272646
211.576402,203,597.402044
154.451684,123,613.507792
136.995855,122,615.062157
157.71509,90,615.518954
150.307105,89,616.145086
133.900323,132,618.278862
160.74429,142,619.140837
129.634677,97,619.628246
147.251548,124,621.22414
170.123023,87,621.742849
223.216926,182,623.966332
162.559428,152,626.041028
165.656935,146,628.475122
174.639524,217,629.939354
188.014931,145,630.853119
769.821897,120,633.303709
127.781764,143,635.077563
157.794377,241,636.632714
170.631917,154,638.493897
91.557611,98,639.990101
156.979961,187,641.097416
152.56612,162,643.100261
153.852431,87,643.50423
159.447319,173,645.46832
231.201831,211,648.35095
200.811004,132,649.249401
147.886617,101,649.896002
167.453818,120,652.267374
114.950083,103,652.803891
117.345582,78,653.325104
118.570471,84,654.768858
1264.764033,241,658.779831
848.947307,151,661.232505
171.807505,98,661.877286
136.892963,110,662.677057
202.272,163,663.777625
131.473896,138,665.484673
171.983211,119,666.263354
149.891837,101,668.738301
183.378765,162,671.665266
178.091531,241,675.958871
1219.158055,241,678.796849
112.100553,97,680.550751
134.875692,88,681.012559
129.825041,101,683.314447
237.313349,205,700.572575
176.896111,127,702.382674
95.551096,241,703.98995
147.307493,110,706.474356
238.714001,184,707.533742
120.852683,101,708.170812
196.65312,120,709.835371
40.557896,1,710.762458
206.20137,147,712.463022
190.427028,130,714.123514
247.124049,185,716.828468
143.939697,141,719.44915
145.803736,97,720.198487
151.358013,74,720.712375
158.848006,109,721.669011
183.226704,150,723.613718
150.585704,90,724.069823
220.684269,200,725.797948
174.375055,176,727.059369
779.380844,65,728.390838
206.599588,216,731.636458
118.964857,137,732.48227
178.42811,158,733.590453
152.194884,78,734.024441
201.311961,185,735.105194
159.821464,93,736.41446
172.907532,144,738.351719
1222.786755,233,741.066921
128.771565,87,742.685781
165.341311,114,744.334352
220.218481,188,748.083271
163.315019,134,749.129589
115.172143,90,749.807411
1260.431491,201,752.18509
172.432543,122,753.207681
168.183856,157,755.023467
192.436107,164,756.259048
177.391252,176,757.742731
188.682179,107,760.283322
242.592554,190,762.937698
153.020637,87,763.755204
172.348082,146,767.146007
1424.962553,241,770.161866
210.459121,188,771.755099
168.842987,171,793.551243
131.669502,209,796.546527
111.643403,130,800.108682
187.005743,121,801.208087
138.042067,126,803.652325
147.274113,143,805.032659
140.416451,143,806.132943
147.01191,146,807.272239
192.496073,156,811.666735
-154.038569,36,811.841839
154.264831,187,814.689739
159.081073,202,816.863375
126.030178,96,817.408554
157.194985,140,819.187934
144.151894,129,819.98095
156.761524,76,822.531656
164.224253,90,823.099233
169.138582,146,825.096409
122.357134,241,827.006787
-96.58451,9,827.078096
134.283547,126,828.187459
210.647989,152,830.557032
178.877991,115,831.29283
146.749802,101,832.245106
204.381122,183,836.943475
142.558706,124,838.573568
140.935733,163,839.674252
709.855729,99,841.133144
188.509554,160,842.114223
1149.043451,238,845.247988
190.366728,176,846.479431
182.454687,99,847.197089
162.954787,86,847.880404
143.670537,84,849.294535
171.182028,152,850.965481
235.801656,190,855.313366
164.174204,108,856.05978
222.75788,160,857.242944
1255.08403,212,861.741965
157.895499,132,862.756291
1077.211985,241,865.185651
197.261934,166,866.450249
-54.30934,123,868.175825
134.727725,100,870.971491
189.846912,143,872.898263
167.770059,96,886.401203
166.267048,151,887.294105
170.123154,177,888.584247
1081.845409,228,891.969518
148.694701,149,893.132323
168.298108,132,894.329438
171.627792,102,895.94695
173.590285,139,898.911154
246.486086,185,900.236544
160.343639,150,903.003524
158.729309,114,904.786469
141.153967,95,905.585569
159.523202,135,906.6998
216.457418,174,908.114222
178.703509,111,908.981635
125.862537,86,910.857494
143.702388,192,912.549855
225.276481,207,915.266426
146.182084,94,916.021401
199.495002,168,918.554323
162.658819,119,920.444008
194.263279,206,924.013912
159.55992,134,925.250856
158.342794,97,926.152549
-131.505137,12,926.290327
3.786488,96,927.263367
196.998218,155,929.523953
166.218953,218,931.2042
193.505358,129,933.315688
1305.251337,206,936.908002
131.479527,109,937.81888
1350.244324,178,940.242944
138.610932,131,941.275643
134.737345,103,943.088252
165.614765,177,944.374086
113.76027,80,944.972427
178.884235,174,949.3407
152.227832,123,951.775393
190.32571,165,954.05367
177.647837,140,955.050046
133.752499,106,955.772149
194.470261,131,956.844741
149.322363,148,958.046774
