#{"t_start": 1770125181.29461, "env_id": "crossing_planes_multiHead"}
r,l,t
-99.318244,15,7.595363
-57.709597,86,8.371644
-154.656025,83,9.052444
-124.319496,55,9.392489
-55.804521,99,11.116542
156.343184,226,13.464664
180.913251,241,15.877929
120.009434,189,19.627831
-92.983341,49,19.922233
-65.795016,44,20.226792
-126.278668,41,21.58415
189.589928,163,22.808732
827.971011,241,27.696723
-107.925669,35,28.090057
196.942062,237,31.474934
182.684761,177,34.827163
186.708911,140,40.722998
47.622799,101,42.480137
107.903257,184,44.875864
-86.570592,74,45.46758
-172.275971,64,47.114447
115.761902,154,49.359882
129.784031,165,51.344384
-70.946339,58,51.700551
196.72027,232,53.40664
-162.229302,51,54.014361
117.413234,91,55.367802
-124.451724,54,55.974551
62.97522,147,57.413902
131.619809,131,58.291602
-17.715911,66,58.693317
-116.400263,57,59.114396
150.806473,199,60.667228
175.504764,127,61.646638
-40.251785,98,66.509806
685.035021,230,69.243264
116.546436,110,70.107974
-185.429535,57,70.513247
-134.943355,54,70.890266
181.592578,195,72.303256
-178.829005,50,72.67563
120.800395,100,73.412204
137.267285,98,75.38368
121.537377,124,76.94234
142.488041,188,79.062092
200.295312,186,80.118372
178.122772,214,81.493909
148.998376,160,83.334126
152.039671,128,84.417782
174.986507,113,90.56085
91.573391,114,111.583187
129.630731,149,112.619858
-128.658627,47,113.990876
122.64981,95,116.443401
196.778352,175,117.761649
205.203703,197,120.058331
-118.884442,103,121.566785
161.563391,153,122.487752
116.369493,80,122.991031
416.86106,125,124.765721
135.482165,159,127.611718
139.789531,241,131.03006
203.231815,196,133.054471
115.931202,94,133.602468
105.528775,74,133.979081
103.046618,96,138.215102
237.080435,186,139.515992
117.916518,153,141.397334
173.016489,164,142.327656
196.333411,196,143.527882
241.007574,197,145.638607
152.24178,102,147.7297
157.679182,86,149.446492
169.31205,174,150.595824
129.38995,201,151.883346
143.572806,165,152.8712
118.332008,110,154.442853
189.213029,119,155.274009
-159.278569,30,155.540094
-120.319934,59,155.91882
159.77331,175,162.643735
155.977915,127,164.45525
133.842639,91,165.036552
180.439495,174,166.1669
130.794629,117,167.05396
97.00696,151,168.974047
189.927091,197,170.282265
139.93944,152,173.113169
179.320895,150,174.921443
163.704391,159,176.705537
142.286277,201,178.844676
115.770387,116,179.629412
-208.151683,47,180.82465
138.891754,83,181.294533
210.040332,205,185.901057
134.975856,97,186.927329
163.586676,161,209.931998
115.586302,122,210.73566
1391.942354,241,213.186089
159.033006,162,215.334363
123.278086,127,216.931342
-58.795837,1,218.015053
136.077678,114,219.470363
127.525937,103,219.935712
108.661571,112,222.55281
146.545694,216,226.186447
140.174586,196,227.904317
99.125204,120,228.702047
197.834648,184,232.188362
159.406883,171,238.562038
103.113966,106,240.007731
-156.39738,37,241.030105
196.286618,177,242.745737
104.309044,127,243.3638
116.46833,83,243.934773
143.31521,183,246.916223
194.667773,170,247.859007
111.685501,97,248.359735
145.833821,95,250.666808
134.515864,169,252.489879
93.550972,124,253.175641
202.293457,187,254.491152
-62.486822,83,255.248061
209.127141,183,257.582933
1323.213617,241,266.314866
95.466414,104,267.374814
-85.047677,81,268.345054
93.385982,82,269.29182
117.664567,149,271.347673
97.97406,83,272.196821
221.638282,234,275.042733
129.927031,127,276.363584
131.660566,137,277.517183
-134.975484,29,277.730698
206.158254,192,279.808483
48.741566,100,281.198206
205.682347,211,282.442667
121.626602,133,283.326825
79.918442,163,284.303981
179.768062,199,288.54641
140.453581,82,289.034434
163.838989,151,302.032967
169.369105,141,303.722626
159.316577,186,305.817112
170.674619,212,308.823032
205.319131,233,309.880396
181.924177,169,311.658185
124.340002,154,312.373261
122.356459,191,315.06808
1287.992287,241,318.053862
1262.144343,148,324.256585
147.03778,126,326.613753
150.594823,154,327.947702
1349.14063,193,331.116218
180.465074,165,332.680822
149.939728,153,334.595818
106.330053,102,335.128015
134.239151,148,335.96157
1161.196757,241,339.929679
118.824272,153,340.904011
155.276704,128,341.624639
236.948102,208,343.769938
129.15856,130,344.630526
147.667764,74,345.18542
244.198854,176,349.185746
134.077884,117,350.622914
128.951,135,351.273291
212.471728,176,353.254438
135.99122,100,353.84962
163.866732,141,354.646751
117.467933,103,355.35566
185.377262,182,358.118594
141.080714,93,359.160716
148.709473,87,360.110647
152.312809,152,361.27569
-113.273787,39,361.563462
214.494741,174,364.535852
109.367562,121,365.174709
139.299323,137,365.847992
159.867823,138,366.618494
139.445066,98,370.02532
199.451264,169,371.222669
-116.170755,39,371.503469
-58.795835,1,372.470223
170.860719,241,385.588868
101.36476,93,386.980652
168.205647,96,387.982677
133.26821,128,389.532082
172.427932,132,390.756757
203.923715,202,392.011111
43.699742,102,393.520097
105.014785,142,396.8345
110.421632,85,397.233171
101.772559,100,397.772813
195.851186,170,399.362317
160.408507,112,399.93508
203.082341,179,400.913339
98.362225,91,406.063482
-141.244906,64,406.3548
162.120273,185,408.21818
151.858003,100,408.728963
151.782964,146,410.298664
773.275613,94,411.806624
-38.347321,92,413.919651
184.772883,170,414.943889
1053.170924,147,416.677439
157.039395,157,421.092209
163.15655,120,422.821638
159.93538,132,423.699622
158.329061,131,424.566114
130.264651,109,426.105026
139.364338,163,427.797365
234.117855,215,432.579533
117.852904,82,433.175122
171.425866,145,434.092816
243.893615,223,435.613048
180.909224,139,436.447898
-46.514987,67,436.93558
133.667444,86,438.463132
148.321013,134,439.066094
177.392923,109,440.469334
192.079508,164,442.306883
150.913462,86,442.884864
645.603293,122,445.380356
978.901373,177,448.847707
119.469251,87,449.876092
224.778935,175,452.20153
176.948846,172,453.304991
141.272219,129,456.93769
176.36841,94,457.833151
196.71198,165,458.861173
1147.22692,192,472.664529
175.083714,155,473.638215
144.143369,110,474.488695
128.442425,105,475.145549
114.556068,116,475.882305
139.176201,111,476.966727
169.860318,91,477.540296
218.195175,193,481.834221
149.764537,98,482.544457
150.829856,117,483.377564
191.537902,156,485.332175
224.824047,190,488.276441
119.791143,177,494.821712
220.075997,203,497.551971
169.348382,133,498.359034
162.782278,152,499.379922
173.173227,180,500.614039
528.611612,102,502.200404
1022.268395,118,504.536489
159.385479,125,505.215294
158.022907,101,506.836011
173.131874,145,507.747538
194.174126,162,510.904446
199.939946,184,514.174459
88.681505,118,516.140664
160.127763,147,518.529601
116.734238,111,522.94586
149.259754,165,524.894391
147.123202,74,525.344392
169.0774,123,527.110438
200.985929,178,529.071545
231.486965,208,531.211235
220.034482,145,532.06331
240.243446,165,534.012804
148.040902,202,535.878786
182.121477,141,538.444238
-58.795835,1,539.315492
193.63582,161,541.898402
160.763068,83,542.94894
130.979934,156,544.79373
141.400924,99,545.501758
166.743791,162,549.390607
158.065119,77,550.042641
143.322162,107,550.834709
156.113719,118,551.637308
220.581236,192,553.871867
157.329355,77,564.428897
163.379775,143,566.15905
986.374516,147,568.602749
156.795996,101,570.002529
116.731803,121,571.720761
210.756516,188,572.788082
136.756122,114,574.295992
139.982298,121,575.823588
187.266688,190,577.999126
-92.678348,45,580.195449
114.974582,159,581.251799
118.168497,88,585.880087
123.819959,103,587.221215
129.449302,94,587.687517
136.638155,162,588.743416
157.33021,161,590.613687
224.172781,203,592.062189
183.302572,149,594.066827
209.674414,161,595.844314
159.857403,124,596.559734
-20.209412,150,598.356987
215.703283,175,601.019271
147.21213,73,601.501719
202.062366,165,606.059973
132.768876,121,607.021953
178.617699,95,608.590429
1247.001442,241,615.340013
157.779367,137,617.513322
198.221547,179,620.127278
126.102787,81,620.549951
122.340537,129,621.391753
-75.22743,44,622.664971
958.580101,183,626.34205
116.375213,132,630.023622
127.861199,86,630.580887
159.562123,136,631.612261
-121.840932,42,632.892724
165.98974,106,633.987846
182.460328,133,638.899076
187.415935,163,639.852158
222.88438,184,640.966374
121.232543,86,641.50627
136.929569,79,645.069901
135.639853,119,646.06353
142.435489,88,649.031965
147.920757,121,649.702634
123.321845,78,650.173444
211.148569,162,651.166003
-148.24781,48,651.523674
169.890792,120,652.468658
246.870539,186,670.494022
111.546208,106,672.217433
132.891873,102,673.27314
